scramble,orientation,step_0,step_1,step_2,step_3,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,R' B U F2 L2 B,U' R2 B U R' B' R U,U' B2 U' R' F' R D' R B2 D' L' D2 R F,D' B' D L2 U2 L' U L U L' U L',40
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,D' R' U L F' R,L2 D' F2 D' L2 D2,R U B' U2 L B D' F' R' F2 D2 L D' L',U' B2 R' F R' D' F' R2 B' L' B' L,38
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,B D2 B' D U L',R U' F R B' R2 F',R' D' U R D2 R' D' B2 L' D L U' R,B' U2 L B' L R' U L2 R U2 B,37
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,F' U' F' D2 B2,F' R U L2 F R' D',B R2 D' R2 B2 R2 B2 U' R2 D B2 R2 B',F' U B2 U2 L' D' U B D2 L2 D' F,37
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,B2 F' D' L' U,R B2 L B' U' L' U',F2 L2 D' U F' D R D F U' L' D' L' F2,R U' B' F R2 B F' U' R',35
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,D B2 U2 R F',F L2 D L2 D F',B2 D R' F2 L2 R' B D2 F L' R2 D' U2 B2,F R2 D2 U R D U' B' D R2 F',36
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,R' B L2 U F' L',U2 L B2 R U' L' U2,R D' B' U' L F' L' B D2 F' L2 F D' R',D F R2 F D' U L' F2 D2 U2 R' D2 U,40
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,F2 L U L2 U,F' L F R2 U' B R2,L' U R F2 L B F2 R' F' U' B' F U' L,D' B2 R' B' U R D U' B' L U2 B U L',40
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,D L U2 L U',L2 F2 R F2 L2 U2 R',R F2 R2 B D U L' U L2 R B' L B' F' D,U' B2 R' F R' D' F' R2 B' L' B' L,39
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,D' U R B' L' F2 D,F2 L D2 L D' F2,R2 U R' U2 R' D' U B2 L U2 R U F' L' D,D B' R F L D' L2 D2 L D' F' R',40
