scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B' U2 L R D2 R D L2 F' R' D' B U' F U2 D2 B' R' U2 B D R' F2,x2,R U L' R' D' B' F R',D' R D F D L R' D' L',F' R2 U' R2 U B R2 U B F' U2 B2 F2,L2 D2 B D B' D L' F L' F',40
D L' D' F2 R B L2 F U2 L' D F2 D' R2 D R2 U L B2 U' F D2 U2,x2,D' R' U2 B F' R U2 R2,R D' F' R' D' B' L D' B,F' U' L2 R D U' R2 D' U L2 R U F,L2 U2 L' D2 L U2 L' D2 L',39
D' L2 B' D' B' D U' F B' D B' R' B' D2 R' F' L2 R' U R',x2,D R' B2 R2 F2 D' R2 B',F2 D2 R' D B R U' F2 U B',B' F L' B R' B2 U B L B R F',U' F R' U' F2 U F2 R F' U' F U2,42
L F R2 B' D F2 R' U2 F2 R B2 F' U L F' D B D' L U D' F' L' B,x2,B2 F' U2 B L' D2 F R,R D F2 R' B2 L B2 D,F U' L2 D' B2 D B U2 B' U2 L2 U2 F',U L D2 B D B2 L B L2 D U',40
L2 U' L' U2 L D2 R U L2 R' U' F2 L B2 D' R B' F2 L B2 U2 L D R,x2,U' F U F' L B' F L',D2 B' L D B R F' D' R',R2 U F' D2 F' D2 U' R2 B' D B D',R' F2 U' F U R2 U2 R' U' L F' L' U' F,43
L' U' L2 D' B2 D U B2 F D' B R' U2 F2 L D U2 R U2 F U2 F U2,x2,U2 L D2 U' B' L F,U B' D' L' D L' B D' U',L2 R D F2 D' B F2 D' B' L2 R F R2,R' B2 F U' F U F2 L2 D' L' D L' B2 R,43
R2 U2 B2 F' U' F2 B L' F' R F2 L2 F' B D2 F D2 U2 R2 D' R' F U',x2,B D' F' L' D U L2 R',R F R2 B R B2 D' L B D',R D' L D2 U' L' D' L D' U L' R',L2 U' B2 U' B' U2 B F D' B' R2 D F' L2,44
D B' R2 U' D2 R' B L2 F' U D B2 F2 R U' L' U L2 R2 D',x2,U L' U2 R' D B2 R,D2 B' L' B D' R2 F' R2 D2,F L' R D' B D2 B' F2 D L R' D2 F',L2 F2 U L2 U' F L2 F L2 F L2 D' L2 D,43
L R' B F D2 R2 U' L' F U L2 U L B D' L' R2 B U2 F B L2 R',x2,B D' F' D2 L D' U2 F' R,F' D' B F2 U2 F R' F2 U2 B',U2 B' U2 R' U2 B L' D2 B' D2 L U2 R,U' F' R2 D B' D L2 B' D' B2 R D' R F,46
F' B2 L2 D2 U R U2 R B' F' D2 L U2 B' F2 R' B' D R2 F2 R2 D2 R',x2,L R B R F' L B U,B' L2 U F' D2 F D' L U' B,B F' D' U' F' U F D F U2 F' U2 B',L2 D' F D' B F' D' F D2 F' D2 B' D2 L2,45
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,F D' B R' B2 R' U' R',B' D' F' D L2 F L' B D2,U' R B2 D' U2 F' D F U2 B2 R' U,F2 D F2 R' D2 B' L' B D' R D' F2 D',42
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,L U' B' U R,B' D2 L' F2 D' F L' F L2 B,D' B' F2 L' B' L B F2 D' B D2,U B' L D' L U B2 U' L2 D B U',38
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,U B2 L2 R D2 F' U B2,D' L2 D' U L B U' L,F R' U F2 D2 F' U' F D2 F2 R F',F U' R2 D B' D B D2 R2 U,38
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,D' F L R F2 R2 F U',R D' F R' D L D2 L',D2 B L D' L2 B' L2 D L' B' D2,D' F' L D' L' B' L' B D2 F' D' F2 D,40
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,R2 B' D F2 U2 L' F,D2 R D2 F D' F' R',F' R' B L R F L' R' B' R' F R2,L2 F2 L F2 U L2 D' L D2 U' F2 D' L,39
