scramble,orientation,step_0,step_1,step_2,total_moves
B' U B2 R' D L' R' U2 L U L U2 B2 D' F D B F L' R2 U R' L2,x2,B2 D' L' F2 U' R B U',L D B' L U2 R' F U2 B D,L R' U2 B2 U' B' D B U B2 U2 L' R,31
U' F2 D B2 R' D2 F B2 R L D2 F' U B R' L2 D' F' B2 U R2,x2,R U2 F' D B U L' U,R2 B' D2 U2 R D' U L D' F U L' R2,L' F' L R' F' L' U2 B' R2 B U2 R F L,35
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,F R2 U' B F U' B2 L' U2,R' B2 R2 B2 D2 F' D' F' L R U2 L F2,L' R2 F L F' R2 F' L D' L' D L' F L,36
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,D2 U' B L' D' F' U' R' F,R2 B' U' F L F L U B L' R2,F2 L B' U B2 F' L2 B2 U F U B U L' F2,35
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,B F R D2 B' D' F' L U' R2,D B' D' B D L U2 F U2 L' D2,D F R' U' R' F' U' R U2 R U' F U F2 D',36
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,L B' F' D2 L' B D B R,L' B' L2 D2 U2 R' D R2 D U2 L B2,F' R2 D' R2 D2 F2 R F' R' F2 D2 R2 D R2 F,36
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,U F L' B' R2 U2 F2 L U',U R' B2 U' R U2 L' R D2 F2 L2 F U2,L' B F L' F2 L F' L F L2 F2 L B' F' L,37
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,D' U' L2 U B' D' R2 B,D L U2 L' F D' L R' F' R U2 B,R' D2 F2 L2 D B F2 D2 F2 D' B' L2 D2 F D' R,36
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,D L2 D2 B2 R D' B U2,R2 B' U' L' F' L F' U L' B R2,L' F2 L U F2 L2 F R U2 L' U2 R' F' L2 U' F,35
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,U' F' U2 R D2 B F',R2 B' U' F' R' D R U B' R2 F2 L2 F2,D2 L2 D2 R U R' D2 R' U2 B U2 R2 U' L2 R' D2,36
