scramble,orientation,step_0,step_1,step_2,total_moves
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,F2 L U2 F2 R2 B' U' L' U F',B2 D' R B R U B2 D F' L2 B' L' F L,F2 R D' B2 D R' F2 R D' B2 D R',36
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,R' F2 D L B2 F' D U' L F,U L U2 L' B' D F' U F' D' B U2 L' U',B' D2 B R2 B R2 B' R2 F' R2 F D2,36
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,F' L B' U B' D2 R2 D',B L' U L B' L' B2 L2 B' U' L B' L' U' L2,L D B' U2 B D' B' U2 B L',33
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,F2 R D2 R' F' L' F' D2 R',L U' L' U L2 U' B L' U2 L2 U2 L2 B' L,B U2 F' L2 B F D' B' U B' U B' D B,37
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,R' F' U L' F' D2 L2 B,L D' L' D L' U' B L' B' F' U' F2 U2 L F,F2 U' B U F2 U' B' U,31
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,F2 D2 B L2 R2 U2 B' U L' R,B' U2 L F' D' B D L2 F' U2 L B F' L2 F',R2 B' L B R2 B' L' B,33
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,L' F' R' B F' L' U' B' F',R F' R B L' F L D2 R' U' L F U' L' B,B U2 F' L2 B F D' B' U B' U B' D B,38
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,D2 L' D B2 L2 U2 L' B',L' B' F U B U' L U2 F L' U F2 L' F L2 U',R2 F' D L2 D' F R2 F' D L2 D' F,36
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,L2 R D F' U L R2 B2 L2 B' D',B' D F U F2 D R2 U2 R' D2 L' U' L B L2,R2 F' D L2 D' F R2 F' D L2 D' F,38
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,L' D2 F L2 R2 D' R' U R' B2,R2 B2 D' L' B L2 B R D2 L2 D R2 B R' U2 F,D2 B U' B' D2 B U B',34
