scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,R D' B L2 U2 F',F' D' B2 R' D L' F2 D L F' L2 F' U2 L2,B2 R F2 R' D' B' D' F2 L' B' R U2 R',F' D2 B2 D B' D' B' D2 F L B L' B',46
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,F2 R' U' F' U' L2 F',B U' B' F2 U2 L U R2 F' D B2 U' L2 D,D2 U' B L' F' D R2 F D L B D' B2 U,B' L2 B2 L R D L' D' R' B2 L B L,48
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,B2 L' D2 R2 F L' U',U B D2 R' B2 D B2 F' R2 U2 F D2 U',B2 U' F2 L2 B2 D' F2 R2,B2 L' D' U B2 D U' L' B2,37
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,L' R' D R' F R' F2,D2 R B2 U2 F2 U B2 F2 L F2 R' B L',B R2 U2 B U' B' U' R2 D' L F L' D B',,34
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,R' D L2 F' L' F' R,D' U2 L F2 R U' L D L' F' L' D U B2,F' U2 F' L F L U2 R D' B' D R' F,,34
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,F2 U L U' F L U' F',L' D' B' L2 U' B R F2 D' R D B' U L',U2 L' F2 U' B2 R2 F2 D' B2 L' U2,B F' L B' L' B' F U B U',43
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,F R' D' B2 R U' F,B' U' B D' U' R D B' F R F' U B2,F' L2 B2 D2 B' D B' L B2 D2 B2 U' L2 U F,B2 L' D' U B2 D U' L' B2,44
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,F2 L2 R' U B D2 R' U,D' B U R U B' L R U2 F2 R F' L' D,B' D R2 U F R' F L2 F R F U R2 B',B2 L D' U B2 D U' L B2,45
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,R B L F2 L D',D U2 F D' U2 L2 D2 B L B' D2 B L,R B2 L2 R' B2 L2 B F' L B' L F' R2 F2 U2,B2 L' D' U B2 D U' L' B2,43
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,U2 B' U L' R' D L2,D' U R' B U' B2 R2 U B' U B R2 D,B2 L2 B' L F' L D2 L2 B L2 B L F L' B,B R2 F2 D F2 R2 B2 U B,44
