scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,R B2 D2,F U2 B2 U' R F' U' L2 U',L B U B2 F' D' B L B D F' R D2 B' F2,D2 U2 L B' L' B2 D2 F' R' F D2 B' D2 U2,41
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,L2 B' F',B2 D2 U' B' D R' D B L2 F D2,B' L' D L2 D F2 R' D' R2 U R' B D' F D2 F,,30
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,F L2 F',L' U' R2 U2 B R' D' R2 B D,B2 L' B L B L2 R2 B R U2 R D B' F D' L,,29
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,L' D' F,R' D B' L F' L2 U2 B2 D' B',B' F' U R2 F D2 F' R' B2 R' B U' B' F,D2 U2 L B' L' B2 D2 F' R' F D2 B' D2 U2,41
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,U2 F' R D',B2 L D2 L2 F' R2 U' L' D2 R U2,B2 F2 D' U L F' L F L R2 D U2 R' B' U,B F R2 D' R D' F L' D F' D R B' F' U',45
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,B' L' D L2,L D2 F' L' U2 L D' F2 D' L',D2 R2 D2 U' B2 U R F' U' L2 F D F2 U2 F' D',B' L2 B2 L R D L' D' R' B2 L B L,43
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,U L' F',B' L' F D' U F' R' D2 F2 R2 D2,B' L F' L D' L D' B' L B2 L2 F U B U' L,R2 D L' F' L' F L2 D' R2 F' D L' D' F,44
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,B' L' D L',L U' L2 D' U R2 U' F D R B',B' L' U L B' F2 R' F2 L' B F U' F' L2 U' B,U B R' F D' F L D' F' D R' D R2 B' F',46
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,L' D B D2,F D U F2 D2 F2 R2 F' R' B' R,U2 F L B' U L' D2 R2 F' L2 B D2 F' L2 R2 D2,U B R' F D' F L D' F' D R' D R2 B' F',46
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,L F' L2,U' B F2 L' F2 D' R B U2 B2 D,B' L2 B2 F' D2 B' D' F' D2 R' B2 R B F2 L' B,U B R' F D' F L D' F' D R' D R2 B' F',45
