scramble,orientation,step_0,step_1,step_2,total_moves
D B D F' L D' B2 R2 B D2 U2 R L' F2 L2 R D2 F' L B' R' D2 B' R2 L,x2,F2 L' R2 U' F L R' F D2 F',B2 U' B F2 D2 R' D2 F L B D2 F,B2 U2 B' R B' U B2 R2 B2 R U' B R' U2,36
D R' D2 U2 B U F U D2 L F2 U2 F2 L R2 D L D F' L2 U2,x2,D2 F' L' B2 F' R' D' L F2 U' F,R2 U2 B2 F' L2 B' L' B' U2 F2 D' F' R' B',F U' R U F2 L2 D' B' L' R D R' F L',39
L2 F U D2 R L2 U B2 R2 D' L' F2 D' L' U2 D2 R' L F' B',x2,L2 D B2 F2 D2 R' U2 L2 R' F' L,F2 R2 B2 D F R' B R D2 B L F U,B' D2 L B L' B' D2 R' B' R B2,35
U F R2 B F2 U2 F' U L B U' D2 F' R2 B' U' F R2 F' U2 L' B',x2,U F2 U' F2 L' B2 D U2 L2 R2,R2 U2 F2 D' F2 L U' L' R2 F2 D' F2,R' B L' R D' F2 R2 U B2 R2 F2 D L',35
U F' B' L' D' F R' L' D R' F U D2 B L' U L B D F L,x2,D' L B2 D' L2 D' B D2 R,L2 F' D L2 D' L2 D L' F R B R' U' L',L' U' F' D' B D2 F' D B' D' F2 L2 U L,37
F' U D2 B2 D' R2 L2 U F R' L F2 B' D2 L D' B' R2 D F2,x2,B2 F' R2 D F D U R' F,U2 F' L B F' L D' F2 D' R' D R2 B' U2,D2 F2 U' R U' R' U2 R2 B2 U R2 F2 L D',37
R U2 F2 D F R2 F B' R D F D2 F2 L U2 D' F2 U2 B F' D U F B2 R',x2,D2 U' B2 F' U' L2 D' B' F' R2,B' U B L2 F U' B R F' L B' L2,L D R' D B2 R2 F2 R U' L U' R2 F2,35
U B' U2 L D R2 B' D F' R' B' L B' L2 U2 F D L2 F U F' D' R2,x2,D2 U' L' F' L U' L R U' F' D,B F R' B2 F2 L U' L U B L F' D' F2,U B2 R2 B' R2 B R2 B2 D L' D L D2 U',39
D B' L' F L2 D' F2 B' D B' D' F R' B F D2 L U F2 D',x2,R' D2 R F R B' U F' L' F',R2 F' L U L F U' B' R' U2 B R2,L F' R2 U2 B' U2 B2 U B' R' U2 R' F L' D',37
F' L R2 B D2 U L R' B2 L' F' D2 F' U L' B2 U' L D' B F' D2 B D' B',x2,L2 F D F R2 B' F' L' R' B',R B2 U B R' U F D' R2 F D2 L B F2,F2 L' F D' F' L R2 B R D B D2 R D F2,39
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,R' D B2 U2 L' R' B2 U2 L F',R B2 R2 F2 D B2 D B' F' R D' F' U,B' L' B D' L2 F' R F' U' R' F2 L',35
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,F2 L' U L B' D' F' R' U2 L' D,R U F2 D' B U B' U' L2 D' L B2 F2,F U' R U F2 L2 D' B' L' R D R' F L',38
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,U' B D2 R U' R2 B L' U' B,L2 B' L' U' L' B2 D' B2 U2 B D L',F' D2 R U2 R' D L2 R F' L2 U2 R' D F,36
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,F R' B U' R F' L2 B2 D2 R',U2 F2 L' D2 F' R2 D2 R2 D' F L F L F,F2 R2 U L' U R' U L2 F2 R' D' L',36
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,D2 B2 F L R' D L' B2 U',B F2 D F' D' R' D2 B' R F' U' B R' U',D2 F2 U' R U' R' U2 F2 D' L' D',34
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,D R F' D' R' B2 F' D' U2 L2,R U' B2 R D L2 R' F U2 L2 R D' R2,L2 B2 U' L' U L' B' F' D2 L B L' F,36
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,U R2 B2 U2 L2 B2 U F' L2 B',U' F2 R' B' D' R' F2 L U B L U' B2 U,B2 U2 F R' B U2 F' L F' L B F L2,37
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,R' U L B' U L B' D2 L2 F2,F2 D' L' F R' U2 L' R B' U2 B L' F R2,L' B' D' R D' R2 U' B U B' R D' L' D' L2,39
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,R D2 U2 B' D' L R' U F,R F2 D' F' R2 F' R B2 D B' D' B2 U,B2 U2 F R2 D' R D2 B' D' B U' B2 U F' U2,37
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,L B2 F' D2 L U2 L D2,B2 R2 B2 R2 U' B2 F' L' B' L2 B L F R2,L' B2 R' B' L R D B' D U' F' L' F D2 U,37
