scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F R' F R F' R F L' R2 B2 L R2 B D2 B' D F L' U2 D2 B' U',x2,B U' F',D' L2 D2 L2 U2 B' U B' U2 B2,D' B2 R' D' R D' B2 D2 B U R U' B' D',L' D' L D' B R F L D L' D F' R' B',41
L2 F' R' B R' D' F D2 B U' L2 U L2 D F' U R2 D2 U' B' D2 R,x2,F' R D2,R2 B' U B2 R' D2 B' R2 U' B,B D2 R2 D' B D' F2 D' B' D F2 R' B' R',R F D2 L' D2 L D' F' D' R' D2 B D' B',41
R2 B2 L' D F' U B' F R' D F' R' D F2 B2 R2 B2 F2 R D F L2 R',x2,F2 U' L D F,D' F' L2 R' F U' B U',B2 D' U' B' L' R D' R' B2 D2 B D B L U,,28
D2 F2 R B' D' L' B2 F2 D L' R' F2 U' B' D2 F' U' B2 U' R2 B2,x2,U' L' R' D F2,L U L' D F R2 B' F' U' B2,D' L2 U2 F2 R2 U' F2 L F' D' L' F L2 B2,B2 D B D2 L B' L' D L B L' D B,42
U2 R' D' F2 R2 L' B2 U B R2 D' U2 R' D2 R B D R L' B2 R',x2,R' F2 R2 D,R B R' B R' F' U' L2 F R U,L2 F2 U R' B' R' B2 F D R F2 U F2 D F,R F D2 L' D2 L D' F' D' R' D2 B D' B',44
R U D2 R B' R' U' R2 B2 U2 R L F' U F R' U' D' R' B',x2,F' U2 B L2 D,R' U' L F2 U2 B' L' U' R B',B' R' F' U2 R' B' R B F' D2 R2 D B2 L2 U',B2 D B D2 L B' L' D L B L' D B,43
U2 B F' L D B' L' R U2 D2 R2 L2 U' B F2 U R' D2 U2 R2,x2,U' R' D' L,F2 R' U' R' D2 R2 B' F2 U' B',R' D B2 R U2 L D L F2 R' D R U B L U,B2 R U' F2 U R' B2 R U' F2 U R',42
B' R2 F D' U' F2 L' D' U' B L D2 B' U2 F D U2 R' F' L,x2,U' B2 L B2 R2,U' F' R B' L' B F D,L2 R D U F D' B' D2 B F' D' R2 U' L2 R',L' D' L D' B R F L D L' D F' R' B',42
D2 B U L R' F U2 R F' R L2 U2 F B' R' B' U' B U' D',x2,B' D' F' L2 D2,R2 B2 R U' B' D' B' R2 U2,U' L B' L2 B2 L' B2 D2 B2 D2 L2 B U B' D',U' F' D2 F U2 R' B U' B2 L2 B2 U B' R U',44
F' B2 L B2 U B2 R' B R U' B' D L2 R D' B2 U R2 U F' R',x2,R' B2 U F' R2,D' U L' B F' D' L2 F L' B' D,R' B2 R2 F D' F' D' B2 R' D' R2 D' R2 D' B,U' F' D2 F U2 R' B U' B2 L2 B2 U B' R U',46
U L2 U2 R L F' U R2 U D F L' F' U R' U' B R2 D2 F U' L2 F2 D F,x2,D U F' D2 R,D' L B2 U' B' U2 L' D' B2 U2,B2 D2 B' U' B U R B' R' D2 B2,R F D2 L' D2 L D' F' D' R' D2 B D' B',40
F2 B2 D U R L' F2 D2 B U' F' U2 F2 U' L2 F2 R2 F R U2 F,x2,D2 L',F2 D B U B' F' R' B' F',R U2 B2 R' F2 D B U2 B' D L' F2 R D2 R2,R U' F2 U R' B2 R U' F2 U R' B2,38
L' R2 D' F2 R' B2 R' U L R F' R' L F2 R' U D2 B' D' B,x2,R2 U' B F2,L B U2 B L' B U' B U2,L' D2 L R2 D2 B' R' B2 R' B R' B2 D' R2 D,R U2 F2 L F2 L' B L B' U2 F R' F',41
L' D U2 F D' R2 D2 L U L2 D' L' R' D' U R U2 R' L' U L2 B2 F2 R2,x2,F2 D' B' L2 R,U2 B' U' F' R' B D2 L D2 L F,R' B2 D2 B' F' R U' B' R2 U R2 F R D2 R,R U' F2 U R' B2 R U' F2 U R' B2,43
R B' U' B F U' F U2 L' D R D2 R2 D2 B' D2 F2 R2 L B F' D L2 D,x2,R B' F2 R2,U' L2 U2 L' D U2 L' D' L2 B' L,L2 R2 B' R2 B D' B' R B D R2 F' R F L2,B D' L B' L' D' L B L' D2 B' D',42
L2 B L F' R2 U' D' R2 F' U' L2 D' L U L B' D2 B2 D2 R' U2 L' B2 R F',x2,D' B R2 D2,D F2 D' U B' D' U' F2 D',F D B' F L' F' L D' F L2 F U2 R F' L2 F2,R U2 F2 L F2 L' B L B' U2 F R' F',42
R2 U' R2 D' R' B' R' B R2 U' R' D' F2 L2 D2 B D' R2 L F U2 R' D2 R2 L',x2,D2 R2 U' L',U B' U2 F' L2 D2 L D2 F,U' L2 D U R' U' B' F U2 R2 B F' R U' R2,R U2 F2 L F2 L' B L B' U2 F R' F',41
U L2 B' U' D2 L2 R' U2 F2 L2 F2 B2 L' U' F R F' L2 U' B' L2 U F' D,x2,L2 R2 B' L2,D L U' F2 R' F2 L D U' L2,U R' D2 F L' R2 F R2 F L2 R D2 L' D' R' U',R U2 F2 L F2 L' B L B' U2 F R' F',43
B L' F2 R' F2 U B U' F' R D' F' B2 L' B F R' B' U2 L R U' F B2 D2,x2,L D2 B U' F',D R B2 D2 U R' B' U' R' B2,R B2 D2 R B R2 B2 L B' R B L' B R2 D,R U' F2 U R' B2 R U' F2 U R' B2,42
L2 B U' F' U' B' L B' U' L B' R2 B2 R2 D2 R U D' B' D R',x2,F L D F2,U L' B2 L' D L2 U2,F2 R2 F' L R2 B2 U2 F R2 F' L' F2 L' D2 F L,R F D2 L' D2 L D' F' D' R' D2 B D' B',41
L U D' F2 U B2 R' U D' B2 U2 F' U F2 D' U' R2 L2 U R' U' L' R' B2 U2,x2,D' R2 F D F,L2 D L2,R' B R2 B' D' U' B' U B R U R' U' B,L' D' L D' B R F L D L' D F' R' B',36
U F' R' U' R F L U F' U' R L U' D R' L' U' L' R U D,x2,U B2 L' R',F2 U2 R F2 D' L2 U2 L D,B2 D R2 B' R D' L B' L' D B' R B2 R2,R U' F2 U R' B2 R U' F2 U R' B2,39
R D2 F' B' U2 D F2 R2 F' D' L2 F2 R' D' L U2 D L2 F R' D2 R B,x2,D' F' D' B' U' L,D' U2 R' F2 D2 B L' F2,R B2 L' D L B D' B D F D F' D' R',D2 B L B2 U2 F R F' U2 B L' D2,40
F2 U2 R D R' U' D2 L R2 F2 R L D' F D' F2 U B2 F' U D' F R' L,x2,B D2 F2 L2,F D2 U2 B' F2 D L2 U R2 F2,U R D F' R' B2 L F L' B L2 F' L' B U',D2 B L B2 U2 F R F' U2 B L' D2,41
L' D B R U2 L B L2 R2 B F R2 L B2 U L' U2 D' R2 B' L,x2,D U' F' D',B F R' F' D B U B2 U',D' U L' R2 F2 R F' L F R2 D' F' R' U',B2 D B D2 L B' L' D L B L' D B,40
F U' R' B' L' R D R2 B2 L F' U D L2 B2 R' U' F U F2 B,x2,U2 F2 U F L2,U' B' R B' D2 B' R2 U' R D,D B' D U2 F' U' R' F2 D F' D U2 B U R,R U' F2 U R' B2 R U' F2 U R' B2,42
R2 L' U' B2 U F2 D F2 L2 R D2 L' B' U' L' B' L2 B R2 L U' F2 U',x2,U2 L D' R,R B' R' B2 D U2 L B' U' L',B2 D R2 F' U2 R F R U2 B D2 F' L2 R F,L' D' L D' B R F L D L' D F' R' B',43
U D2 R' L F' L2 B D L' F D' L2 R2 D2 L2 F' D2 R' F U' B' D2,x2,L D F' L' F2,U2 L R F' U B' L' D U' R',R D F2 U2 L F L2 B' F2 L D F' U2 F D' F',,31
L' B R2 F2 R2 D B' F2 D U' L B D L2 U' R' B' D2 L2 U' B' L' B R,x2,U' B D' L2 R,D R' U' B' R B' D' U2,B2 D' R' D' B2 D2 B' D L' R D' F D2 F' L B2,L2 D2 B' D' B2 R2 F' U' F R2 B' D' L2,42
U2 L2 B' F U R L D' L2 F2 L2 B2 R2 D' U' F' U' R' D F R2 L2,x2,D2 U' F L' D2,U' L' F' D' B2 F2 L' F' L2,L' R' D' L B R' B R F D' F' R D B' R D',U' F' D2 F U2 R' B U' B2 L2 B2 U B' R U',45
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,L2 R' B',B2 D B2 L' B L D B D',F' R2 B' F R' B' R' B' R B R2 D2 B,L2 D2 B' D' B2 R2 F' U' F R2 B' D' L2,38
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,U' L' F' D' R,D' U2 B U2 R' U B2 R D2,D' B' D2 B' R D' R' B' D2 B R B2 D B' R',,29
