scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,L' U2 R2 F D' L2 F,U R B2 F' R2 U' B' D B' D2 L2 B' D',U F' D2 L' D L B D2 F D' B' D U',B' L B F' D' B D B' F L',43
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,F R' B U',R2 F2 R' U' F U' B' D' R2 B2 F R2 B' R,R B' L2 B L U' L2 U L' R',L D L D' U' F' D' F' D' F2 U,39
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,F' D2 L U' L',B2 F2 U' L' D R' B2 D' L U' R' D' R',L U' F' U' B D2 B' U F L2 U L',L' B2 U' F U' R' F' U2 B' D' B' D,42
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,D2 R B L2 F R,L' F' D2 L B' R2 D' F2 U' B' F' D2 L U',F2 L' U2 R U' L R2 F2 R U F2 U',D' L' D2 B F2 U' R U B2 F2 L2 B L,45
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,D2 B R F2 L' D,L U2 B2 D' B' R2 D2 B2 F L B U B2 D',,B' L' B F' D B D B' F L',30
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,R U L D' L D2,L' B2 D' B' U2 B2 D B2 L2 R' U2 B U,B' R' F' R2 B U2 L' B L' B' L2 F2 U2,L' B2 U' F U' R' F' U2 B' D' B' D,44
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,B2 L D2 U' B',R' B F' R' D L2 B' F' L U2 R2 D' L' R,R' F' L' F R F' L F,B' L' B' F U B U' B2 F2 D2 B' F L',40
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,R2 F' L R D U',F' D F R' F2 U L2 B2 R F2 D L2,R2 F D' B' L2 F2 U B' U F' U L2 F2,B' L2 D' U' B2 R' U2 R B2 D U L2 B L2,45
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,U L2 F2 R B D2,F' D' R2 U2 L' D L' R2 F2 U' B2 R2 D F',U F2 U' L R2 D2 R D L' F2 R F2,R' D U' B L' B D U' L2 D2 U2 R B,45
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,L U B D2 F2,B' R U2 R2 F D R2 F' U L B2 U R',L2 R B' L2 U2 L D' B' D B L' U2 R',L2 D2 L2 D2 L' D B R D2 R' D' B' L',44
