scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,R' F' L B2 F D2,R2 B D' R' D2 B D' R',B' F2 D' B U' B' U' R D U B U F2,D R' U F L F L' U' R' F' R2 D',,39
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,D' F' R' F2 U',U F R2 D' R F' R B2 U',B U L' R U L U' R' B',D' U F U' R F R F' R' F' D,D' U B2 D U' L2,40
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,L U' R F D U,L2 D' F' U' F R' D B' L2,U' R' U2 B L B' U' R B U B',R B U2 F L U L U B D2 B R B,L' B' F U B2 U' B F' L B2,49
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,L F' D2 B' R U',D2 U2 R F2 U F D' L D' U,L' U' R' B' F' U' B U F R U L,D2 R B U F2 L D' L' F2 U' B' D2,L2 F' D' U L B2 L' D U' F,50
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,L' B' R2 D2 F',L2 B U' L' U B L2,F' R' U2 R U' B U2 B' U F,D2 U' L2 B D' L' D2 L' D' L2 D B' D2 U,F' D' U L B2 L' D U' F L2,46
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,R2 U L F' U' R2,L' B2 D2 U2 R' F' R2 D2 U2,B2 F' U B' D' R2 D U' F D2 B' D2,D' R2 D L' D F D2 R2 B U2 B' D L,L2 B2 L' B' F U B2 U' B F' L',51
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,D F L B D' F2,L2 D' F' U B' F D B' L2,U L' U R' F' U' F U' L U' R,F' L D R' F2 U2 R D2 B2 L D L' U2 F,F' D' U L B2 L' D U' F L2,50
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,U' B2 L R F' U2,D2 L R' D' B' D' R' B' L R,U2 B U2 L2 U' F' L2 F L2 U' B' U2,D R2 U2 L' D2 F2 D L' U' R2 U' R D R',B2 U2 R B' F D R2 B2 R2 D' B F' R' U2,56
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,R2 B L' F D' B2,D2 R' F2 D' F' U2 L2 D' U',F' L2 D' F D' F' D' F D2 B' U2 B,D R D R U2 B2 U R D U2 L2 D F2 U',B R' U' L' U L R B2 L2 B' L B L B,55
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,B2 F' L D2 U' L2,D2 L2 R' F L2 F' D2 L,D2 F' D U B' D' U' F D2,U F' L F' U2 F2 D' R' U' R B L U2 L D,L B' F U B2 U' B F' L B2 L2,49
