scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,L U' F L F' D,R2 B' R' B2 L2 U L2 B',L' R' U' R U F' L' U L F L,U B' F' U' F' U L' U L U' B F2 U',B2 L B' R2 B L' B' R2 B',47
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,D U2 R' U2 R2 B L D2,D' B' R D2 B' D' B2,B D2 B2 R B2 R' D2 B' D' R D,B L' R' F R' F' L B L U2 L' B2 R,B2 L B' R2 B L' B' R2 B',48
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,D' B F2 D2 L',L2 R' U L' B L',B D L U L' B' R2 B R2 D' B',R B R' F' R2 F' R2 F' R2 F2 R' B' R',U' F L2 F' U R2 U' F L2 F' U R2,47
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,L2 B D B' U F U2 L,L B L' U R U',L2 B' U' R B U B U' R' U L2,U B' F' U2 B' R' B U2 B R F R' U',U F' U' B U F U' B',46
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,D2 R' D B' D' U2 F2,D' B' R D R2 B,U L2 D' R B U' R' B D U B2 L2,U B' F' U' F' U B' L' U L U' B2 F2 U',F' U F D' F' U' F D,47
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,U' F' R D2 U2 R2 F',L B2 U' R2 B R' U L',D2 B U' F' R D2 R' D2 R B' F U,F2 L R U' B2 U R2 D L2 F2 L R,B2 L B' R2 B L' B' R2 B',48
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,D2 F R B L2 B F',R D' R' B' D R2 B,F R D' R2 D2 B2 R' D' F' R B2 R,D B2 U2 L' F' U2 L F U2 B L B D',F D2 F U2 F' D2 F U2 F2,48
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,U' L D B R' F2 L2,L R U' R2 B U L',B' D L B U B L' B2 D' B,U' B F' L2 B U F D' B2 D B2 U' B2,B' R F L' R' D2 L B2 R2 F' R B' R,50
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,B2 R U' F' U,D' R B' R2 D B R,D2 R U R F2 U F' D' F' D' U2,D L' R' F R F R2 F2 L R2 D2 R' D,B' R F L' R' D2 L B2 R2 F' R B' R,49
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,F R B U2 F' D',R2 D2 B' D R2 B D2,L B' U B2 L' B D2 R D B' R2 D,D L' B' R U' R' U B L F' U F D' U',D2 L' D R2 D' L D R2 D,48
