scramble,orientation,step_0,step_1,step_2,total_moves
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,L F' U F2 D2 R U L2,F L2 D L' D U2 R F' U' B2 D R2 U' F',F2 L' U L F R B U' B' R' F,33
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,F D' R2 D' L2 B2 F,R F R D2 U R' U F R2 B L2 B' D2 U2,L B D L' D2 B' U B' R U' B' D B2 L,35
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,F2 U' L2 R' D2 U2 F' R',B' L R F' D' R' D U2 F R U2 L' D',R' U' F R2 B' D B' D2 F2 L2 B2 U' F R,35
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,F L2 B' R' B' U2 L,L2 D U2 L B2 F2 U' F' L2 B D F L' R,L2 U' F2 R B' R' F' R U2 B R' F' U,34
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,R2 D F L' R B',B' L D' L2 F' D2 L2 D' L D' L' F' L' B D,U B D U F' R' F' R F2 D' U2 B L B2,35
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,L' D' B2 R' B R F R' U2,D2 B' U2 R2 D2 R2 B' R2 U2 F2 D' L' B D F2,B U2 L' U' F U' F' L2 B' L' U L U,37
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,B2 L U R2 B U F' D,D F' D2 L' B' L2 B' D U2 L' R D2 L B2 U2,U2 F' U' B L' D F' D' B' F U' L F L',37
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,L U' B U' R U2 R2 D,B' L' U' B D' B R B2 D2 B D2 B' U L B,B U B2 U F' U B' L2 B U2 B U F U2,37
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,L2 B2 F R U L2 F2,B' L2 R D F' L B2 F L U2 B' D2 U2 R U2,D F' D' L2 U2 B' R' U' R U' B U' L2 U,36
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,D' R U' F' L2 B2 U',L2 F2 U' L2 D2 F' L2 U F D R' U B D2 R,R U R' U' R2 F2 U B' L2 F2 D B2 R2 B' R2,37
