scramble,orientation,step_0,step_1,step_2,step_3,total_moves
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,B' F D F L',R' F' U R F' L' U' F2 R2 B',B R2 B D B D' R' B' R' B',L' B D B' L F2 U B2 R' B R B U' F2,39
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,U2 B F L,B' R D R B2 R2 D2 R' D2 R,R D L2 F L F2 R D R' F L R',U' R D R' F D R D2 R' D2 F' D' U,39
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,D R' F L' U,D R' B D2 R D' B2 D B' D',L' B L' F2 L B' L' F2 L2,B' L F2 R B2 D L D' B2 R' U2 F2 L' B,38
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,F D L',B R B R' D B R' B2 D2,U B U2 F R2 D2 R2 U2 B L2 B2 U',D F' D2 L' R F' L F' R' F D2 F D,37
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,R B' U' F',D' L2 R D' R2 D L2 B D2 R,B' U2 R B2 U2 B' L U2 R' F' L' B,R B2 L' R D B' D2 R2 U' B2 U B L B,40
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,L2 B D F L',D' R2 D' B L' D2 L R B2 D,F U' L2 B2 L2 B' D U' L D' U2 F',D F' L' U' R2 D R D' F R U L2 D' L',41
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,L2 U F' L',B2 R' D R2 D B' R B' D R,B2 R' B' R B R U' B R2 B2 R2 U B,F' D F' U L U' F D' U' F D' F' U F D,42
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,L2 R' B L U',R2 D' U R U' B2 R' B D2 R2,L' B R' D R2 F' R F L U B' R' U',L' B' D' U' L D U B2 D' B' L D F L' F',43
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,B2 L B' L2 U',D2 B2 D' R B D2 B' D2 R',B' F' L2 R F D' R D F' L2 R' B F,L' F L' B2 U B' R2 D' R' D' B R' U' B2 F' L,43
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,B2 D B' L2,R' F R2 D L R2 B' L' F' D',B' R D' U2 B' D B U2 R D R2 B,L2 D2 L' B D' U R' D2 R' B2 D U' L B D2 L',42
