scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D L B' F D' U B' R2 B2 L F L2 U B2 R F2 U2 F2 R U,x2,L D2 U B R B2 L',U' R B2 U2 B R' U2,D2 R2 D' L' R' F R' B L D L' B' D' L,R2 B R' B' F2 R' B R' F2 R2 F' R B' F',,42
L F2 U2 R2 L D' F' U' F' R' L F L2 B' F R' L' F R B' U' F2 L R2 F',x2,F' D' U2 L U' B2 L D,B2 F2 D' B' D B2 L B F2,U' B' R' D2 U' B' U B' L' D2 F2 L B U,B U' B2 L' B' L B' U B L U' L' B2,R' F' R B F U2 F2 U' F U F U2 B',57
F' R' L B2 U2 R D' R D' B' F' D' B2 D L F' L' D R D' L2 B R' U' D',x2,F R' B L2 B D' L2,F' U' F U F2 L2 F2 U,L' U' L F U' R U' B U' R' U F' L2,L2 R2 U2 B' R' B' R2 B2 U2 R2 B2 L' B2 L',R' F' R B F U2 F2 U' F U F U2 B',55
D' R2 F' D U' R' D U' F L F U2 D' R2 F2 B' R' B' D2 F2 D2 L' R2 F',x2,R F D L B L D',F U' L' U' F2 U2 F',F2 L F D2 L2 B2 R' B2 L2 F D' L D' F,L2 U2 L D2 L' U2 L D2 L,R' F' R B F U2 F2 U' F U F U2 B',50
B2 F2 U' L2 D2 F L2 U2 R2 U' R F2 D L2 F' L' F' B R' F2 U2,x2,F2 L' B' F2 U2 L' B D2,F' D L D' U' F' L2 F2,B' U' B' L' U2 F2 U2 L U B2 F2 L' F2,B' D' F D2 B D F' R2 D R2 D2 R2,,41
U' D2 L B' U R B L' D' L' D R' U B2 R2 L' U D2 B2 U D2,x2,B2 U B U' F2 L U2 R2,R2 B R2 U' F' L U' F,B2 L2 D' B U' F' L' D2 R2 F U2 B' D' B2,U2 L' D L' D2 L D F' R2 B' R2 F L U2,R' F' R B F U2 F2 U' F U F U2 B',57
D F2 U2 F B' U2 B D2 F2 R' U2 R' U' L' D2 L' U R2 D2 F B' U L' B2,x2,R2 B' L' D' U2 B U',F' U B' R B' R' U B2 F,F2 D' B2 L' R2 B L D' B2 F D2 L2 F U2,L U L R' U' F' L' U B L' B' R,R' F' R B F U2 F2 U' F U F U2 B',55
R F2 U2 R' B D' R2 U F2 R' U2 R' B R B U' D2 F L2 F D F' D L,x2,R2 D' U2 L' R' B2 F',L2 F' R U' L' B L' R',F U2 B' L F U B2 F2 L' R2 F' L' R2 B',R' F L' D R2 U B U B' R2 D' R U2 L,,43
B2 R U2 D2 B' F2 R' U2 L R' B' U2 R U' D2 L' B U2 R' L B2 U' L2 B',x2,U' L2 B2 R B' D' L',R D L U' L' D' R',D' L' R' D' L R F L B D B2 L2 B F' D2,U B' L' B R2 B' L B' L2 D L2 B2 R2,R' F' R B F U2 F2 U' F U F U2 B',55
B' F' D' L F2 R' L B F R' L2 D' L U2 R' F2 U' L' B2 U',x2,D F U F L2 B' U2 R,L2 F R2 B2 L' R2 F2,U' B R' U' L D B' U' B D' F U' L' R,L2 B R' F R U F2 D F' U' F D' B' F2 L2,R' F' R B F U2 F2 U' F U F U2 B',57
