scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,F L R,R' U2 R F L' F',B R2 U' F D B2 L F' D' U B2,L U F2 R F2 R F2 R F2 R2 U' L',F' R B F' U' F U B' F R',42
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,U2 B L D2 U2,B R D2 U2 R',F2 D L B2 D' L B2 F' D' B' F',D' R B' L' U' R' U L R B U R' D,F' R B F' U' F U B' F R',44
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,B2 F L2 D U2,D' L' D F2 L2 F' L',D R2 D R' B F D' F' D' U' B U,L2 F D F2 R F' L' U L F2 R' D' L2,F L F L' F2 L2 B F D F' D' B' L2,50
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,B2 U' L D2,F' R U L' U2 R' F,U' R' F L' B' U' F' U' B R U L2,U' B2 U2 L' D2 L U2 L' D2 L2 F L' B2 U,D' L' D U' F2 D' U L' D,46
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,L B U F' D2,L2 D R U' L2 R' D',U2 F R D' R' D U2 L D' B L2 B',B2 D2 R' F' D2 F D2 R U' F D2 U B2,F L F L' F2 L2 B F D F' D' B' L2,50
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,U' B L R B' U,B' L2 R U' R' F2 L2,L2 F2 D2 B' U' F U' R' B' D2 F' U2 B2,L R F D' L' U' L D L' U2 L F' L' R',D' L D U' F2 D' U L D,49
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,D F2 U' F',B2 L' B' D2 F D2 L,F2 R' U' L U2 L2 R B2 F2,F R' F' U R F2 L F L' B U B' U2 F,D' L D U' F2 D' U L D,43
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,R2 D' R' F U',R B' U' B R',F U' L' U F U B U' B2 L' B2 F2,R F2 L2 F U' L2 D U F' D' L2 U' F R',D' L' D U' F2 D' U L' D,45
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,L' F' L D2 U',B' F2 D L D F2 D2,D' B' D B' D L2 B2 D' L' B2 D' L2,L B2 R U R2 D R' D' R2 F2 U' B2 L',,37
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,R2 D2 B' L' D',D' L' B2 D F L,U' F' L2 D' B' D B L F U B,R U' R F U R' U' R F' U2 B' R B R,F D B R2 F' R' F' R F2 R2 B' F' D',49
