scramble,orientation,step_0,step_1,step_2,total_moves
D L B' F D' U B' R2 B2 L F L2 U B2 R F2 U2 F2 R U,x2,D L' F' U' F2 D' B,B2 D F2 D' B' R D B2 U' L2 U' L B F2,R2 D' B2 R' B' R' D' R2 D2 R B R' B2 R2,35
L F2 U2 R2 L D' F' U' F' R' L F L2 B' F R' L' F R B' U' F2 L R2 F',x2,D2 F R2 U R U2 R U2,D2 B U' R D2 R' D' F' U B' F D F' L2,D' B2 D' R' D' R U R' D2 R2 U' R' D B2,36
B2 F2 U' L2 D2 F L2 U2 R2 U' R F2 D L2 F' L' F' B R' F2 U2,x2,F2 L F2 L2 U B' L' U2 B,L F2 U L' F2 L' U F2 U' B2 R' D2 B2,F2 L' F2 L B D2 F2 R F2 R2 D2 R B',35
D F2 U2 F B' U2 B D2 F2 R' U2 R' U' L' D2 L' U R2 D2 F B' U L' B2,x2,U F U R2 D U2 L B2 U',D F D' B2 D' F' L D L' R B2 L',U R' F' D2 L U R D2 R' U' L' F R U',35
R F2 U2 R' B D' R2 U F2 R' U2 R' B R B U' D2 F L2 F D F' D L,x2,D2 L' F2 L2 B' D' R2,L2 U B L2 F2 L2 D' L B' L' F' U' L2,B2 D2 U R' D2 L2 R F' U' F U L2 U' B2,34
B2 R U2 D2 B' F2 R' U2 L R' B' U2 R U' D2 L' B U2 R' L B2 U' L2 B',x2,F2 R2 B D2 L' F D2 U',U L' F L B2 D R F' D' F' R' B2 U',R' B' U' B' U2 R' U2 B' D' U B R' B' D B',36
F' R' L B2 U2 R D' R D' B' F' D' B2 D L F' L' D R D' L2 B R' U' D',x2,U F' R U2 F D' B2,U2 B2 R' D B' L2 D F2 D B R2 B2 F2 U',B D2 F D2 F' D F D B' F' D2 F D' F' D2,36
D' R2 F' D U' R' D U' F L F U2 D' R2 F2 B' R' B' D2 F2 D2 L' R2 F',x2,D' U2 R' F D2 B U' B',U R' U2 B' L2 B L2 U2 B2 D' B' R U',L B L2 R' D' R D L2 B2 R U R' U' B L',36
U' D2 L B' U R B L' D' L' D R' U B2 R2 L' U D2 B2 U D2,x2,R F U' B' D' U' B',U L' D F2 U' L B D' R' U' F' U B' F,R D2 F' U' F U F2 L2 B D B' L2 F2 D2 R',36
B' F' D' L F2 R' L B F R' L2 D' L U2 R' F2 U' L' B2 U',x2,F L2 D' U L' B R' F,D L D2 L D2 B2 R B2 L2 D' U F2 U',U L2 B' R' U' B L F U F R' F2 L R U',36
