scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,L2 D2 U L,D U2 L' B D L2 D2 B U2,B2 R' B U2 B' R2 D' F' D R' B2,U2 B L2 U L2 U' F' L2 B' F2 U F',B' D B D' F D U B' D' B U' F',48
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,R2 B2 D2 U' R2 D,U B U' R' D L' D',L B D2 U' F U F2 D F D B' L',U2 B U' F U2 L U' L' B' U2 F' U',B U2 F' U' B2 U F U' B2 U' B',48
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,L F2 U' L B',B' L2 D' B2 U F2 U2 B' R' D,F' L2 B D L D2 F L' B',U B D F L F' D' B' U' L',U2 F D F' U2 B' F D' F' D B D',46
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,B' F2 L2 R' B' D2,F' U2 F' R F D' F R2 B,U L U' L' B F2 D' B' F2 L,U2 R' D' F' D R F U2 F2 U' F U,U' B2 D B' D' B' U B' U R2 U' R2 B,50
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,D2 R F' R2 D' B',B F' U' F2 R' B2 F D B F2,U B' U B U' L B L B' L' U',U' R' U F L F' L' U' F' R U,U F' U2 L2 B' D2 B L2 U2 F' R2 F2 U',51
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,U F2 L' D2 B' R2,F' D' L' F2 U' B' R2 F2 U F,B U' F' D R2 D R2 D' F U B',L' B U B' L B U' F U' F' U B',R U' L' D' B2 D L2 U' L' U' R' U',51
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,L2 U' L' R U' B',R' B D' R F' U' B' F D R2,U' B2 L2 B' U2 B L2 B2 U L,L' B U B' L B U' F U' F' U B',L' U R' F2 D2 R' U' L D' B2 R2 D',50
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,B2 R2 U' R,R F2 D' B R' F2 U B' R',B L2 D2 L' D L' D2 B' D' L D L,F2 L' R' B D B' D' L' D L2 R F2,U' F2 U B U' F2 U B',45
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,B L' F R' U',D R' B2 L U' B2 L F2 L2,B L F2 D' B' L B L' F2 L' B',B F' L' F2 U L U' L' F2 L B' F,F' L F2 R B R' F' R B' F' L' F R',50
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,L B2 L U L2 F',L' R' D B D' U B2 U B L,D2 F' L B F D' L2 D2 L2 D B' D2,U' R U2 R' U' L' R U' L R',R F' L B F R' F' R B' L' R' F,50
