scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D L B' F D' U B' R2 B2 L F L2 U B2 R F2 U2 F2 R U,x2,F D2 B' L' F' R2 U B F,U2 B U2 B' R' F' U' F U2 R,R2 F L2 U' L2 U L2 F U F2 R2,U2 B' F U F2 L2 B2 D L2 B F,,41
F' R' L B2 U2 R D' R D' B' F' D' B2 D L F' L' D R D' L2 B R' U' D',x2,B2 F D2 U' F' U2 L',F' U2 R' U' B' R' B R' U' F,R F2 U' R D' U2 L2 U' L' D R',R2 F' R' U R U2 F U R' U',U' F' L' B F' D2 B' F L' F U,49
L F2 U2 R2 L D' F' U' F' R' L F L2 B' F R' L' F R B' U' F2 L R2 F',x2,F' L2 U R2 D L B',R2 D R2 B R2 U' R2 B2 D' U',R' F L F D' B2 U B2 D L' F2 R,B U2 B2 U' B' F R B2 R2 F',B' L2 B2 L R D L' D' R' B2 L B L,52
U' D2 L B' U R B L' D' L' D R' U B2 R2 L' U D2 B2 U D2,x2,D B2 D' B2 U' L' R' D F R,B U' B' U R2 D L U L' R2 D',R2 D' B D2 R D R2 B R B2 D2 R2,L' B' R2 B2 R2 B2 R2 B' L,D' L D' B F' R D' R' B' F D2,53
B2 F2 U' L2 D2 F L2 U2 R2 U' R F2 D L2 F' L' F' B R' F2 U2,x2,B2 D' R2 B' F2 D2 U' B R D,R' D B' L2 F2 R U F L2 B2,B' U2 F U B2 U' F' U B2 U B,B' U L' R B2 L R' U B,,40
B2 R U2 D2 B' F2 R' U2 L R' B' U2 R U' D2 L' B U2 R' L B2 U' L2 B',x2,D F' U2 B2 F2 R' B2 L2 B',D F R' F' U2 R' U' R B' D',F L' U' L U2 L U B2 F' D' B2 L',U L U2 L' B' U' L' B2 L B,B2 U L' B U' L B2 F2 R' D B' R D' F2,55
R F2 U2 R' B D' R2 U F2 R' U2 R' B R B U' D2 F L2 F D F' D L,x2,D2 L2 F2 L R' B L2 D',R D' B F L' B' F' D R',R' U' L B2 R' F2 R B2 L' U' R,B R U R2 U' B' R' U' B2 U,,38
B' F' D' L F2 R' L B F R' L2 D' L U2 R' F2 U' L' B2 U',x2,B2 L R2 F2 D' R U,R' U' F2 D2 L' D' R B' D' R' F2,R' D B' R2 D' F' R' D B D' U2 F R,,,31
D' R2 F' D U' R' D U' F L F U2 D' R2 F2 B' R' B' D2 F2 D2 L' R2 F',x2,B' L' D' B D F2 D' F' L2,B L U L' B' U' R' U R U,F L D2 R' D2 F' R' F' L' F R,B U2 B2 U' B' F R B2 R2 F',B2 U L' B U' L B2 F2 R' D B' R D' F2,54
D F2 U2 F B' U2 B D2 F2 R' U2 R' U' L' D2 L' U R2 D2 F B' U L' B2,x2,D2 B F' D2 U B2 L' U B' R2,F U R2 D' F' D U' R F',B2 D F' D B R2 F2 U' B U' F' L2,,B' L2 B2 L R D L' D' R' B2 L B L,44
