scramble,orientation,step_0,step_1,step_2,total_moves
L2 F' R' B R' D' F D2 B U' L2 U L2 D F' U R2 D2 U' B' D2 R,x2,D' L2 F2 R B' U' F D B' R',B U2 B' F L2 U R D R' U' L2 R2 F',F R D' B F' R2 B' F D' R' F',34
U2 B F' L D B' L' R U2 D2 R2 L2 U' B F2 U R' D2 U2 R2,x2,D2 U' L U2 F2 U B' L2 F2 D',D2 B2 L R' F2 R B2 L F' L' B2 F' L' B2 D2,F2 D2 B' F' L' F L B D2 F' D' F' D,38
R2 B2 L' D F' U B' F R' D F' R' D F2 B2 R2 B2 F2 R D F L2 R',x2,F2 U2 B U L' R' U' B2 F' U2 B,U2 R U R F' L2 D' B' D2 B' L2 D' F' D F2,F2 D2 L D B R D2 R' D' B' L' F2,38
F R' F R F' R F L' R2 B2 L R2 B D2 B' D F L' U2 D2 B' U',x2,F2 D2 L' B2 R U2 F' D B' L2,D2 B' R' D' F2 D2 F' D' F D2 F2 D R B D2,F2 L B' L' B F2 D' L' D' L' F L2 D,38
F' B2 L B2 U B2 R' B R U' B' D L2 R D' B2 U R2 U F' R',x2,B2 R2 F D2 R2 B D U2 L' B',R U' B' F2 L' U B L2 R2 D L B2 L2 B R',F' L2 R2 B R B' L2 R2 F R',35
D2 B U L R' F U2 R F' R L2 U2 F B' R' B' U' B U' D',x2,L U L' B2 F L2 B L2 R2,B2 L' B L U' L' F R2 F D2 F2 L B U B,U R B U L2 D2 L R2 D' B' D' L B',37
U2 R' D' F2 R2 L' B2 U B R2 D' U2 R' D2 R B D R L' B2 R',x2,L F R B D' R' B L2 R2,D2 U B2 D2 L D2 L' B2 L D F D L' U' R',D' L2 F' L D L D B' F2 L B L' F2,37
R U D2 R B' R' U' R2 B2 U2 R L F' U F R' U' D' R' B',x2,B2 F2 U2 R' B2 D B' D2,U F' U' L2 B L2 D B2 L2 D' B' U F U B' U2,U R B U L2 D2 L R2 D' B' D' L B',37
D2 F2 R B' D' L' B2 F2 D L' R' F2 U' B' D2 F' U' B2 U' R2 B2,x2,F R' B D' U' F2 R F U' F2,U F' L2 F' L B D2 B' F2 D2 R' D2 U2 R U' R',B U R' B F' U L' B L B' F U' B2,39
B' R2 F D' U' F2 L' D' U' B L D2 B' U2 F D U2 R' F' L,x2,U2 L' B2 R2 U2 R' U' L D2,D' U L2 F U2 R U B2 F' L B2 L2 D B' U' B,F' D' L R' B D B' L' R D,35
U2 L2 F' D2 U2 L R F' R2 D B2 R' L' D U2 B D R2 F2 B' D2 F' U L,x2,D2 F2 L2 D2 U' B D U' R' U',U L R D' U2 L F R' F2 L' F' D L' U',B2 F' U' B' F R F R B F' U' B2,36
R2 U2 L' U D2 B2 L' U2 F U' F U' L2 D' U' B' F' L D2 U2,x2,B2 L2 F' L2 R' D' L' D U,U2 R' D' R F D B2 D2 L2 F' D2 U' B2 U',F2 D2 L D B R D2 R' D' B' L' F2,35
