scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,F' D R2 B R2 U' B' U F2 R,U' L2 D' R' D L2 D2 R2 F' R' D2 U,F U B' U' F' U B U',L2 U' L R' F L2 F L' R U',40
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,R D' U2 B' L' R2 D2 U R B2,B2 L R U B' R' D U' F D' B' F',L' F2 L F L2 B' R U2 R' B L2,R B' R2 F2 U2 L2 F2 R2 D2 B' R',44
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,R F' R D U L' R2 D2 U2,F2 U' F' U' F' L U' L' U' F U2,D F2 R2 B U B' R2 F D' F,U' L R' F2 L' R U',37
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,L2 B' L' U2 L U' R U B' D2,F' D' F U' F' U L D L',D' F' L B' L F U2 B' U2 B2 D,F' L D U' F2 D' U L F,39
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,R U2 B' L2 U' L U R2 F R' B',D U B2 D' B R B D' R B' R' U',D F2 R2 B U B' R2 F D' F,L' D' L2 D F L D' B2 U2 B2 D F',45
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,U' B' L' D B' R F U B2,L D2 L2 F D B F' R' B' D' L2 D2 L',F2 R F' L2 F R' F' L2 F',U' L R' F' L2 F' L' R U L2 U2,42
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,D F' L' D L' B L2 B2 R' D',F L2 B' L B' R2 U' R2 B2 D' F',D2 L2 B D R D' R' B' D' L2 D2,B F' U' F' L U B' F R' U' F R,44
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,R2 F' D B2 F' L R2 U2 B' F2,U' R F2 U' R2 U R2 F2 D R' U,B2 U2 B' D2 F R2 F' D2 B',L F L' F2 L2 B F D F' D' B' L2 F,43
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,U R2 D' R2 D' R B' R D F2,L2 F L2 U2 R2 B D' R2 U2 L',D' B' L' B' U' L' U L B2 D,U2 F' U' F' U B F L2 B2 R' F R B,43
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,L B' D L U2 F' R B' R,L2 U2 B' D B2 R' U' B D L2 D2 B U',R2 D F2 U B' L' B U' F2 R' D R',B F' R' B F' U B' F D2 R' B' F D L2,48
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,D' B2 D' B2 U2 L R D B',D' L' D L2 U' F U L' F L F',D2 L2 D B R D R' D' B' L2 D2,U2 R B F' U' L2 U B' F R',41
