scramble,orientation,step_0,step_1,step_2,total_moves
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,B' R U L2 D' L' D R2 F2,R2 U' L2 R B' U2 F2 L2 U F2 D' R F',U R2 U L2 D' L2 F' D' F D U' F R2 U',36
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,F' L' D L2 U2 F' R' U B,U B2 U B R F' U' F R2 U2 B' U2 B,B F2 L U2 R U2 F R' F' U2 L' R' B' F2,36
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,U2 R B' L' B U' R',B2 U R U' R D2 R' B F2 U2 F R F,U' B2 D L D' B2 L' U' B' L B U B' U,34
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,L R2 B D' U2 F2 L D2 U',R2 B L U' B2 U L' F' U R2 U B' F,U L' R F D F D' F' D' R F' L R2 U',36
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,B' U' B L R2 B U2 R' B2,F D2 L' D2 B' L F2 U2 B' U B2 F D',F2 U2 R B' R' B F' L' B2 L' B' L2 F',35
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,U F2 R' B2 L' U2 B' F' R',D' L B2 D B R' D' U F U' B2 L',D U R2 B2 L' U' F' U2 L D F D' B2 R2 U',36
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,R' F2 U B2 D2 B U' B2 R,R' D R2 B' R2 U F2 L2 U B' D F2 D2,D2 L B L' D2 R' B' U' B U B R F' R' F,37
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,F' L B D' F' L' U2 L' B2,B D' B F2 L2 F2 R B2 R F D F',L' D L D' R U B' D2 R' B R D B U' R',36
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,B2 R2 U' F2 D2 L D' R2 U2,D' L U2 R' B2 U' L D L2 D' U',L' D L2 B' L' B2 L B L' D F' R F D2 B',35
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,D2 F' L U2 L D' U' L2 B2,B' R2 B' R' D2 F' R F2 L B' D' F' D2,D B D' F' D' L F L' R D B' F' L' F2 R' D2,38
