scramble,orientation,step_0,step_1,step_2,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,F2 D' L F' L2 U2 L2 F2 L,L' D' R B D2 L2 B L' R' B2 L' D L,L2 D' B D F' D B' D2 B D' B2 F L2 B,36
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,L2 U B2 R' D' U B R' F2,U' F' R2 D2 U L U2 L' U B' L2 R2 D2 U',U' L2 D U B F L2 B' F' L2 D',34
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,F' L' F2 L2 D U2 B2 U,F2 D2 R' D' B D' R F2 D2 L D2 L',B2 F U L2 F2 D' B2 R2 D B F L2 B',33
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,U' B L2 U F L' R2 D' F',F R' B' R' U' B D' B U2 B2 D U' R2 F',D F' D2 B D' F D2 L2 U B2 U' L2 B',36
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,D F D' B2 D' L F D' U' R,F D' F' L' D L B D' B' F2 L2 F2,B D F D F D U2 B2 D' F U2 F D2 B,36
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,B' R2 D2 F U' F R D F,L B2 L' B' D L' B U2 L' D' U2 L B2,L B2 F L' R B' L B' R' B2 U2 F' L2 B L,37
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,D2 B F' D L B' F R U2,B' L2 U' B R2 U F' D2 L2 F U' R2,B U L' R2 F' D F' D' F L' F L2 R2 U' B',36
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,U' B2 L D2 R' B' L' U2 B2,B' F' U2 B U' B' R U2 B F2 L F',R' D U' F R2 B U' B' R2 D' F L2 U L2 R,36
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,L2 R2 F' D' U2 L2 B' F',D2 R' B' D B' D2 U R' U R' U2 B D' R,L B' L2 B2 F U2 B' L' B L B' U2 B' F' L,37
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,B2 U L2 F L R2 U2 R',L' B' D L2 B2 L2 D' U' B2 L' B' U L,F2 U R' U' B2 R2 U' B2 U R2 B' U' B' U R' F2,37
