scramble,orientation,step_0,step_1,step_2,step_3,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,B R' B R U L,B U' R' D2 L' B2 U' B2 F R2 F D' U,,U' F U2 B L' B L B2 U2 F R F2 U,32
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,D' R' F' R D,U2 B L2 U' L' B2 R' U F2 L R D,L' D L D2 F L F2 U2 F D2 F' U2 F,B D B' U L2 B' U2 B' D' B U' B U2,43
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,F' D' L' F' L' F2 U2,L B2 D2 F2 U' R U' B R2 D2 F2 U2,D' B2 U2 B' F' D' B F U2 B2 L' D,R2 B F' U' F2 U B' F R' F2 R',42
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,F' D R U' L D F',R' U' L' R D2 R2 F' R' F2 R' D,D2 B' L B' R' B' R B' L' U' L D L' U,R2 B2 D2 F2 L D2 B2 U2 R',41
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,D' F' D2 L U F,R B2 D2 L' F' L2 B D R' B U2,F L' F2 L2 D L2 F2 L2 F' L' D2 L D2,F2 L' U2 B D B D2 R' B U' B L2 U' L',44
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,U' R' F U2 L' B',U2 L' U' B R B L2 F D' R' D2 L',L2 F2 R2 U2 B' D L' D' R' U2 L' F2 L R',R F2 R B F' U' F2 U B' F R2,43
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,D2 B2 L R' B' R2 U B',L' U2 L U B' F' D2 B F2 R' F',D F' L2 F D' F' D2 F' D2 L2 F' L2 F2,U' B F U' F U F2 L2 B D B' L2 B' U,46
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,U2 R' U L B' R2 B2,R U2 B2 L B D2 U2 R U' L' U2 R',F' L2 R D2 R' B2 U' L U B2 L2 F,F2 L' U2 B D B D2 R' B U' B L2 U' L',45
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,F2 L B2 D F' U2 B',D R2 F' R' F L' U R' U' R' U B' D,F D2 L' U' L' F' L F D2 U F',L F' L' D' F2 D2 B2 R U R' B2 R' D' R F',46
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,R' B2 U F D2 L B,U' B2 L B' R U F2 R2 F2 U' R' B' U,L' F2 L B' U' L' B' U' B U B F2 L,U B L' U2 F D2 F' U2 L B' U B2 R2 B2 U2,48
