scramble,orientation,step_0,step_1,step_2,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,B D' L D2 B F R2 U,F' L' R U R2 F2 L F2 U' L F' U R U2 F2,F D2 F' L R' D B2 D' L' R,33
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,B' L R2 D' B R' D2 F',R' U' L' F U' L D R' F U' B2 D' B U' B',L2 B D U' L2 D' U B L2,32
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,F R D U2 F D2 L' U2 B',L' D' R D' B2 F' U' B U2 F D B2 R' D L,L R' D B2 D' L' R F D2 F',34
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,B2 F R F2 L F' U' B D' B2,U2 R' F2 R' D U F' U2 B2 U2 L2 B F D' U,B2 L U' L' D' U B U B' R D U' B,38
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,F' L' R' U B U2 L B' U',D2 L' U' L U' L U F L' F' D2 B2 U B2,B' U F D R' D2 R2 D R' F' U' R,35
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,D R F R2 B2 L2 D' B' L,R2 B' U2 L U2 L D R D L D2 B L B2 R,F D2 F D' U L' D2 L D U' F2,35
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,F2 U R D2 B2 F R D2,B R B D2 L D' B L2 D2 B L' B' R D R2,B' U R B R2 B' U' R B R2 B' R',35
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,D L2 D R B L D' B U2,F U B' R' B2 D2 R' F2 U B2 F L' U' R B' F,F D2 F D' U L' D2 L D U' F2,36
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,U F2 R' B U' B F2 R F D',L U2 L' D' L U2 F D F U2 L U2 F2 D L',B R2 B' L R F2 L2 D' L2 F2 U' L' R,38
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,D' U R' F D L2 U' F R' B,D B' D U2 B R' U F2 R F' D' F2 U L2 B F,D2 U2 L U F' L' D2 U2 R B U' R',38
