scramble,orientation,step_0,step_1,step_2,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,F' D L2 U' F U' R F' L' D2,L U R D2 B' R F2 D F R2 B',U L' U2 L' B' R' D U' F U2 F D' R B,35
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,F2 D' R B F' U B L2 U' R',B' U2 B U2 L F' L' D' B D F,R2 D2 U2 B F' L2 U2 B' U F D2 F' U' F,35
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,R2 F' L' U2 L' B2 F2 D B' D',R2 F R' B L2 B L D' R' B2 U2 L',D B2 F2 L U B' D2 U F2 R B2 D U2 B,36
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,L D F' D L2 R2 B2 D2 U2 B,B2 L2 R2 D' R2 F2 L' F L B' F' U' B' F',D' B' U2 B2 U' B' D B U B2 U2 B,36
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,F' R B' D R U2 L2 U B',B' U' R' D F D' L' R' F2 L R2 U B,B' U R2 B2 F2 U F2 U' L2 D F2 L2 B',35
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,B' F2 L' R2 F' D2 U' L' R' F,B U B L' U R2 F2 R2 U2 B' L2 R D' R',U2 L2 B2 U R' D L U2 F2 L D' R U',37
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,U2 F L2 D U2 L' F' D,L B D B R U' L' D' U L' F' D' R',B2 U2 L' U2 B2 U' B2 L B2 L' U' L U2,34
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,R2 F L2 R' U2 F D' U' R2 F',U L2 R B' R' U B U2 L' R2 F' L' R2,D F2 D' B' D B' F2 U2 B D' B' U2 B2,36
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,F' U R2 D L' B2 D2 B' L' U2,F2 L' F' D2 R2 D U B2 U B' L' D F',D2 R D R2 B2 U' B' U B' R U' B' D B U,38
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,D2 B' U R D' L U B' U L B,F' D2 B' F' D U2 R D U2 F' L' B F',L U2 L' R2 D2 F' D2 L2 B' L' B R2 U2 B' L',39
