scramble,orientation,step_0,step_1,step_2,total_moves
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,L F' U L2 F2 L D2 B,D2 R D' L D' L' F2 L U R2 U2 F' U F',D B2 U2 B' F' L' F L B U2 B' D' B',35
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,F D' R' B' R' B2 R U2,U' F U L2 D L F2 R U2 L2 F U2 F R',F R' U2 B' D' U R D2 B2 D' U R' F',35
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,B D2 R2 D L2 F' D' B,R2 B R2 B R F R2 B R F' R' U2 B2,U2 B L' B' L U R B' D B2 D2 U F2 D R,36
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,R2 U2 L B2 D L2 B,L' D F2 D B' U' R' D' U R' B U R D',R D' R' B' R' B D' U2 F2 D2 U B' U2 R' U',36
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,L' B' D2 B2 D2 F' L2 D' F,B U' R2 D' F U F' L B F2 D B' D B',U2 L2 D L F L' F' D2 L U L' D L U,37
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,B' L F L' D' U' L' B2,B2 U B' D2 R2 F' R2 D2 B U2 F2 U B2,R B2 D U F2 U L D' L2 U2 R' U' L' U,35
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,B L' U' F2 R2 U B,R F2 R2 B' L' D R2 U B' R' F D F' L,U2 L2 D' U L' D L B D2 L' D' L2 B' L' U,36
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,D2 U2 F2 L' D2 F D B2,R U2 L' D' L D' F' L U2 R2 D R' B2,L' U' R U R B2 U F2 L' B L B D' F2 L R2,37
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,B2 L' R U' F2 L D2,F D' F2 U' F2 D' L2 D2 B' F2 R B U' F,L B2 F' L' F L' B L F2 D B R D R' F2 L',37
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,U2 R' U2 B L' F D,D' U R' F R U' R U' R' F2 L' D U',D U' B L B' R B2 L' R' B' U' B U' L2 D' U',36
