scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,F R U2 F L2,R' D' L D2 U' B2 D' F' U R',D B2 U2 F' R U2 B L B L' U' F2 U L2,B2 D R' D' R2 F2 L' U' L F2 R' B2,41
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,B2 D' B U,B D F R F2 R B' L D L2 U',L B2 U R2 F2 D F2 U' R2 B' L' B' D',L2 U' F2 D' F' U B' U2 F' U' B' U' B2,41
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,D' L' B D,D L D2 F R' B' L R U F',L U2 F U2 L' B D' L D B D2 R' B R B,L2 U F' R2 F U' L2 U F' R2 F U',41
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,F' D L' F' R',U F' R D2 B' D2 F U' R',U2 R' D L' F L2 D F D' F U2 L' B R B,F' D' F D' B D B' L2 B' L2 B2 D' B' D,43
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,D2 U' B U B2 F',L B2 L2 D' R2 B L2 R B2 D',B D L2 D2 B' L' B L B2 U2 R2 U2 B' D B2,B D2 B2 D' B D B D2 F' R' B' R F,44
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,U L2 U F' U' B2,F U' F2 U' F D' B' L R B,B2 U2 R' F2 U F' U2 B' U' L2 D2 B' L D B,L2 B U2 B' L B F2 R' B' F' R2 F' L,44
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,L U B L R U',L' R' B' R F L D' F U' F2,R' U2 F2 L U' R D2 F2 U' R2 D2 B2 L B' L' B2,L2 B U2 B' L B F2 R' B' F' R2 F' L,45
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,D B' D' U' B2 L,B' U2 L' B2 L B' D L2 D F D2,D2 U' F L2 F' U L2 U' F2 D2 L' D2 U L D' L,F' R2 U2 L F' L F L2 U2 R B R F,46
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,B R' D' B R' U',D L' D F U' F L2 F' U' F' L',B2 D B D2 L' U B' D U R2 U' B R' B U' B,,33
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,U L2 U' R,U' L' U B2 U' B2 U' L U2,R2 U R F U F L2 F2 L' D2 F U2 R2 D B D',U B D' U' L2 F L' F U' R F' U F' L' D,44
