scramble,orientation,step_0,step_1,step_2,total_moves
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,R' U R F2 R U2 L U' F',U B R2 F2 D L' R2 U2 B2 L2,B' L' B R B' L D B D' R D' R' D R',33
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,R' F' U' L' B' D2 L D,B2 R B' R2 F2 U R B R B2 L2 R',D2 R2 D2 R F' R' B R' B' R' F D2 R',33
B' U B2 R' D L' R' U2 L U L U2 B2 D' F D B F L' R2 U R' L2,x2,D' U' L' R' F' D2 B' U2,B2 L B U' L2 U2 L' R2 D2 R2 U' B L',R2 D2 R' D2 R' D2 U' R2 U R U' R D2 U,35
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,D2 B R' U' R' B' F L',B R B' D' L R2 U2 R2 B' R' U2 L',L B' U B2 U' B2 R B' L' R' U' B' U B2,34
U' F2 D B2 R' D2 F B2 R L D2 F' U B R' L2 D' F' B2 U R2,x2,D L D B2 R F' U R',L2 R' U' F2 R U R2 F L2 D R2,R2 D' F D B F' R F' R' B' F R2,31
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,L2 R2 U B' R U F L2,B2 D' R2 F' L B L' U2 F' D2 F2 D U,B R B' R F' L2 D2 F2 D F2 D L2 F R2,35
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,R' U B D' U2 L2 B2 D2 U,L' B' U' L R D' B2 D' R' B2 U L B',R2 D F2 D F2 D B' D F D B2 R2 B' F',36
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,D' U2 L2 B F U' R D',B F' U2 R2 D F D2 B' D F2 L' F' R2,D2 R D B2 U R2 U' L U R' U' L' R' B2 D,36
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,F U2 L2 F' D' L2 R D',B' U' B' R B' L' B2 L2 B2 L' B' R',R' F D2 B2 D L2 D L2 F2 U F D' B2 D R,35
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,B L2 U2 B2 D F R2,B' L2 F D2 R D2 L' F' L' R2 D R2 U',D L U' B' U B D2 B2 U' B' U B2 D2 L' D',35
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,L2 D2 L' B R' D2 F2,L' R' F R' D' L' F2 R' B' D2 B L2 R',D2 B D B' R B D' B' R2 D R D' R D2,34
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,D2 U2 B2 F L B' D R' F,L2 R2 D L D R' B D' R F2 R2 B' L,R F' R B' L' B R2 B' L R F R' B,35
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,F2 L' R B' F2 U2 B' D',L U2 R2 D' L' D F R D2 R B L' F2,F2 R B R' B' F2 D2 R2 F' R F R D2,34
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,D2 U2 L B' D B2 R U2,B F' L' B F U L B' L2 R2 F' L R2,R' F' R' F2 D F2 D2 L' F L D2 F D' R2,35
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,B' F' D' L2 B2 R U2 F2,L2 B L D R' U' F2 R2 D F R' B D2,R' F D' F' R D2 R2 D2 F R D R' F',34
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,B L2 F2 D' R' B' D2 L,D' B D R2 D' F2 R U R B2 U L B,B' D' B R2 F D' B2 F U' L2 U B2 F2 D,35
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,R2 F2 U2 B' L' R2 F D' B',D' B R' F L2 U' F U B' R' F' U R2,U R2 D2 F' D' F' D F2 D' F' D' R2 U',35
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,D' F2 L' F2 U' L2 R F,L2 B2 D' R2 F2 L U' L2 D L R2,F D' B F2 U' F' U' F U2 F' U' B' F' D F',34
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B' R2 B' L' D' R2 B' L2 D',U' F' U2 B2 L' B' F' U2 F U F' L2 F2,D' R' B2 U' B2 U R2 B2 D2 U R U' R' D' B2,37
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,U' F' U2 R' D' L' B D2,B2 U2 B2 U F' L' F U R D R' B' U2,U' B U' F R2 B2 F' L' B2 F R2 F' L U2 B',36
