scramble,orientation,step_0,step_1,step_2,step_3,total_moves
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,B D B' R' D',L2 D R2 D2 R D R D F' D2 B' U',L' U2 L U2 L' B R B2 R' U2 L' B' L2,,30
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,D2 L2 B,D' L2 U2 B' R2 U2 B' L2 D' R U' R,F D' F2 U' F2 D B' F D' B F2 U,,27
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,U2 L' F2 D2,U' R2 F2 L R' D L2 B' L F U' F,L' D2 B' L' U' F U L' F' L' F2 D2 B F2 L,R' B D2 B' R U2 R' B D2 B' R U2,43
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,U2 B' U' F' L',U2 L D' F2 D2 B L D2 U' B' D L2 R,R' D2 F R' F' D2 B2 L' F' L B2 F R,U2 R' B D2 B' R U2 R' B D2 B' R,43
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,B2 R B2 D2 F,R F U F' L' B2 R' B' L F2 R' F2 R2,U2 B U2 R2 F' R' D' B D R B' F2 D2 R' F',,33
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,B R2 U' L',F L F L D' R' F L2 D' F' L2 R2,U' B2 L2 U L2 U' L2 B' U' B F2 D2 B2 F2 U',R' B D2 B' R U2 R' B D2 B' R U2,43
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,U2 L2 U' B D L,U2 F R' U' F2 L' B2 L F U2 R2 U2,L R' B F R2 F R' B' U2 B2 D' B D' L' U2 L',,34
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,D' B' D' F2,R2 U2 L' U2 B2 D2 F' D2 B2 U B L,F' R D' R' F' D2 B R2 D2 R D2 R B' R D F2,,32
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,F2 L2 R2 B D2,F R2 B D2 B2 R U' F R' D' L2 R' F2,F L' D B2 D U2 L2 D2 U2 L U' R2 U2 R U2 F',,34
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,D2 R' D2,D2 B D2 L U' L F R2 B D L2 F,B' D U2 B2 R D2 L2 R' B L2 B2 U' L D' U' B,,31
