scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,B F2 R' B' R B2 R2 U B L,R2 F' R' D2 F' D2 R F R2,B' D' U2 L' U L D F U F' U B,,31
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,R F U R' F' D2 B' R F' R,L2 U L' U B2 U2 F' L2 F L',R F' L F2 U' F2 L' F L U L' R',U F' R2 F U' L2 U F' R2 F U' L2,44
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,U' R' B F2 L R F2 D B2 F',L U B2 U' B' L' B D2 L' D2 L,R F' L' D L F L' F2 D' F2 L R',,33
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,B' U L D2 L F' L U' B',D' R2 F' R' D L' U' F' U L F R',L B L2 B' L' D' B' R' U2 R B D,U F' R2 F U' L2 U F' R2 F U' L2,45
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,F L' B' F R F2 U B2 F' U2,L' R' B U' B2 L2 B' U' L B2 L R,L D' F R2 U B2 U B U2 R2 F' D L,,35
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,L2 B2 L2 B R' U' F D R' F',D' B L R D' L' F R' D2 B' D',D2 L' B2 F U' F' U B2 F' L' F L2 D2,,34
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,L U2 R B R U' F2 L R2 F2,L F' D2 B2 F D2 L' D2 B L B,F U2 L B L' B' U2 F2 L' D' L D F,U F' R2 F U' L2 U F' R2 F U' L2,46
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,D2 F' R' B2 D' R2 F' D B2,B L2 B2 L2 R D' R F' R' D R' B',D' B' U' F' L2 F L U L B D L,L2 U F' R2 F U' L2 U F' R2 F U',45
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,R F2 D2 B D B2 D' L R',L' B' L B2 R D' F R' B' U B2 D U',L' D2 R' D2 R F D' F2 L' F' L2 D L' F2 L,U F' R2 F U' L2 U F' R2 F U' L2,49
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,B2 D' F' D' U F2 L2 B' L' R,D' U' R U R D F D' R' D' F',L F D F L F' D F D' F L' F2 D' F' L',U F' R2 F U' L2 U F' R2 F U' L2,48
