scramble,orientation,step_0,step_1,step_2,step_3,total_moves
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,F' U B R' F',B' U2 B' R2 D' L' D' F' L2 R,R2 F' R2 F D B' D' B R2 B' R B2 R B',U R U' L' R' B2 R2 B R' B' R' B2 L,42
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,L' B U R U2,F2 R F2 L B D B R D L',F2 U L2 U' B' F' D' F' R' U' B2 D' B' U R,D F R' D' L D' B' D2 R D' L' F',42
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,L' F2 L',F2 L' U R2 B U F2 R2 B' L,D R2 D L' B U R' U' B' R' F' D2 F D2 L,R B L B' L' B2 D2 F' R' F D2 B2 R',41
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,D' B' U2 F2,F' D2 F' D' L2 R2 B R U' L2,L' F D2 B2 R B2 R D2 R2 B2 F2 R' F L B2,R2 F U2 R' U R U F' R' F U F' R',42
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,B L' U' L,B' R2 D R' B L D' L' D' R',D' U' B D2 U2 F U2 B D' U2 R' U L2 U2 R',B' U' B' D' B2 U' B D' F' D2 B' L2 U2,42
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,B L F U' L',L' U' B F U B' L2 D2 L' R,L' F L' F2 U2 B D2 R B R U2 F D' B2 D',R2 F U2 R' U R U F' R' F U F' R',43
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,U R' B' U,U R B' U F' D2 U' B D' U' R2,F' R2 B L2 F2 D R2 D F2 L2 R2 U2 F R' B R,R D' B2 D R' F2 R D' B2 D R' F2,43
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,R2 U' F' L' B2,F' L' D' L' B2 U B L' D U2 L',B' D B' D' B2 R B D2 R B2 L B L' R' D2 B',R' D2 L B' L' D2 R2 F' R' F,42
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,U' L' D' F2,B2 L B D2 L' F D B F' R2,D U2 F D U L2 B D' B' L2 D2 L2 D' L2 U,D R2 B R2 D' R F' D2 L U L' D2 F R',43
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,D U' B' F' L B2,U F D2 R2 U' L R' D' L',U R F2 R' F2 R U B R F' L' U2 L R' B' U2,F D' L D' R' B' R D L' D2 F' D',43
