scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,D' L2 U2 B U L2 F,R' D' B R B' D2 R,B2 R2 F D B' D F2 L2 B' U' F U',R2 B2 F' U B F' L' B F2 R2,B F U' R' U F2 D' L D' L' D2 B' F,49
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,D2 B R' B' L' D2 F2,B' D2 B2 R' F' U2 B' F D',D' F' U' R U' R U R' U F,U B D B2 L' R D' L R' B' D' B' U',F' D' F L D L' F L' F' L2 D' L',51
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,U' B2 D U F2 R' B' L',L' D2 B R2 B' R2 D2 L,B D U' F2 D F D2 U B' L2,B U2 B2 F' L B2 F2 R' B' R2 F',B R' D R D' F2 U L' U L U2 F2 R B',51
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,R' D B2 L2 R' U R2 D,R' D B R2 D2 R2 D2 B' R,R2 F R2 U' F' U' R U2 R F' D' R',R U2 F D B F' R' B' U2 R',R2 B' L B' L' B2 D2 F' R' F D2 R2,51
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,B' L' F D F2 R2 U' L',F D F' R D' R' D2 R,R B R2 D R D R' D2 B' D2 R' D',L D' B D B U2 F R U F' U B2,R2 B' L B' L' B2 D2 F' R' F D2 R2,52
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,U' F R' U B R F L,D B R' B',F' U2 R2 D L2 B2 L2 R2 U F2 U F,U' R D L' R F' R' F' L R' D U,B D2 B2 D' B D B D2 F' R' B' R F,49
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,U B R' F2 U B R F',R' D' R B' F' R' F R B,D' B D' L B L' D' R2 D2 B' R2 D2 R2,D2 B' L' D' F' D2 F L D B,B R' D R D' F2 U L' U L U2 F2 R B',54
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,R' F' L B2 F2 R2 U' B' L',F D F2 R' F R' D',D' B R' B' D R F' R F R',B2 F U B' U' B2 L2 B' L' B2 F' D2,B D2 B2 D' B D B D2 F' R' B' R F,51
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,R2 U L2 D R' B' L D,R2 F' R2 F R2 D R' D',F L' B' L' D' B D F L' F' D L2 F',U' L' B' U2 L2 U2 B2 L2 U2 L2 B' L U,R2 B' L B' L' B2 D2 F' R' F D2 R2,54
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B' D' L' R U B' L2 D2 F2,R2 F' R' F R2 D R' D',D2 B R2 D2 R2 D' B' R B D' R B' R,B' L' B2 U2 F2 R' F2 U2 B',B2 U' B D' B' U B' R D R' D' B2 D2 B D',54
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,F U F' L' F2 L' D F2,D R2 F' R2 F2 D' F',F U2 B R B2 D B R' F' D' F U2 F',U B U' B F' L B' L' B' F,B R' D R D' F2 U L' U L U2 F2 R B',52
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,D' L F2 U2 B' R U2 B',F D F2 R2 F R D',L2 D2 B U B' R B F' R F U' B' D L2,L D' L' B2 F L B F' D' B L D L',B R' D R D' F2 U L' U L U2 F2 R B',56
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,R B2 D' B' R F' U2 L2 B,R' B R' D2 R D2 R' B' R,B D R' D F' R2 F' L' B' U2 L B' F2,B' F L B' L B F' D' B D',D L2 D' B2 U B' D' B2 U' B2 D B' L2,54
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,D R U2 B2 R' B' L U',B' D' B R2 D2 R D2 R',R2 F2 U2 F' L2 R D R' B' L2 F' R2,L2 D2 L R B D' B' R' D2 L U B U',B2 L2 B L2 B D' B' D F' D F D' B D,55
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,L U' L2 R F' L' R2 B',D B R2 D2 R D2 B',U L2 U2 R' U F D F' L' F' L',D' F2 R' B R' U' R2 F2 R' B' R D,,38
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,U' R F' U B' D' L2,R2 D' R2 B R B' R D',L2 B D' U2 F D R' F' U2 B2 D B L2,B' L U B U' L2 B L U' L U L',F' D' F L D L' F L' F' L2 D' L',52
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,L2 D2 F D2 R' D2 U' F,R' D' B R F' U' B' F R2,R B D' F R D' R' F' D B' R',B L2 F' D' B' D' B F L B L,R2 B' L B' L' B2 D2 F' R' F D2 R2,51
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,D L2 U2 R B R2 U' B2,D' B' D2 R2 D R2 B D2,L B' L' B' D B U R D2 R2 U',L2 F2 U2 B2 R' U2 F2 D2 L,B D2 B2 D' B D B D2 F' R' B' R F,49
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,F' D B' D2 R D' B2 L',D F2 U F U' F2 D' F',F D L2 B' F' D B2 R' D R D B' D2,R2 B' D2 F' U' F' U L' F2 D' B D' R,D L2 D' B2 U B' D' B2 U' B2 D B' L2,55
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,U R D' B U' R2 F2 R',F L' B' F U B L F2,D2 B' U F D F' U' F L' B F' D',L U' R2 U' B' D2 U2 F D F2 D L',D B' D2 B2 D R D' R' B U' B D B' U B2,55
