scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,L' U' L' B' L2 U',F U' L2 D U F',U2 F L2 U2 L2 F' L' U' L',R2 D U2 F' D' U2 R2 B L B L' B2,U' B L2 B L2 B' L2 D' U B' D B',45
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,U' B R' B2 L2,R' B D F' R F,D' R B' R' D L2 U' L2,D B2 D2 B' D2 U2 L U B' D2 U B' D,D2 F' D2 B D2 F D2 F' D2 B' D2 F,44
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,R U2 F,L2 F' L2 B2 R B2,U B' L2 F' L' B F U',U' B' F R' U R F' L2 U B U' L' U,U L' B2 L' B2 L B2 D U' L D' L,42
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,R D2 U B' L2,B2 R' D2 R2 B2,L U' B' U' L' B,R' B R' U2 L' U2 R B' D' R' D' R D2 R,D' L' F' D' F L D L' F L' F' L2,42
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,B F D L',R' D2 L' D L B' R,F L2 U L2 U F' L U',U2 L D L' D' U2 B L B' L' U' L U,F2 R B' U2 B R' F' L2 B' F' L' B,44
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,D F2 R B2 L2,B2 D R2 B2,L2 U' L2 U' L' U,U F2 U B L' F L B U' F2 U B2 U2,U' B U B L B' L' B' L U' B' U L',41
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,B D L R2 B2 U',U F' D2 L D2 U' F',B' L B2 U L U' L2 B',F2 D' R U R' U2 L2 F D' F' L2 D U F2,L' D L2 B' L' B2 D' B' D2 L' D2 L,47
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,U2 B L,B R2 B2 R B D',F U2 F' D' B' U2 B D,F2 R F R B' R' B' F2 D' B2 D F R' F2,B' D' R2 D2 U2 B D B' L2 D F' L2 U2 R2,45
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,D B' R U' L,L2 B' L2 R B F D',L U L' B2 U' B U B,D2 L D L' B2 L R2 B2 D L' R D2 R D2 B2,U' B U B L B' L' B' L U' B' U L',48
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,B2 R' B U',U2 L2 D L2 F' U2,L F R B R' F' U' L',L B F' U' L B L' B U R B2 R' B F L',L D2 L2 D' U' L D L' U L2 D2 B' L' B,47
