scramble,orientation,step_0,step_1,step_2,step_3,total_moves
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,R2 F D U B' L2 U',R D' R',R B' D' L' B2 U R D' R2 B F2 L U B2,D' R' D L R B2 R2 B' R B R B2 L',37
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,L2 B2 R' F' R2 U R,L B2 L' B2,D B' U2 B2 D2 U2 R B' R' U2 B' U2 F2 D',L2 D R' D R2 F2 L' F' L F' R2 D2 L2 R,39
U' D R' B2 U2 L U2 L D B' F' L2 R' D B2 D' R' U2 D2 F D',x2,L2 U2 L,R D' R',D F2 L' F2 R2 D2 L R' F2 R' B F2 D B',L2 D2 L2 B' L U' B2 R F2 R' B2 U L' B,34
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,D2 U' F U' R' U' L,D2 F' R F D2,L2 U' R D R D' F R2 D2 B D' R F2 D' U,B' L U' R U2 R' U' F U F2 U L2 B L,41
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,D2 U2 R F2 R' U B',B U2 F' U2 B',F2 L' F U' R U L D2 R F' L' D F2 L R2,B' L B' U' R' B2 R' B U R B R U L' B2,42
D2 R2 U2 L' B D2 B' F L' D' B2 R U L2 U' F2 L2 R D2 F L' U B L',x2,U2 R2 F' D U' L U,L B2 L' B2,L' F D' F D2 R' D B' F' L2 B D2 L R D',R B' R B' R' B2 R2 B R' B2 R2 B R B',40
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,D B U' B' L,B' D2 B D2,F2 L2 B U' R F U R2 D2 R B' F2 L' F D2,U B R' U' F2 R2 F2 U R B' U2 L D2 L' U,39
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,D2 F' U B' F2 R B,L B2 L' B2,D2 R2 U2 L D' U2 R2 D2 L' B D2 L F L' B',B' L F' D' L2 D R' D2 L2 D F2 D F' L' R B,42
L' B' R D' U F L' U L2 U' F' B2 D2 L' D' U B2 R2 L2 B L,x2,D' R B F2 U L R,D2 F' R F D2,F' L' B2 D F2 D R U R2 D2 F' U B U B,L2 B D R D' F2 D2 U' R' U R D2 B' F2 L2,42
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,R D F' D B2 L2 R,F' U' B' U F,B2 R2 U2 L2 R' B' D2 F D2 U2 R' B' D L D,U2 B2 R' F' R2 U' R' F' U' F U' F' U B2 F2 U2,43
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,D B2 U L2 D L',B U2 F U2 B',R' F2 D2 R2 U' B U R2 F2 L2 F' L2 F R,R' U2 L2 B D2 L2 U2 F R',34
