scramble,orientation,step_0,step_1,step_2,total_moves
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,D R2 D F' U R U2 F',D B' R2 D R D R' B F D F2 R2 U' F,U2 R' B2 L' B' L B2 U' R2 U R2 B U' R',36
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,L2 D' R' D2 B2 U' R2 U' B',D L D' F' D' F D' U L D' U' F L' D',U2 B' R B U F' U L' U L U2 F U,36
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,B' R' U' L U' B' D' B F',L2 F D R F' L' R' B D2 B' D F' D L',U2 R' B' R' B R2 U2 L D' F D L',35
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,B2 U2 L' F' U F2 R' D B' U,F D2 L2 D L F2 R2 U2 L' D U2 L2 D' R2 F,R2 B F' U' F U B' F R' F' R',36
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,U L2 D' U2 R2 F' R2,F' R2 B' L B R2 F' R' D L D L D' L2 R,D B' U2 B' U' B U' L F' L F L2 B D',36
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,L2 B' L' U2 L B' D2 F,L' B D2 L D' L' R' D' R D2 F' D2 B' F' L,D B2 U2 R' U R U B2 D F' L' F D2,36
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,L F U' R' F2 R U' L' D,L2 D2 L2 R F L F2 L2 R' F2 D' L D L F',U2 R2 U B U' B L2 F' D F L2 B2 R2 U2,38
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,L' R' D U L' D2 B' D2 U2,R' U B U' R2 F L U2 L2 R B' U2 R2 D F2,R2 B F' U' F U B' F R' F' R',35
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,U R2 U F' D' R2 B' L' D2 R2,D' L F' D L' B2 F U' F L' U L2 F L' B2,U' F' U R2 B2 L' R2 U L U' R2 B2 R2 F,39
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,U' F' U2 L2 R' F2 D' B' U',D B2 F R' B2 L' B D2 B' L' B2 R B2 D' F',U' R D F' L2 F U' B2 U F' L2 F D' R U,39
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,B' D' F L2 U2 L B R2 U,F2 D L2 B D' B' L2 F' D' L' F2 L F,U2 B D2 F' L U2 L' F D2 B' U R2 U,35
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,L U2 L' F' R' D2 U L2 R',R' F' L2 R2 B' U2 L B U2 B2 L U2 R' F,L' U' R U' R' U2 F2 D' L' D F2 L,35
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,R F D U' R B2 F L' U2,D2 L' F' L D' L F' L' D L F' L' D',L F' L B F' D' F D B' F L2,33
