scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,R U' L' F R' B2 U2 L' U',B D B2 R2 U L F2 R B' U R B2,L' U' B2 F2 D R D' B2 F2 U,L2 B U' B' L B U' L' U' L U2 B' L,44
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,F L U L' B2 R2 F U',B' F2 D' R2 D U2 B' U2 B' U F2 D2 B,D' L' F' R' B' D B R F L,R F D F2 D F D2 B' U L2 U' B F' R',45
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,U2 B D2 L D2 U R' D' B,B2 L' B L' B2 R F R U2 R' F' R' B',D' R' D' R D' F2 U L' U' F2 D',D' B U B' D B U' B',41
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,B' F2 D2 L2 R' F2 D R F',L D2 L' F D2 F D2 F2 D' F,F L F L F' L' F' L' F' L,B U' F U2 B U F' L2 U L2 U2 L2 B2,42
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,U' F U' R2 U' R' F D U2,B' F U' L U2 F2 L F2 R' U' L2 B F',F L F L F' L' F' L' F' L,L2 B U' B' L B U' L' U' L U2 B' L,45
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,L' B R2 B D' L' R' B2,L D2 B' R' U' R2 F' R' B L D2 L',F' D2 R2 U2 B L2 U2 R2 F2,U F D F' R2 B U' B' R2 F2 D' F2 U',42
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,U R U' L' U2 L' F U' F2,B2 U L2 B' L2 B2 U' F' L' D F' D2 F2,D F' D' U L D L D U' F' D2,D R' F2 R D' F L2 R B U2 B' L2 R' F',47
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,F L' B2 D' U B2 U2 F,B L D B' L2 B2 D' R' U2 B' R B' L',B2 D' U B U' B' R' U' R D B2,B' D2 F' D' F D R2 F R2 D B' D B2,45
B' L B D' F' U2 B D' U2 F' L' B U2 D2 F B2 D L' F R2 F' D' U R2 L',x2,L B2 F' R2 B2 R2 U R' D,R2 B' U2 B L F2 U2 L2 F U2 L2 F2 U' R2,B' U' B' U2 B U L' U' L2 U B L,D R' F2 R D' B' L B' L2 U2 L2 B L' B,49
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,U' R F2 D2 U' F' U' R' B2,L2 B' U B2 F L' F' D B' F L F' U',D' B D' R F' R F R2 D2 B',F' D U2 B2 L' F L B2 F' U2 L D' L' F,46
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,R2 B F' L2 D' B2 R D' U R',B' R' U' B R' B L2 B' L' U' R U R,D F' D' U L D L D U' F' D2,L D' B2 D B2 L B2 R' U L U2 L R,47
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,D B U2 B2 D' R2 D' L',L' R2 F' L B U2 F' R2 B' F2,,L U' L' D L U L' D',26
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,D2 U F' D2 B R F D,B F L' B2 F' L' B U' L' D' U L2 D',U' L' B' L2 F U2 F' L' B U,U' L B2 L' U L U' B2 U L',41
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,L F' R' U2 F2 R D F',B' D' R D2 F D' R' B' R2 U' L R2 B2,B L U R D B' D' R' U' L',D R' F2 R D' F L2 R B U2 B' L2 R' F',45
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,L2 D' R B F R U2 F' R,L' B L R2 U L2 D U F D' L' R2,B2 D' U B U' B' R' U' R D B2,D2 R F' L D2 R' B R' B L R B2 L2,45
U' D R' B2 U2 L U2 L D B' F' L2 R' D B2 D' R' U2 D2 F D',x2,D' B D F D' R' U2 F,D2 B2 L B' L' R2 U F U' F2 L2 F2 R2,F' U' L' B' L B D L D' U F,D2 R2 D' L' D R2 D' L D',41
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,L2 B' D2 F' L2 R2 F' L' D,B L D B2 L' B L2 D' B2 F' D' B2 F,F' U' L' B' L B D L D' U F,B R F' R2 B U2 B' U2 R B' R2 F R2,46
