scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,R D F2 U2 F' L R2 F2 D2 U',L B L' F U B U' F' L B',B F2 R B2 F' R' F' R B2 R' B',F' D' F D2 B' D' B R2 U F U' R2 D2,L2 F D' R2 D F' L2 F D' R2 D F',56
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,F2 D' L U' L2 F L D2 R2 F2,L R2 F D F2 L' F2 D' F' R2,F' L2 B D' F' D2 B' F' U' F' U,L' F' D' L' D2 L D2 F D L' D' L2,F D' R2 D F' L2 F D' R2 D F' L2,55
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,D' U F' U' L2 B' D' U' R' U,U' F U R' F2 D' F2 R F',L2 U L U' L' U L U' L,D' B' U B D' B' F L2 F' U' B,,39
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,R D2 U B' F D' U2 R2 U2 B2,R D U' F D' U B' L2 B R',F2 L2 B2 D R' D' R B2 L2 F2,U B2 D2 F R B' L2 B R' B2 F' U',L2 F D' R2 D F' L2 F D' R2 D F',54
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,L D' F' L' U L2 F2 D' B' D F',B R2 F L F L' F' R2 B',D B D F U' R' U F' D' B' D',L2 D2 R F' L F U L U' L' R' D2 L2,,44
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,R' B' L2 U B2 U L2 F D F2,F L2 B U' R U' R U2 F' D2 B',D L D F D' R' D R F' L' D',U F' D2 F U' B' U L2 U' B,L2 F D' R2 D F' L2 F D' R2 D F',54
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,L' D2 B L2 B U R D2 B' L,B F' U' F2 D R2 D' F' U B',L2 F' L2 F U L2 U',B F2 R F D R' F R F' D' F2 R' B',,40
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,L B' D2 R' D U B' L U2 R U',L B2 L2 B2 U B L2 B2 L' U',F' D' L2 D B D' B' L F L,U' R D2 R2 D B U' B U B2 D R' U,,44
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,B' D L D2 U2 B U' R B F,B2 L' U L' U2 L U L B2,U2 F2 U2 B D F2 D' B D2 B2,F' D2 F2 L' F' L' R' U B' U' L2 R D,L2 F D' R2 D F' L2 F D' R2 D F',54
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,R' D F2 D2 R' F' L D2 U2 B2,U' L F' L' F L' U L,F2 D2 U2 F D F' D2 U2 F2,R' D R F R F' R' D R' D2 R,F D' R2 D F' L2 F D' R2 D F' L2,50
