scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D U B' U B2 L2 F R2 L D' B' D R2 L B D2 U2 F D2 B2 U2 B2,x2,R2 B D' U' F' U' R2 B,F' R2 F R2 F R2,L' F L B F' L D2 L' D2 B',B U' F U2 F U F D B U2 B' U2 R2 D' B',39
D' U B L' B2 F R2 F' R B2 F2 L' F' L D' U B' D F B' L2 U L B,x2,L' D2 R' F' L2 D B2 D2 B,L D F' D L' F' R2 F2,L' B' D2 B2 R D R' B2 D2 B L,B D' R' D2 R F2 U2 R U2 L' F2 L D' B',42
U' B' R B R' U F2 L D R' D' R2 L U2 L2 U' F2 D R2 D L' D',x2,L' R2 D U F2 L D',R2 B2 R U' R' B2 R2,F' L F D2 R D' L' F' R',B2 R D2 L B2 L B' D2 B' D2 L' B2 D2 R' B,38
R2 L2 B U' D L D2 U' B F' U2 D B' D L D' L2 R2 D U,x2,U L' D R2 U2 L' D',L F' L D' L' R2 F L',L2 R' B R B' L' B' D B L',R2 F L2 B' L B' L F' L' B2 L U' F U R2,40
D B' U D L R2 D' U R2 B R2 D U' B L' R2 D' L' U2 F' R D' B F,x2,F D' F' U' F' L B L',D2 L2 U L U L D2 U2,D2 R2 D L F' D' F2 L' F' R2 D2,R2 F' R' F L' F' L2 D' L' D2 R D F' D' R2,42
U' R' U' L2 F' L' U2 R' D' R' L F2 U' L R' U' L D R' F R2,x2,R F U2 F L2 B R B2 D',F' R' F L D L',B D' R' F2 U' F' U2 F' R D B',B2 L2 U2 B L B' L2 R' F2 L R B' U' B U' B2,42
D' F B R2 B L2 F2 U R B R L2 U L F L' U D2 L' B F',x2,L D' F' R2 U B' R2 D F',F U F2 U' B F2 U B' F,R2 B' D2 F D F' U F' D U' B,D B' U2 B' F2 U2 B2 U R2 D2 B D2 U' F2 D B2,45
R D' L2 B L U2 D F B U2 D' F' D2 F2 R L2 U' L D' F',x2,B D B2 L' F' D' B,R2 U' R2 U F R' F',U2 B' D U2 B D' B2 U2 B2 U2 B',U2 L2 F' U' B' D' R D2 R' U R D L2 U2 B' R2,41
F' U' R2 F D' R' L2 F' B' D' U2 R2 D F2 U B' D' F2 D' B D',x2,B' U R F D U2 L' U,F R2 F' U' F R' F' U,D' B2 L B2 D B' L2 D L2 B,L D B2 L' B D2 F D B D' L2 F' L' F L F',42
R2 U2 D2 B2 F2 U F D' F' U D' L' D' R2 U2 B2 D R' F' D' B',x2,B D' L2 R2 B' R D' R',U B U2 B' U F R2 F',L2 D2 L2 U' F R F' R' U' R U2,L2 R2 B' U' F L U2 B2 D F D' B F' U' B2 R2,43
