scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,U2 F L2 R B L' B2 U',F2 D' L B2 L U' L2 F2,L B' F' R D' R D B F L',U2 B' R F2 R2 U R B' L D2 L' B2 U2,B D' F' D B' D' F D,47
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,D' B R' B2 U2 F2 L2,D' R B' D' B R D R2,R U' R2 B U' B' U R2 U R,U L2 D' F' D2 B R2 B' D' F L2 U',L R' U2 L' U L U2 R' F U' F' L' U R2,51
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,L2 F' L F2 D2 L',F L' B' R2 B L F',L D' L' F2 L D2 R D' L',B2 F U2 F L F' L' U' F' U' B2 F',B' R F' L2 B D' B' L2 F2 U' F' U R' B,48
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,B' R2 D2 F L U' F L2,U' B U F2 D2 F2 D2,D' R2 B2 R' D' R B2 R2 D,L' B F2 L' U2 L' U2 L2 U L' U' B' F2 L,B R' B L B' U2 B2 U2 B U2 L' B R,51
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,F L' B R' D' U' B2,U2 B2 U' B F' R B' F U',D U2 B2 D' R2 U' R2 U2,U L U R2 F2 U' F' U F' L' R2 U2,R F' R B2 R' F R B2 R2,45
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B' L2 R' D B' L' R2,D2 U2 R D2 R' D2 B U2,B R2 U' L2 D' L2 R2 U B',R' B L2 F' L R' D L R2 F2 R' B' R F2,R F' R B2 R' F R B2 R2,47
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,B2 F U F2 L D' R B2,L R U R2 U' B R' B' L',D U2 B R' U R B' D' U2,F U' L' U B' D2 R2 D2 B U' L U F',R D F' L D2 R' B R D2 L2 F L D' R',53
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,R' U2 B R D' F L2,U B' L' B L U',L' B2 D B2 L,F R' D' U F L' F' L' D U' F R,D L2 B2 L2 R2 D L U B L' D' B' D' F2 R2,45
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,R U' B' D L2 B R2 F2,L' R' U' R' D R2 U L B',L' B2 D' B D2 B F' R F L,L F' U R' F L' U2 B' U R2 U' B U2 R,R U' L' F2 U2 R' F2 R' D2 R' B2 R' U R' D2,56
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,B2 F D B' L2 R D2 B2,B' R2 D2 B' D F D F',D2 L2 F U2 L F' L D2 B,D2 R' D' R' D R2 D2 U' R U R',F R' D R2 B2 R2 D' B R F' R' B' L R U2 L',52
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,F' U2 R' B D L2 B2,F R F2 D B' D' B F,L' R' B' D' R' D R B' D2 B2 L,R2 F' L B' D2 B L' F R2 F2,L B2 L F2 L' B2 L F2 L2,45
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,F U' R2 U' B L',B L2 U R' F2 U' L2 R B',L' D B2 D B2 D2 L,U2 L F2 L' B' U B L U' F U' L' U',R' B L U' L' B2 R2 D' R' D R' B R,48
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,D L F U2 F D F',R' B L2 B' F' R B L2,U2 R' B' R U B U,D' B2 U L' U L U2 B2 U L D U',R' B L U' L' B2 R2 D' R' D R' B R,47
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,U2 F L' U2 L2 F R' U,D' R B' D2 B D R',L2 D' R2 F2 R2 D L2,U R F' D2 R' D2 L' D2 R D2 F R' U',B D' F' U F' U F' D F2 U2 B' R2 F,48
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,D' B L D' B' U' B' F,U2 R' F2 R D L2 U2 L D',D F2 R B R' B' F2 D',B2 R U B2 D' L B D2 B U' R' B2 L2,R' B L U' L' B2 R2 D' R' D R' B R,51
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,D' L R B2 D' F,F' R' F' U2 B' U2 F2,L' F' R' B' F D B L,L F2 R U2 F2 R F R F' U2 L' U2 R2,L2 F2 L' B2 L F2 L' B2 L',43
