scramble,orientation,step_0,step_1,step_2,total_moves
F D' R2 D L D2 U2 R' F' R2 U' F2 L2 B D R' U2 F' D R' F' U,x2,L' R2 B2 F' R F2 D' U' B' U',R' F' D2 R D F2 D' L' R' F' R U F' L,F' R2 U2 L2 B' U2 R2 D2,32
R L2 F2 D L R F' D2 L' U2 L' U' B L' R F D' L2 D L F2,x2,D2 U2 R' U2 B U2 F2 D',L' F' U' L F L R B L2 U2 B2 L' R' U2,D' L B' L2 B D R' D' F' D2 F L' D R,36
B' U' L2 R B2 L2 U' B F' R F R D R2 L' D2 B' D' R2 L2 F',x2,D L' R F U' R' D',D U2 L' R F R' F' L F' D' F2 U' F2 U',D' L B' L2 B D R' D' F' D2 F L' D R,35
R' F' D2 L D' B2 F2 U D' F B D R2 U F' D R D2 L' R2 U2 D L',x2,R' B U' B F R2 U' B2 F,U' F2 L2 U F U F2 U F L' R' D' L2 D R,B' L B F' D' B D B' F L',34
U F B D' U2 B L' B U L' B' R U2 B U' B2 U2 D2 F2 R' D2 U2 B,x2,D U2 L' U R2 F' U R D,L F2 U F2 R F2 R D2 R' F2 L' R2 D2 F2 R,U2 L F' L' D' L' U2 B' U' B D U2 F U',38
L R' F D' F' R' D' L' F D U F' U2 L2 D' F U' F' D2 U R' D' R2,x2,L B L' F2 D' U2 B2 U' R,F U L' D F' D' L' D' L2 B2 U B2 D F2 U',U2 L2 U2 B D' U R D2 F2 D2 R' D U' B',38
L2 R' D' L' B' D R' U' R' D' R D F R L2 D' R2 D' U' R' F2,x2,L2 U L' D' F' D2 U' B' U2 B2,R' D R2 B' F' L' F L' U2 L R2 D' L F D' R,B' L B F' D' B D B' F L',36
R' L B' R' F' U R2 L2 B2 R' B D B2 D F' B2 L' D U R' L,x2,B F D R' B2 D2 U2 B' U2,U F U' L B F D F' D' B' R2 D' B2 L' R2,F2 U B D' L U2 F R' F' R' U2 L' D U' F2,39
L2 B L' U2 B' D L D' U' R' U2 F L2 R2 D2 B2 R D F L2 F' L',x2,D B' F2 L D2 B L' R' D',L2 R2 D B2 U L2 D' B' D' B2 D' L U' R2 F',R' D' L F' D2 F D R D' B' L2 B L' D,38
B' F' L U R F' B D B R D2 B' L D B D2 F' D' L2 R B U L R2,x2,F' R' U' R' U2 B' D' B2 R',F' L R2 B2 R' B U L B' R2 F L' D' R U2 L',U2 L' D' L' F2 R2 U' R' U R' F2 L2 U2,38
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,R2 U2 B' U' L' U' R B2 F' U2,R2 D' L2 B D F2 R2 U' L2 B2 L2 U2 F2,D' L B F' D2 B' F L D,32
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,U2 R2 F L' D' B2 R' F' D2 R',B' D' U2 B' D' L' F' L2 D' B D F' U2 R' B',R U R' D2 F L2 F' D R U' F2 R' D,38
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,R2 F' U' L' D2 F2 D' B U2,R2 D2 L B R' D2 U2 F2 U' F2 R' U' L B2 L2,U L2 U' F' R2 B R' B' R2 D2 F' D' R F2,38
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,F2 L B' F' U' B' U2 R F2,R2 F D2 U B' F2 R B' D B' U2 F L,R' B D R' U2 L' F' L' F U2 R D' R,35
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,U2 B2 F2 R' U B' R B' D2,D' L2 D2 U F' D2 U' B2 R B R' B L2 D,F2 D' U L U2 R F R F' U2 L' D B' U' F2,38
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,L' R2 F2 D L R2 F' D U,D F' D' L' F L' R U2 R' U' L2 R' D2 F R,U' R' D R2 B' L' B R2 D' R U R2 B R2,38
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,D2 R2 B2 F' R B' U2 R2 B',B2 D F' R' B' L2 F U' R2 U' F' U' L2 B2 F,L R2 B R' F' U2 R' D' F R' D' B' L D R,39
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,R F U' R D' L' F L2 B2,B F D2 B L2 U' B U' L F' L' F2 L2 R2 F2,U2 L' D' L' F2 R2 U' R' U R' F2 L2 U2,37
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,R' D2 B' R D' U' B' R',U' L R' U B' F' R' B D2 F U' L D R U,R' D F2 U L' B D2 B' D' L2 U' F R' D2 R2,38
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,F U R2 D' B2 F2 U' L2,F2 U L F R' D2 R D' B' U' B D F' U' F2,U2 F2 L' D' B D' B' D2 L2 U' F' U L' F2 U2,38
