scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,L' R2 U B U' F2 D2,F U' L' B' L R2 U R U F',L' B' L R' U L' U L2 R2 D' L' R',F' R' D' B R D R' D' B' R F,F' U2 L2 U2 R' F' R F U2 L2 D U2 F D',54
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,U L2 B2 U B D2 F2,D2 B' D R' F R2 B R' D,L2 F D2 U2 L' B2 F2 R B' R2,F D F' L' F2 L F2 D F D2 F',B2 L' F L' F' L2 D2 R' B' R D2 B2,49
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,D U B D' L U2 B2 R',R2 D F' L2 R' B' R' D2 L2 D2,L R' B' U' L R' U' R B R B,B' D' R2 U L' U B U2 R2 D B F,F' R2 D2 R D R' D R2 F2 L' F' L,53
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,R' D' R' B D2 F,U B L' U F2 L2 B2 F' D R2 B,L U L D' U B' D U2 L',F D L' D F D' F' D' F' L,D' F' D F L2 D L2 F U' F U F2,48
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,B R2 D2 F' U2 F,U R2 F L F2 L' R2 U' R F2 R',B2 D' B F' D' B' F L D B2,B' D R F2 D' L2 D R' D' F L2 B F',R' D' R F D F' D' F2 L' F' L F',52
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,D F2 D F D',L U R2 F2 U B2 R B2 D' R2 D',L2 B2 U2 R2 F' D2 R2 U2 B L2 B2,R U' R2 B2 L' D' L B2 R' U R2,L B' U' F' D' L' D F U B,48
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,F2 L B' L2 D L F' D',B2 U F2 L2 D L2 B2 D' F2,R B' F L' B F' D R',F' R' D' R F L D' L' D,D2 B R2 D2 B U B U L2 F2 U F' U B,48
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,U2 L' D' B' U R,U' L2 R' B' R' D2 R2 D L2 U',L' D F2 U' B U B' R U F2 D' L',D L R' B' D B L' R D' F',D R' D2 R F' D2 R F2 R' F2 R F' R' D,52
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,F2 U2 R2 F2 L' U,D2 U' R B F' L R' B' D',L D2 B L R F2 R2 U B2 R,R' D2 L2 R B' L F2 L' B L2,F' D' F D L B' L R2 B L' B' R2 B D' L',50
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,B U2 L U' L2 F2 U2,B D' U L D U' B D' B2 U,F R' U' B F' L U2 B' F R' F',B' D R F2 D' L2 D R' D' F L2 B F',L' D2 B D' F D R2 D B2 L2 U B D F L,56
