scramble,orientation,step_0,step_1,step_2,total_moves
R' F' D2 L D' B2 F2 U D' F B D R2 U F' D R D2 L' R2 U2 D L',x2,F2 D' B U R2 D2,R2 D' F L2 D L' B F2 D' B' L D R2,B2 F2 L R2 F R F' L' R2 B' R' B' F2,32
B' U' L2 R B2 L2 U' B F' R F R D R2 L' D2 B' D' R2 L2 F',x2,B' F' U2 L F L2,L' U F' U F2 U' F2 U' L2 B F U',F2 L F2 D L' D L D' U2 B2 R B2 U2,31
F D' R2 D L D2 U2 R' F' R2 U' F2 L2 B D R' U2 F' D R' F' U,x2,D2 L' B2 F' D' B',D' B L2 R U' B' U L2 R' U B' R D,D B F D2 F' R2 F D2 B' D B F' R' D' B',34
R L2 F2 D L R F' D2 L' U2 L' U' B L' R F D' L2 D L F2,x2,U2 B R2 D' L' U L,R2 U2 R2 D U2 F' D L D2 L D2 R2,B2 U R' B U' L F' L2 B2 D' B' F2 D2 F2 L,34
L2 B L' U2 B' D L D' U' R' U2 F L2 R2 D2 B2 R D F L2 F' L',x2,U' L' B L R B F2,U B2 U2 B2 D' B' F2 R U' B' R2 U2 L2,B' L2 B' D U' R2 B U B' D' B2 F2 L2,33
L2 R' D' L' B' D R' U' R' D' R D F R L2 D' R2 D' U' R' F2,x2,B' L2 D L' F L2,D F2 L2 U R F D' L R2 B' R U' R,R' B U R U F U' R2 D' F D2 R D' U' B',34
R' L B' R' F' U R2 L2 B2 R' B D B2 D F' B2 L' D U R' L,x2,R F2 U' B D' F,L2 R2 F' L B R B D' B' F L2 R2 U' R',D2 B D2 L' F D2 R' U F' U' R D2 F' L B',35
U F B D' U2 B L' B U L' B' R U2 B U' B2 U2 D2 F2 R' D2 U2 B,x2,B U' F L2 D' R,R' U' R U' F' R D R F2 L2 R2 B F,F2 D U' L' F U2 R' F' L F R F' D' U F2,34
L R' F D' F' R' D' L' F D U F' U2 L2 D' F U' F' D2 U R' D' R2,x2,F' D' L F' L2 D2 B',R D' B R2 B2 F2 R' B R' U R2 B R,L2 D U2 B' R2 B' R D' B R B U2 L' D' L',35
B' F' L U R F' B D B R D2 B' L D B D2 F' D' L2 R B U L R2,x2,D L F D2 R2 D' F,L2 F D' R' D L U R' D R U' L' F2,L' D' U B R' F D' L B' L' F' D B' U' L B,36
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,B2 L R2 B' L2 F R',L' R D B2 L2 D' R2 F2 U' L R,L2 B U2 B2 L B2 U2 L B2 L B2 L2 B' L2,32
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,F2 U' B2 R D L' D,F2 L D' U B' R U' R D B2 F2,F2 D2 U' L D' L B2 U B2 U' L2 D' U F2,32
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,B2 F2 L R2 B' F' L' D,R F' D2 U R2 F2 U' F D2 B D' B2 R',U2 L' D' U2 B D B' U2 L D F2 L F2 D' U2,36
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,D' B U2 F L' B' F',B' R' F' R' U2 B U2 F2 L2 D' R2 B' L2,R B R' D R2 U R2 U' R2 B' R2 B D' B',34
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,L F2 D2 R' F D F2,D L' D' F U2 L2 U' B U F L2 F' U2,D2 U2 F2 L' F2 D2 L' D2 L R' D' R D U2,34
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,B2 L B' D' L B2 D2,D R2 F L F2 D2 U2 B D U' F2 U',B R' B R' B' D2 R' D R F' R' F R D2 R B',35
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,U' L' F2 R D' B' F,L B' U' B R' U' F2 U L2 F' L' F R,U' L2 D2 U' F' D2 L' U L' B2 L B' L' B2 U,35
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,U2 B R' F' D L' U,U2 L' D L U2 F' R2 F2 L2 F D2 L2 D,R B' D2 B' R2 B2 L' R2 D2 L U' B2 R D2 R' U,36
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,F D' F' R2 D' B2,B2 U' L U' L' B2 D2 U2 R2 D2 L' U2,B' L' F U F U' L B' D2 B' L2 F L2 R' B' D2,34
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,L2 B U' R F' D' B',B L D' B2 R D L' D' B' D F' L2 F,B F' L2 F R F D2 F2 R2 B' R F' L2 F2 R' U2,36
