scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,D' F2 L2 R B2 F2,B' R U2 B' U2 F2 R2 F' D2 R' B2,B D' F2 D R D' F D R2 B',F2 D2 F D L B' L U B' R' B2 L2 F',D L B R F D' F' R' B' L',50
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,D2 R2 U2 R U,R2 D' U F R F' R2 D U',B R' F R' F' R2 U' R2 U R2 B',L2 B' F R2 F2 U' B' F R B2 U2 L2,L' D' B' U' F' L F U B D,47
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,L' R' B2 F' U2 B2,U2 R U R B2 U' B2 R2 U2,D R2 B U R B2 D L2 B R,F' L D' B' L B2 R B R' B2 L2 D F2,F U B D L D' B' U' F' L',48
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,D' F L2 D' F,B R D L' D L2 R' B2 L' B,L2 U' F' U F L2 R' D R,L' F L F2 L' F L2 B2 R' B2 L' F,B D2 F2 D' F D F D2 B' L' F' L F,49
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,R F' R' F2 R2 U2,B' R B2 R' B' R2 B2 R' B R',R' F' D2 F R D R F2 R' D',F' U L2 U' B R2 B' U L2 U' F D2,F L B D2 F' D' F' D F2 D2 B' F' L',51
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B' R' U' F L,D2 L' F2 L2 B L2 D L B' D2,R2 D' B2 L2 D' B2 R' F' R' D U',F2 U L2 D' L2 D2 F' L D' L' F2 D' U',F U B D L D' B' U' F' L',49
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,D2 U' R' B L B2,R B' R' U' B2 U R2 B2 R B R',D L' F' D' F2 D F L D,D2 B D' R' D F D F' D2 R D B' D',L F U B D L' D' B' U' F',49
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,B F U' F2 D' B2,L2 F L' U' B' U2 B2 R2 B' L',R' D' R F2 D R2 F2 D F2 R2,B F' R2 B' L2 F2 D' F' D F' L2 F D,L F U B D L' D' B' U' F',49
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,F' R2 U2 B R U',L2 F' L D L' R' F L2 B' R,U R2 D' R D R2 U' R',D2 F D F' D2 B R U R' F' U' B' R,D L B R F D' F' R' B' L',47
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,L2 U' L B2 L F,D2 U F' U L' F D2 U2,R D' F R' F' R' D' F D2 R',R' B' D L' D B2 U2 F2 R' U' R U' B' R,F L B D2 F' D' F' D F2 D2 B' F' L',51
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,L' D' B2 L B' U' F,R B U F D2 F D2 F2 R' U',R' D' L B D B' D' L' R,L' F L2 B D L B2 R2 B L F U2 L,B D2 F2 D' F D F D2 B' L' F' L F,52
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,U' B L' B2 U' F',U' R' B' R D' U' L' F L U2,R2 D R D L' D' F' D L R,B' R2 B' U2 B' L' B U2 F D2 B2 D F' D',L' F L B D2 F' D' F' D F2 D2 B' F',53
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,R' B L2 B R' B2 U',D' B F U2 B' U2 R D R2 B',U2 R D B2 U' L' D' B2 U',B2 F R' F2 R' B' D2 F D' R' D' R B' F,F L B D2 F' D' F' D F2 D2 B' F' L',53
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,D2 U' B' D L B2 F,R' U2 F L' U' F R' U' B2 D',R2 B R' U2 F' R U B2 L B R2,D' B R2 F D2 F U F U' R2 F D B',,41
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,D2 R' D2 F D' L2,L' F L' D U2 F' U2 F' D L U,F' D' R' D2 B' D2 B R F2,L2 U2 B2 U F' U' B' F' L2 D B R2 B2 F,L' D' B' U' F' L F U B D,50
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,D' F' R2 F',L U2 B2 U2 R' U2 B R' B L',L U R2 U' L R2 U' L2 D,D2 R' F D F2 L2 U' R' U L2 R F D2,L' F' U L2 R2 D' B D L2 R2 U' L,48
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,F L F' L2 F2,B' R2 B2 D R B R' D' B2,L D2 L2 R F' L2 R' D2 L' F,F R D R2 D B R' B' D' R2 F D' F2 R',L' F' U L2 R2 D' B D L2 R2 U' L,50
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,D' U' L' B' U2 L2,B R D' R B2 U F2 R' U' B,B D2 F' R2 F R2 B' L2 F2 L2 D2,B U F2 U' R' B U2 L' U2 L B L' B,D' B' U' F' L' F U B D L,50
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,R' B L' B2 L2 D2,L2 R' D' L' B2 R D2 U',B R2 D' R' B' L' F2 D F L,U L D' L' D' U' B2 U F' U F' U2 B2,B D2 F2 D' F D F D2 B' L' F' L F,50
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,U L' R U B2 D,B D' U2 L2 B U2 F' R2 D' B',B D2 U' R' D' U F D' B',F2 D F2 L D B D' R2 D R B R' B2 L' F',D L B R F D' F' R' B' L',50
