scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,F2 D' R2,R2 F L B D2 F L U F R,B' L2 B D B F' U R F2 R' B' R',R F2 U2 F2 R' D' F2 D R F2 U2 F' R' F',39
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,R' U2 B' U',U' L B U' F2 R D' B L B2,U' R' B' R' D B R U R F',U B L2 D' F' D L2 U R' U2 R U' B' U,38
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,B2 R U' B,R U L' R' D' B D F',B2 F L' B' D2 U2 B U F' L2 R2 B2,F D2 F D F' D2 F R' D' R F2 D F D',38
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,U' L2 F2 D,D R2 U R D2 L' D F2 U',F' R B F' D F' D U' R D2 B' F2,D2 R' F' D' F2 D L' F' L R2 B U' B' R' D2,40
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,U2 L' U,U2 L2 B2 L' D2 L2 F L D' U2,R D' B F' R B' F R',R2 B2 L U2 L' B' U2 R B2 D B' L B2 D' R,36
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,U F2 D',B' R' F R' F2 D R' D U2 R2 B',B R' U2 B L2 U2 L2 F L2 U' B2 F,B2 R2 B' D' R' D' F D' B2 L' U2 L' U' B D',41
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,D2 B' U',B' L' U2 R' D L U2 R',L R B2 R D2 U B2 F2 D L' U2 L2,F2 D2 L D B' U B' R' B U' L2 B F' D' F',38
D2 R2 U2 L' B D2 B' F L' D' B2 R U L2 U' F2 L2 R D2 F L' U B L',x2,R F L' B2,R B' U F2 R D R F2 U2 R',L' R2 F' L2 D L' R F' R2 D R',F L' D2 U2 B2 R D' L B L' R' B2 D2 U2 L,40
L' B' R D' U F L' U L2 U' F' B2 D2 L' D' U B2 R2 L2 B L,x2,U2 L2 F' R',U' F2 L' U L2 B D' B',D' B2 F2 U2 F' L' B2 F2 R F D',D' L2 U' F' U B D2 B2 U' F2 L F U B L',38
U' D R' B2 U2 L U2 L D B' F' L2 R' D B2 D' R' U2 D2 F D',x2,D' R D' R2,D R2 B' D' R U R U F,L' D' B2 L' D U' F L2 U L,R D B' L' D2 L' B2 R2 F2 R F R B2 L' D B,39
B' U2 L R D2 R D L2 F' R' D' B U' F U2 D2 B' R' U2 B D R' F2,x2,D2 B U' L2,F2 D' B2 F R' B R2 B D R',R' B U2 L F L' F' U2 R' B' D R,B' D L B F2 D2 R' U' R D' R D2 U R',40
L2 U' L' U2 L D2 R U L2 R' U' F2 L B2 D' R B' F2 L B2 U2 L D R,x2,B2 R' D2 L',D' F L U2 R' B F2 L2 U L,B R B' F' D B F' L' U2 L R2 B',R' B U' F U R2 U' R F' U R' U R2 B',40
L' U' L2 D' B2 D U B2 F D' B R' U2 F2 L D U2 R U2 F U2 F U2,x2,U' R2 D2,U F' D2 U B U L D' B' D',U B2 L2 B2 U F2 L2 F2 R' D2 U2 L,B2 D2 F' L' F2 D R F' U R' D2 B D' B,39
D L' D' F2 R B L2 F U2 L' D F2 D' R2 D R2 U L B2 U' F D2 U2,x2,D' L' R' F2,R D2 B' D2 F R U2 F R',B2 L B' F U B2 L B2 U2 B' F' D,L2 B2 R' B' F2 D2 B' D B D2 F2 R B' L2,39
L R' B F D2 R2 U' L' F U L2 U L B D' L' R2 B U2 F B L2 R',x2,R2 F' D2 L',D2 U' B D2 B U R2 D' R2 B',R' U2 L2 B2 F U' L U' R2 D B F2,L B U2 F R U F' U B2 L D' B D L',40
D' L2 B' D' B' D U' F B' D B' R' B' D2 R' F' L2 R' U R',x2,D' F' D2 U,F R' B' U B' F' D' U R' B',B L' U' B' U' R' B L B' F2 R,R D' R' U F' U' B F U' B' R D' F D2 R',40
R2 U2 B2 F' U' F2 B L' F' R F2 L2 F' B D2 F D2 U2 R2 D' R' F U',x2,U2 B' R,U R' D' L B2 U L B2 U,B2 F2 R' U L' D' U B L2 R2 U' L,D' F D2 L2 U2 F2 U' L U F2 U2 L' D L' D2,39
L F R2 B' D F2 R' U2 F2 R B2 F' U L F' D B D' L U D' F' L' B,x2,U L' U R2,L F D F2 R' D2 U B' D,D R2 F L' D B F' R' D B' R2 D',D B' U L B2 D' R' D' F2 U R F2 R' D U' B',41
D B' R2 U' D2 R' B L2 F' U D B2 F2 R U' L' U L2 R2 D',x2,D' U' R2 B,L2 D R' U B L R D2 B,D B' L R' D R D B F' R' D2,R2 U F D F U' B' F' L B2 U R' B' D' F2 R',40
F' B2 L2 D2 U R U2 R B' F' D2 L U2 B' F2 R' B' D R2 F2 R2 D2 R',x2,B D' F2 L',R U' B2 F' U L2 B U L2,B2 L2 B2 D' R2 B F U B' F R D',U' R' U B F R2 F' R' U R' F' U2 F R' U2 B',41
L R2 F R B L D B' D' F' L2 D R' U' D B' L F2 U' D B2,x2,F2 L F R2,B L B U R' B2 D U' B',L R' U B2 D' U L D2 U2 L F',F R' D' B' D' B2 D2 B' R F D' L2 D2 F2,38
L' F D B' D' F B' U' D' R2 D2 B' U' D2 F B2 R L' D F2 U2,x2,B2 D2 B,R B D2 F R U2 F2 L B2 U,B U R2 F2 R2 U' R2 U2 B2 L2 D2 B,B D' F D U' R' D' U2 F2 D U' R2 B',38
D' R F2 R F' B U2 L2 R2 F U D B2 R2 F' D' R2 F2 R2 D2 F2 B2 D2 U' R',x2,U L' F,B' D' R2 U F2 U L R2 B',D' R2 B' L' B D R2 F D R',R2 U' B' R' U R2 B' D L' D' R2 U' R2 B R,37
L2 F2 B' L' D L F2 L D' R2 F' B2 R2 B' F R' U' F' L' R2 F' B R2,x2,R2 B D R,D' U2 R U' B2 R2 D' R D U',U' L B' F D2 F L' R U' F D,F' D' F2 L' F L F2 D2 R2 B U B' R2 D',39
L U B2 L B' L' U' L' U2 B U' L R U2 L' B F D2 U' R U',x2,D R' F2 D,L B2 D2 B' D' L' D2 B',B L2 B2 F' D B U R2 U' F' R' F2,L F L D F2 U B' L' B U R2 D2 B2 R2 U2,39
L2 R2 F2 L U' F' B' L2 U2 F R' F2 U2 B U L R' D U2 F U2 L B2 L2 R,x2,D2 B U R',D2 B' U F D' R B' F L' R2,D B F' L R' U B' F R' U',R2 U' R' D' R D2 B2 L2 U2 L B2 R' U' R D',39
U' R2 L' D F' B' L' U2 R U R L' B U D2 R2 B' F2 R D2 R D' R2 D2 F,x2,B D R' D2,R' F L' R' D L' R' B' R',D B F2 U' B F' L F U' B2 F2,R2 D' F R F' D B R B2 D' L D2 B D' R F,40
F R2 L' U2 R2 U' F2 B R2 L B' L2 R B F' R2 L' U R2 B2 F' L',x2,F2 R' F',B L D' U L' U2 B' R' D R2,D R D L' B F' U B' L R2 D',U2 F' R2 U R2 U' L2 F2 U' F2 U L2 D' F U2,39
U D2 F' R2 D' L U' B F U2 L2 B' F2 L R' D B F' D' R F2 L' F,x2,D B' R2 U2,L B D' L2 F2 U' B' R F2,D L' B F' U B2 L2 R2 F' L' R U2,R2 F2 R F' R' F D B R' F2 U' B' R2 F D2 F',41
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,F R2 B D',F2 D2 R2 B2 R' U R' F2 R2,B2 F2 R D' U2 F L2 R2 B' U' L',B' D2 L F2 U' F U F L' D2 B U' R2 U,38
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,F2 D F L2,U R' D2 F' L' B2 F L' D2,B' F2 D F2 L D2 L' U' F2 U B R' D,D2 L' F D' U L' D2 U2 F2 D' U L' D2,39
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,L R F2 D,F2 L B F U' R' F' D' U B',B F2 R' B' U' R' D L' R2 F L U,D B2 U2 B2 D F D' B2 U L' U L B2 D',40
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,F2 R D' L2,R' D2 L2 F2 D B L U B2 L,L' F L R' D' B F' U2 B' F R',F' D B' D' L2 D L B L D2 L' D2 F,38
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,R' U2 R2 F,B' D' L2 R2 F' L' R2 D2 B2,B' L B2 F2 R' F U' B' F R,F D' F D F' L2 U2 R2 B L U2 L D2 R2,37
