scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,U2 R F D2 U B',U F2 L' U L R' U' R,B L' F' U2 F L B',D' B' U' B' D U' L B2 L2 B2 U L U,B' D2 B' R U2 R' B D2 B' R U2 R' B2,47
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,B L2 R' F2 U R',D' R2 B2 L B' R2 D,L2 D' B' R' F2 R B F2 D L2,D2 U' B' U F' D B U B D' R2 D2 B' U' F,B' D2 B' R U2 R' B D2 B' R U2 R' B2,51
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,R2 U2 B D' B L' F,L2 U' B F2 U L B',B R F2 D2 R D2 F2 R' B',B L2 D U2 L2 U F U' F' L' U2 L' D' L2 B',R2 U R2 U' B R2 D' R2 D B2 U' B U,51
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,U' R' B2 U' F,U L' F U L F' U' L,D L D' L' D2 R' D R D,D2 B D2 F' D' F R2 U F' L2 B2 D L2 B' F2,R2 U R2 U' B R2 D' R2 D B2 U' B U,50
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,L B2 R U2,F L2 D F U2 F2 R2 D',R' D2 U L' D F' D L U' R,D2 L' F L2 F U2 B2 U2 F2 U B' D2 U' L D2,B' D2 B' R U2 R' B D2 B' R U2 R' B2,50
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,F U B' D2,B F L' U' B' U F',F2 D L F2 L F' L2 F' D' L' F2,B' D2 B2 F' D2 R' D2 R' B' D' F D2 F' R2 F,R2 U R2 U' B R2 D' R2 D B2 U' B U,50
B' L B D' F' U2 B D' U2 F' L' B U2 D2 F B2 D L' F R2 F' D' U R2 L',x2,L' D U' B2 R F',B F2 L F2 U B' F' U',L2 B' D2 F' U F D2 B L2,B L' B' F2 R2 B U F2 L' B L' B' L' D B',B' D2 B' R U2 R' B D2 B' R U2 R' B2,51
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,D B2 L' D2 F D,L F U' B L B' F',B D2 R' D2 R2 D' R' D R' B',D' B R2 U2 L2 B L2 U2 R B' R' D' R F D2,R2 U R2 U' B R2 D' R2 D B2 U' B U,51
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,L' R2 B' F' R2 D',L2 F' R U2 R' F,U F U L F L' F' L' U2,F' L2 U' F' U2 F' U2 F R' F2 U2 L' U' L' R F,B' D2 B' R U2 R' B D2 B' R U2 R' B2,50
D U' B2 D' U2 L2 B2 D2 R2 B' U F U' L2 F B L2 B D U',x2,B' R2 F D,L2 U' F L B U B',U' F D' L B2 L' D F' U,F L2 F2 U R' U' F2 L' F R F' U L' F',R2 U R2 U' B R2 D' R2 D B2 U' B U,47
R2 B2 F' L' U D' B2 F' R U2 R2 D' F' D' U' L' U' R2 B' L2 B' R' B2 L',x2,D' U' L' F R' B,B' D B2 L2 D' B2 D' B,B' D U F' D' U' B,U B2 R D' B R2 U R' D R2 F U F' U B,R2 U R2 U' B R2 D' R2 D B2 U' B U,49
D L' B' U2 L2 U2 L' F' U2 D2 B2 R' L' D2 R2 D' B' U F D2 L2 U',x2,D2 U L' R' B' U2,R' B L2 D B' R,D F' L D' L' F R' D' R F',B' F' R D L B R' U' B' L U L' B L' F,B' D2 B' R U2 R' B D2 B' R U2 R' B2,50
B2 F' U F L F' B D2 F2 D F' L' R' B2 U B2 F2 U' B' D' F2 B R B,x2,B' D' U B' F2,R B L D' B' L R',F U L D' L' D L' U' F',D F L' B' L B' U B2 U2 B' U2 F' D L' D2,,36
U' L D2 L2 R2 F R2 L D L2 U2 L D2 B L2 B' R F' D' R L',x2,B2 D F' R' B' F' U2,L2 B U' L U2 B' F2 U',R D' F' U L2 F2 L2 U' F D R',D L' F L' D2 U B' L D U2 F U2 L B2 U' F2,,42
D' U B L2 F D U' R' F L' B' F2 D2 R2 L F2 D R2 B' U2 R B,x2,F2 D F' D2 F,B U' L B2 U2 B F2 U',U R2 F2 R2 U' B U F2 U' B',L' U B2 L B U' B' U2 B' U B2 U B' L' B' U',B' D2 B' R U2 R' B D2 B' R U2 R' B2,52
D L' U' D' R' F2 D' R F U' D R2 U2 R2 B2 D2 L2 B' U' D' F2,x2,L B2 F L D' F2,F2 U F D U2 R' D' F,D F2 L' F' L2 D' L' D2 F' D2,F L B' U B D U L' D' B2 D L D' U' L' F',R2 U R2 U' B R2 D' R2 D B2 U' B U,53
B' R L' B U F' B' L' B2 U2 L' B2 D L2 B2 R' B' F R L' F' R',x2,R D2 L' D' U2,R D' L2 B2 D L2 R',R' U2 L' U2 B2 F' R' B2 R F,F2 U R' F' U' F2 D2 F2 L' F R2 B2 R' U2 B F2,R2 U R2 U' B R2 D' R2 D B2 U' B U,51
R2 D' F B2 L R2 U D' L2 U' D' L F' D' U F' U L F B' U',x2,L U2 F R' B2,F U L2 B F' L' B',L' D' F' L2 F L' F' L' F D,L2 B' L' B F D L D' L2 B' F' D' L' D B,,37
