scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D L B' F D' U B' R2 B2 L F L2 U B2 R F2 U2 F2 R U,x2,D2 F2 D2 L,D2 F L U' B2 F U L2 D2,D B D L2 B L' B' L' D2 B',R' D B D2 R' D' L2 U F2 L F' L D2,R B2 R2 B' R D L U' B L' D' B',48
L F2 U2 R2 L D' F' U' F' R' L F L2 B' F R' L' F R B' U' F2 L R2 F',x2,U L' F R2,B' R' D2 B2 U' B' D2 R U' B,B2 D2 R D L' F2 L2 R' D' L' B2,U' L' B' L2 U' R2 U L' R2 U2 R' B' R,U' B F' L' B2 L B' F U' B2 U2,49
D' R2 F' D U' R' D U' F L F U2 D' R2 F2 B' R' B' D2 F2 D2 L' R2 F',x2,B' L B R,F D B D' R D' L' D' F2 D2,B2 F' L F' D2 F2 L2 B' U' L B2,F U R D U' B' D' F',R U B' U' B2 R' B' U B U2,43
B2 R U2 D2 B' F2 R' U2 L R' B' U2 R U' D2 L' B U2 R' L B2 U' L2 B',x2,R B2 F' L' F2,D2 F' L2 F D L2 D F U,B2 U2 R' U' R U' F U' B2 F',D B' R B2 R' D' U' B R' B2 R U,L' U' B2 U L R' F' U2 F R,46
B2 F2 U' L2 D2 F L2 U2 R2 U' R F2 D L2 F' L' F' B R' F2 U2,x2,U' R' U' R',D U2 B R D U' B' L' D2 U',B L' F L' B' L R F' U' L B',R2 U2 R2 B D F' L B F D' B U',L' R B2 L R' U2,43
U' D2 L B' U R B L' D' L' D R' U B2 R2 L' U D2 B2 U D2,x2,D2 U' F,D' B2 L B D' B L2 D R B2,B2 F' L F L' F R' U R2 U2 B2 F',B D B2 F2 R2 D R2 F2 L U L' B D',U' B' F R B2 R' B F' U B2,48
R F2 U2 R' B D' R2 U F2 R' U2 R' B R B U' D2 F L2 F D F' D L,x2,F2 D' B U2 R,L2 U L R2 D U2 L2 D' F2 D',L' U L2 U' L' B2 L' U' L B2,B2 L B U B' F R' F' L' B2,R U B' U' B2 R' B' U B U2,45
B' F' D' L F2 R' L B F R' L2 D' L U2 R' F2 U' L' B2 U',x2,B' F2 D' F,D R' U L' D2 F' D B F2,U B U' F U F' U B' U' B',L R2 F R F' R U2 F R' F' L' B2,R B R' B' F' U2 B2 U B' U' B' U2 F,48
D F2 U2 F B' U2 B D2 F2 R' U2 R' U' L' D2 L' U R2 D2 F B' U L' B2,x2,U2 F D L,D2 U2 B' L B2 R2 U2 L2 U R',F U2 B2 F2 L F U' L' R' U' R,B2 U B R' F' U F R2 U B' U' B' R',U' B F' L' B2 L B' F U' B2 U2,49
F' R' L B2 U2 R D' R D' B' F' D' B2 D L F' L' D R D' L2 B R' U' D',x2,B2 R2 F L' B2,B U F L U' L2 U' L R',B2 L' F U F' L F' D' B2 F,F2 D U2 F R' F' U2 B' L' B2 L D' B' F2,B2 R B2 R2 B' R D L U' B L' D' B,51
