scramble,orientation,step_0,step_1,step_2,total_moves
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,D' R' U' F R' B2 L R U' R',B' D' B2 U2 B' D B D F L U2 L2 F' D',U F' L F' R2 D' B R' B' R' F2 L' U2,37
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,L' D' L F2 U2 F' D B' R' D',F2 R2 D B R2 D2 B D B R B2 D F2,B2 L U' L' U' B2 D' F R' B F' U2 B' D,37
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,R' B U B R' U L D2 L F',F2 D L U R U' L' R' D' F2,B F U' R2 U2 F R F' R U2 R2 F' U' B',34
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,R2 D2 R2 U' B' U2 F L' B D2,B' U L2 B L' U' L' U2 L F U2 F' U',B2 U F2 U2 F' U' F U' F2 U2 F U B2 F',37
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,L2 D' R' B R U2 R D2 L D2,D2 L U F2 U' F D2 F' D' F2 R' B2 F' R,D2 F' D L' U2 R2 B' R B R U2 L D,37
D2 R2 U2 L' B D2 B' F L' D' B2 R U L2 U' F2 L2 R D2 F L' U B L',x2,D2 U' L F L F' D' B L2 D',D' R' U L D2 F R2 U F' D2 L' R D B,F' D L2 D' F R2 F' D L2 D' F R2,36
U' D R' B2 U2 L U2 L D B' F' L2 R' D B2 D' R' U2 D2 F D',x2,D U2 B L D B D2 F' U B2 R2,D L2 U2 R' F R B' U B L2 D' L2 U L,U L2 B' L' D' B2 U' B D B' U B2 L' U',39
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,B R F2 D' L' F' R' D' B D',R2 D' L R F' R U B2 R B' D' R' B',F2 D' B2 F R2 F2 U' B' R2 B' F D' F' L2 F',38
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,B' U R2 U' L2 U R' B' D L2,L2 U' L' R U R B R' B' U' L' R',B2 R' F R B' R2 F' D' R U' R' D R2 U B',37
L' B' R D' U F L' U L2 U' F' B2 D2 L' D' U B2 R2 L2 B L,x2,D2 B D B D' L' F2 D U2 R,B L B' R D2 B L' D' R2 F U2 L' R B',U L2 F2 D2 F D F' D R2 U' B' R2 F2 D' U',39
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,L2 F' L U L B2 F D2 U',B' L2 B U L2 R2 F' L D L F L2 R2 U',U R F L' F' L2 D2 R' B' R D2 L' R' U',37
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,U' R' U2 B R D2 U2 L F2,U L2 B2 L B' L' U2 B2 U B L2 B' U,F' L2 D2 B' L2 B2 D B' L2 D' L2 D' F L2,36
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,L' U' L B' F R2 D U2,U' B' D' B' D L' D' B2 D L' U' L' U2 B,B U2 B U B' U B U B L U L' U' B,36
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,D2 B2 U R' U2 B F L' D L2 U,U L' B' L' U2 B' L' U B L B2 U',L B' D F' D' B D F' L' F' L F2 D' L',37
B' L B D' F' U2 B D' U2 F' L' B U2 D2 F B2 D L' F R2 F' D' U R2 L',x2,U F2 R' B2 D' B L2 U2 B,U' F' L' F2 U' F' D L D' U2 B' L' B,U' R B2 U2 L2 U2 L2 U2 L2 B2 R' U,34
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,F R2 D' R' U' B F L' D' F',L2 D F' L' U2 F2 U2 L' F2 U' L' F' L2 D',U L2 D B L' F L B' L2 F' U' L D' L',38
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,U R U2 B D U' B' L2 B2 D2,U2 F L2 R2 D L D' L R' U' B2 R' F' L,F2 D' B' F L2 B F' D' F2,33
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,B2 L2 B2 R2 U R F U2 F2,L' U' L U' B' F U B2 F' L2 U B2 U' B',B U' R' U R D' F R' F' D B' D L D',37
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,D L' F' L U' F L' D U2 F',B' U' L U' B' U' B2 L' B' U2 B L' U,L' D2 F' D' U' F U F D2 B D B' U L' U',38
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,D' B U2 L' F L2 R' B D L' F',B L B L' B U B2 R' B' U2 B L R B2 U',B' L U L2 B L' B D' B U B U2 B D,40
L R2 F R B L D B' D' F' L2 D R' U' D B' L F2 U' D B2,x2,R' U2 B L' F D' L' U2 R2 D',F L' U R D' B2 D L' B U B2 R' F',L2 D2 F' D' L D2 B D' R F2 R' F' D2 B',37
L' F D B' D' F B' U' D' R2 D2 B' U' D2 F B2 R L' D F2 U2,x2,B R U2 L R2 U B2 F' D' R',L2 B R' F U F R2 D R F2 L R2 B U,B2 U' L U B D F L' F' D' B,35
U' R2 L' D F' B' L' U2 R U R L' B U D2 R2 B' F2 R D2 R D' R2 D2 F,x2,B R' U2 L B' D2 R F2 R2,R2 U2 F D2 R' B' R D F' U2 R2 B2,D L' D' B D' F R F' D R' U' R U B',35
U D2 F' R2 D' L U' B F U2 L2 B' F2 L R' D B F' D' R F2 L' F,x2,L2 B' L U2 L2 F' R2 U B2 L',D L' D2 B2 R F2 D2 L' F' D2 F' R' D L,D2 F U' R2 D B' D B D2 R2 D2 U,36
L2 R2 F2 L U' F' B' L2 U2 F R' F2 U2 B U L R' D U2 F U2 L B2 L2 R,x2,D' U' L' B R F2 L B R,L U2 L' D U2 L U2 B' F2 U B U F2 D',F' D L D L' D2 F2 U' B R' B' U F',36
D2 R' B2 R U B2 U' B2 U2 F L' F U B R L2 F2 R' L' U' D2 L2 D2 R',x2,L R2 U L2 B2 U L' F' D F',B L B' L' U R B' L B2 U B' U' B2 R',B' U2 L2 F' L2 F L' U' L U2 L' B L,37
L U B2 L B' L' U' L' U2 B U' L R U2 L' B F D2 U' R U',x2,B2 L2 F' L' B L' U F' D U2,B L R B2 L D' B' D' L D2 R' B2 L' B',L2 U B' L2 B' L2 D' B D2 L2 D' B2 L2 U',38
F R2 L' U2 R2 U' F2 B R2 L B' L2 R B F' R2 L' U R2 B2 F' L',x2,L2 R U B L' F' R D2 R B2,B U2 R B L' B L2 R2 U2 R B' U L',L2 F U2 B R B2 R' U F' U2 L' U B U2,37
L2 F2 B' L' D L F2 L D' R2 F' B2 R2 B' F R' U' F' L' R2 F' B R2,x2,F' R' B2 D2 F L U' L' R,F L R F' L' B' L2 F L2 R' U F',F D' B' R U' R2 U B D U R U2 R' F' U2,36
D' R F2 R F' B U2 L2 R2 F U D B2 R2 F' D' R2 F2 R2 D2 F2 B2 D2 U' R',x2,F' R B' L2 F L2 B D' F2,L2 D' B2 U F L R U2 R2 U' L' R' F' D,U' B' D L U2 L F' D' L2 D' B D2 F L2 D' U,39
F' B' R' U D2 B2 U F' L' F' B2 L' F' R2 U' L2 R2 F L' U R L F' D',x2,U R D' F D' R2 D2 F U2,U' L' D U' L' F' L' F U2 L' D' L,B2 U B L B2 D' R' B U R U2 B2 D,34
D' U' L U2 B' D F' U R' L2 F D' R' U R2 U2 B' F U L' U,x2,R B F' U2 B R' U R2,L F R2 D B' R2 D2 F2 D2 L' U F U L,D2 B' U' F U' F2 U2 B L F' L F2 L2 D2,36
D F' U R2 F2 D' B D' F D B D' L' R' U2 B U' D2 F' B D L2 U,x2,L' U B2 U2 L' F' D' B L' D,B2 D F2 U2 F' U' F' L D' L' B U B U',D2 F2 R F' R' F' D2 B' U L U' B,36
U' R' D2 R2 F' R2 D F' U2 R' D2 B2 F L F' R U D2 R2 F2 U,x2,F' L' B2 D B2 U2 F R' D L2,U' L' B' L2 B' L' B2 U B F2 L B2 L' F2,B2 U2 R' U R U B2 D F' L' F D',36
R2 U' F2 U' D B L' U F U R' D' R2 L2 F2 B' D F' U F D2 L' U',x2,B' F U B' D' B' R F D,F' L2 F2 U' B2 F2 L2 B F U2 L' B',B2 F' L' U2 R2 B' L2 F' D' F D' L' R2 B2,35
F' B R' D2 F' U' D B' F2 R2 L F2 D2 B U2 R' B' U' R' F2 R' B2,x2,B L' D B' U2 L2 R F2 L' B2 D,L F U2 B' F' U' L' U' L' U' B2 L B',F' D B' F L2 B F' D F,33
U2 L2 R' F R B L F2 L2 F' L2 B R2 F2 R F2 B2 D' U L B,x2,D' L2 U L' R' B2 D2 R B2 F',B' D2 R' U2 F2 R' U2 R2 D2 B' F U F',U L' B L D2 U' L' U L D2 B U B' U2,37
U D' F' B L2 B' L2 R2 D F L' U' F2 U' R L F' R2 D R2 F' D B2 R' U,x2,F D' B F2 R D' B D2 L' U R,U B F' L B' D2 B' D2 F U2 L2 B2 L2,D2 L' U L U2 F2 R' F' R F' D2 U,36
R B2 R2 L' U B' L R U' R' U L U' D' F2 L R' B F R U' B2 F2 U',x2,B2 D2 L F2 L' B' U' L2 D2 B,U L2 R2 B' L' B F2 D2 B D B' F2 R2 U',F L R' D' F D' L R' D' L2 R2 U F U',38
L U' R U R2 U2 R2 F' B U B D2 R2 U' L F2 B U L2 B',x2,F' L U' F2 R2 D' U L2 F' L2,R D' R F' L2 D' L2 F D' R' D2 B' R',B2 U2 R2 U2 R U R D B2 L2 U F' L' F D',38
B R2 B' F U' B2 D R2 L2 B' R2 U' B R2 U' D' L2 B2 U2 L B2,x2,F2 R' F2 L F' R D2 B2 U,F' D' B2 D' F' D R2 B' D B F2 U B2 U,B' U L2 U' F' L' D' L2 D F L B,35
R2 F2 D' F2 D' B2 R' U' R2 D2 U2 R2 B' L F' L2 F2 D' B' U2,x2,B R2 F' L B L' B' D2 L',U2 L2 B2 F U F' R' U2 R B2 L U2,D2 L2 F2 L' F L' B' U2 F2 U F' U B D2,35
F2 R B2 R2 F' D2 B F2 D L2 F2 D B D' B2 D2 F' L' R2 B F',x2,B2 U2 L' U' F' L2 F D2 B F,U' R' U' R U2 L B2 U R' U2 R2 B' L2 R',U F L2 D R2 B2 L2 U R2 F U',35
B R F2 R' F U D2 L' F2 R U' R2 U' D2 R F2 D B' U' R2 B,x2,D L2 F' U' F2 D2 L2 B' F2 L',D L D' U L' F' L' D L' D2 L D F,F' L R2 F' L F L2 U2 R B R' U2 R2 F,37
L2 R B' L' B D F R B F' U2 F' B' L R D2 B' F2 U' B' R' U F B',x2,B R' D R2 D2 F R2 D2 L2 F2,B2 L2 D2 U' F R B' R B F R2 F2 D2 L2,F2 D' F D B2 L F L' B2 F' L D L' F,38
R' U2 L2 F' L2 U2 B2 F R' L2 B2 D' R B2 D2 R U2 B F' L2 B2,x2,B' D2 R' F L D2 B U' L,L2 F U F' U2 B2 D2 U L' U L D2 B2 L,U F' L2 R2 B L B' L2 R2 F L' U',35
D B L' F' L2 F U2 F' R2 L D L' U' L' F2 D2 L' R U2 D' F2 B2,x2,L2 D' U R B' U B2 L2 D' R D',U' B' L2 B L' F U2 F2 L D L D' F,B2 R U' L' U L' B D' B D B2 L2 R' B2,38
B L R' U' D' L2 D B2 F R B2 D U2 L' U L' U F' U' B U2 R F L,x2,D R2 D2 L U B' D B2 R2 B2,L F U2 F2 L2 R D' R' B2 F D L D' B,D2 U L F2 R2 D L2 U B U' B L R2 D2,38
U' L' F2 R' L' U' D2 B' R' F' R' L' U' L2 R' D' R D2 F2 R' F,x2,B2 L2 B' U2 R B' U2 R2 B2,F L2 R' B2 L' B' F2 R' F D2 B' U' B2 L2,B U2 B L2 D2 F' D' F2 U F' D2 B' U2 B' D,38
U2 R2 F D' B U L2 R2 D' R' B' R B2 L' F' L2 R U' R2 F2,x2,R D L F2 U B' L2 F R' F,U' B U L' B D F D2 B R2 D B,U F' D F U' F' D B D2 B2 L' B L' F L2,37
L2 B U' L R' B R2 L' F D L U R2 B2 R' B' D2 B U' R L2 U' D B' U',x2,U L2 D' R' B L D' U' F2 U2,B R2 F' D F' L' D L' D2 L2 F2 L' R2 B',F' L R2 F' L F L2 U2 R B R' U2 R2 F,38
L U' B2 R L2 U2 L2 R U2 D' R2 L2 F' L2 F L2 R2 D' R' D U',x2,D R' F2 U' F2 U2 B2 R' F2,B R' F2 L' F L2 U L U' L2 F R B',B' U2 L2 F' L2 F L' U' L U2 L' B L,35
F R F2 U2 B2 R L F R' F R2 L D F U2 F U' R D' L B U F' B2,x2,B2 U' L U2 F2 L2 D' F' L' B2,U B2 L R' U' R B' U' L' U2 L' B2 L2 U',L2 U' F U F2 D F L F' D2 L D F L,38
B2 D F U' B' U F U' F' L F2 L' B R B' F D2 B2 R F',x2,R B' R F' D' B2 D' R F2 D',B2 R B R2 U2 R U R' U L U R B,L2 B F2 D' R D' R' D2 B2 L B L' F2 L2,37
R U2 F U' B D2 F2 D2 L2 R' D U' L' D F D' R' U' L' B,x2,B' R2 U F R B' F2 D R,U' B' F R' D' R' U' R D2 B2 D' B F' L,B' U2 B' U' B U' L F' L F L2 B,35
L' B2 U2 R2 B2 U2 R2 D F2 U B' L2 F R F B2 L F R F',x2,F U R' U B F' U2 F2 R',U2 B2 L' U B' U' L' B2 L2 B L B L U2,D L' F L D R' D B' D B D2 R D2,36
