scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,D F' R U' F,R' D' L2 B2 F2 U' B' D F2 L,U B D L D L2 F2 L F D2 B' U',B D2 L D2 L D2 L D2 L2 B',F D' R2 D F' L2 F D' R2 D F' L2,49
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,L2 D2 B2 F',U L B2 D' B F' R2 B D2 B' D',U2 F U2 R B' R B F' D' F D R2,B D U B2 R' B' R2 D' R' D2 B' D2 U' B',U B' L2 B U' B' U L2 U' B,51
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,R' F2 D L2 F',B2 L D' F' R' U2 B' U2 R2 D L2 B,F L' U2 B2 D' B2 F L F' U2 L U2 F',L2 R2 U L U L' U2 L U L R2,F L2 F R F' L2 F R' F2,50
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,L2 B U' F',L2 D B' F' D' R D L' B D F2 D2,D L2 U2 B' D2 L F' L' R2 U2 F' D,L B2 R2 D2 R2 D' R2 D' R2 D' B2 L',B' U L2 U' B U B' L2 B U',50
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,L B2 F,U2 L2 R2 F' D2 U2 F U B' R' U2,F2 D' L' U F' L2 D' U L F' L2 F D2,,B' U L2 U' B U B' L2 B U',37
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,D2 L2 R' D,B U R2 D2 L U2 R2 D2 B R',L2 B2 D' F' R2 F2 R' F R F' D B2 L2,R F2 L D' L D L2 F2 R U R2,U' F2 U' B2 U F2 U' B2 U2,47
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,R' U2 F' R2,R B D' L2 F' R' F' U R2 B2 D2,F R' U' B2 F' D' U R2 D F R U F',L2 B' L' B R' B L' R F' D2 F,F' L B L' F L B' L',47
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,D' U' F2 L,B' L D U' B' F2 D' R B2,U B2 R2 B2 U' F U L U L' U2 F',R F' R2 U2 R2 F R' D L' B2 L D',L2 B L2 B' U L2 F' L2 F U2 B' U B,50
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,D2 L' B2 L' D,U2 L' D B L R2 B2 D' R2 F' D',L2 F U2 L2 R2 B D B' R2 B F' D B',B F' D' F L2 D L2 B D' B' L2 B',F2 R F' L2 F R' F' L2 F',50
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,U' B U' F2,R' B2 U2 B L B' U' L B2 R,R' D2 U2 L D2 U' B' L2 B L2 U2 B U,L2 B' L' B R' B L' R F' D2 F,B' U B D' B' U' B D,46
