scramble,orientation,step_0,step_1,step_2,total_moves
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,D U L' B' L' F' R' B2,U' R F2 R2 F' R U' R' F2 U' F R',B' D' F R F' R' F' U2 F D' F' D2 U2 B,34
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,B D2 B2 L' B U2,L R2 B' R2 F2 D2 B L' R' F' U' F' R2,D' B' D2 R' D2 B2 U R U L' U2 R' B' D,33
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,F2 R' B' L' D U2,R2 B D2 U L D2 F L F L' U B' F',R D2 R U L2 U L U2 R2 U L U' R D2,33
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,B' D2 L' D2 L2 D F',B2 U R2 D2 F D2 F' R B' D' R' D F,D2 R' D R' D2 U F L' F L D2 U' R D,34
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,B L2 R U' B L' F' U2,R F2 R F U' L F U R2 U' L' R2,R' B' D' R' D2 B2 U' L' U B D' B R B,34
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,L D' U' L2 F D U2,U' L2 U R' U' B' R' B F R' F' L2 U,B2 U2 B L2 F' D F D' B' L U' L U' B2 F2,35
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,L R2 B' L' F2 D U2,U L2 B2 R B' U' B' U L2 F R' U F',D' F R F U' R U2 L F L' U2 R2 D R' U,35
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,F' L2 R' U' B2 D2 B',B L2 R2 D B U' F2 D' F2 R2 F2 U2 B',U' B2 L R B F D2 F' R B L' U2 L2 U' R,35
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,B R' F2 L B D2 L2,F' U B' F R' B2 U2 L' U L B',R2 D2 F U L' U2 B2 U2 L U' F' D' R2 D' R2,33
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,L B2 L' B F2 D' F',L D' U' L' D2 L' D2 B' U' F2 R U' B2,L' D' B U' F' U2 F U R U' R' U' B' D L,35
