scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L R2 F R B L D B' D' F' L2 D R' U' D B' L F2 U' D B2,x2,B D B2 D L D2,B' D R F2 D' F2 U R U R' U' B,B F D F2 R U' R U F D' B' D',B2 L' F L' B' F2 D F' U F' U F' D' B',44
D' R F2 R F' B U2 L2 R2 F U D B2 R2 F' D' R2 F2 R2 D2 F2 B2 D2 U' R',x2,L' R' D' B' U R2 F',D2 F2 D2 L2 D' F' D2 F' R' B' R D2,B L' D2 U2 L D L' D U2 L B',B2 D' F' D B' D2 R D R B' F L' D' L,44
L' F D B' D' F B' U' D' R2 D2 B' U' D2 F B2 R L' D F2 U2,x2,R B' F U2 L' D F,R2 F U F' R' D U' F' R2 D' R',U B' D B R2 F L' F U L F2 R2 U',D2 F' U2 F D2 U' F2 U F' L' F2 L U2 F,45
L2 R2 F2 L U' F' B' L2 U2 F R' F2 U2 B U L R' D U2 F U2 L B2 L2 R,x2,R2 U F' D2 L' U L2,D L D B U' B2 U R D F' D2 B' L',B' R' U2 L' R' D R2 B' D' L U2 B U2,R U2 R' B D2 B' R U2 R' B D2 B',45
L2 F2 B' L' D L F2 L D' R2 F' B2 R2 B' F R' U' F' L' R2 F' B R2,x2,F2 D' B' L' F2 R2 U2,B' L2 R' B' U' B L2 B' D B2 F,L2 D2 F' D' B F' R B' F D F D2 L2,L2 D' F' D F' R2 B U' B' R2 F2 L2,43
D2 R' B2 R U B2 U' B2 U2 F L' F U B R L2 F2 R' L' U' D2 L2 D2 R',x2,D L' D' R B2 D2,F R2 U' L2 D' B U2 L2 D R2 U F,B2 L2 B' R F D F' D' R' B L2 B2,B' U2 L2 F L' F' D' L2 U' L D L' U' B,44
U D2 F' R2 D' L U' B F U2 L2 B' F2 L R' D B F' D' R F2 L' F,x2,L U2 R' D2 B2 D' F L2,R' U' L2 U' L2 B L' F' R B2 D2 L B,U' R2 F' L2 B' U2 B L2 F2 R' F' R' U,B2 L' F L' B' F2 D F' U F' U F' D' B',48
U' R2 L' D F' B' L' U2 R U R L' B U D2 R2 B' F2 R D2 R D' R2 D2 F,x2,B2 D' B' D L' U L',L B2 D F D R' F' D' F R' B2 L',L' D R' U' B2 U R2 D' L R',U' F' U L2 D' B' U2 B2 D' U' R2 U B' D2 L2,44
L U B2 L B' L' U' L' U2 B U' L R U2 L' B F D2 U' R U',x2,B2 L F2 U' B,L' F2 L D F' L F' D2 L' F2 D',L' D R' U2 F U2 B U2 F' U2 R D' L,L2 D2 B2 R' U2 B' U' R U B' D2 F' L' F L2,44
F R2 L' U2 R2 U' F2 B R2 L B' L2 R B F' R2 L' U R2 B2 F' L',x2,R2 F' L' F' U B' L',D U L' D2 R' D2 L2 F L' B2 R D',B2 U' R F2 R2 B' R B F U2 F' U' B2 L2,B D2 R2 U' R D' R' U R2 D B R B' D2 B',48
B' U2 L R D2 R D L2 F' R' D' B U' F U2 D2 B' R' U2 B D R' F2,x2,L' B' D' U B',R D U F' D' B L B' U R' F2,B L D U2 F' D2 F D' U2 L' D2 B',B' F2 U F' U' F2 R2 B' D' B R2 B F,41
D L' D' F2 R B L2 F U2 L' D F2 D' R2 D R2 U L B2 U' F D2 U2,x2,U' L' D2 U' F' R B,L D F' L2 F' R2 B U B2 L U' R2,B D2 B' L B D2 F2 R F R B' F D2,F2 U2 B' R B' R' B2 U2 F' L' F',43
L F R2 B' D F2 R' U2 F2 R B2 F' U L F' D B D' L U D' F' L' B,x2,R U2 B2 F' D R2,R2 B L' U B F L' F D L2 B2 U' F,F2 L F' L2 B' L2 F L2 B L F2 D2,R' F' R B F U2 F2 U' F U F U2 B',44
D B' R2 U' D2 R' B L2 F' U D B2 F2 R U' L' U L2 R2 D',x2,F L' R' D2 B2 F D',D2 R U F' R F D2 U2 L' B F L,B L F R U2 F L' U' R' B' U' R' U',D R2 U R' U' R2 B2 L' D' L B2 R D',45
D' L2 B' D' B' D U' F B' D B' R' B' D2 R' F' L2 R' U R',x2,U2 B' D R B U' B',F R' B2 D2 B2 L D' L' D R F',L2 B' D2 B D L B' L D L B L' D',B F L' F' L B' L2 F2 U L U' L' F2 L2,45
L R' B F D2 R2 U' L' F U L2 U L B D' L' R2 B U2 F B L2 R',x2,L' D U F' R2 U B2,F' D' F' U' L D L D' L2 D U2 F,D' L' U L' D L D' U' F' D F L,B' F D2 R' D' R' D R D' F2 R F D' B,45
R2 U2 B2 F' U' F2 B L' F' R F2 L2 F' B D2 F D2 U2 R2 D' R' F U',x2,D R' B2 R2 U,F2 L' D R' B' D' L2 R D' F2 L' D,L D' B' L F L2 U2 L B F' L D L',B' D F' R' F2 D R' D' R D R D2 B F',44
L' U' L2 D' B2 D U B2 F D' B R' U2 F2 L D U2 R U2 F U2 F U2,x2,F' D2 U2 L D' R' U2,F2 L' D2 U L2 U2 B L B' D2 L F2,B2 R F' U2 B' D' R D B U2 F R' B2,B D R2 U R' D R U' R2 D' F' R' F D' B',47
L2 U' L' U2 L D2 R U L2 R' U' F2 L B2 D' R B' F2 L B2 U2 L D R,x2,D B' U2 B2 D' U2 B,F2 U' B R2 D' L2 D L B' D2 F D2,D' F' U R' U2 B2 R' F' L' F2 D R B2 D2,B D2 B R' B' D' R2 U' R D R' U R2 D2 B',48
F' B2 L2 D2 U R U2 R B' F' D2 L U2 B' F2 R' B' D R2 F2 R2 D2 R',x2,B2 U L' R B2 U L',R D2 L' B L U' R U R2 D2 R',L B' F D' L U L' D B F' L' D',B D2 B R' B' D' R2 U' R D R' U R2 D2 B',45
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,F L U L D2 R U',B' D2 U2 R U2 R D2 F R' B F' U,R' D2 F2 U2 F' D' L' B' L' D F' D2 B',B D F' D' F2 L2 B' U' B L2 B' F',44
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,U2 L' U B' F' D' L2 U,D L' D2 L2 B2 U2 L U2 R F2 D L2,L' F' D' F L D F L F',F L2 F L F2 D2 B R B' D2 F L F',42
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,F' D' L U' L R' B,B' U' B R2 B2 U2 B' U' B R2 D,F D' B' L' B2 F2 U' R U R' B' F D,B2 R2 B' R F' R F2 D2 F' R' B R B2 D2,45
B' L B D' F' U2 B D' U2 F' L' B U2 D2 F B2 D L' F R2 F' D' U R2 L',x2,R2 B D R U' L',L2 D2 B' U B' U L' B L B2 L2 D2 F',L' F' R F D R D' L R',B D F' D R' U R' D' R U' R D' B' F,42
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,B R U' L' U2 B,L' U' L2 R2 D B L2 U L2 B2 L' R2,B2 F' D' F D B' D2 B' F L F' L,F2 R' F R B2 F2 L' F' L B2,40
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,B' L' F R2 U' B L2,L R2 U2 R' F L' D2 U' B' R2 D2 R',L' B U2 L D L' U2 B' L,D2 B2 R' B' R F D2 F2 R' F R' B R2 B2,42
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,D' R' F R' B2 R',R U' F' D2 R D2 U2 R' U' F U,L D' L B F' R D2 R' B' D F,D B R2 F L D' L' D L B' D2 B L' B' F',43
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,U R B' L2 D' F R',B' F' L2 B2 D F D' R F R2 B',D' F2 L D2 B R' F R B' D2 L' F2 D,L2 F' L F D2 B U' R' U B U2 R B2 D2 L2,46
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,U' B R2 U2 B R F2,U' F2 U R' B' R2 B R2 F' R F2,B' F' U F' U F' L' F L B L2 F2,L2 D2 B2 R' U2 B' U' R U B' D2 F' L' F L2,45
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,D' B F L F R2 U2,B2 F L D' F' U L F U' F L' B2,R2 F' D' L F2 R2 F' L' R2 D F,L' D2 B F R' F' D B' L B' U' L B L' D,45
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,U2 R' D L' R' U B,R U L F R' F' L' D' L2 D L2,L D2 L2 D B D' B' L2 D L D L2,L' D' B' L' F L2 U' L' B L' F' D L2,43
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,R2 F2 U L' R F D2,R U R2 D2 R D' B F R' B' F' D',B2 R' F L2 B' D2 B2 F' D2 B' R B2,L F U F U2 R2 D B D' R2 U F2 L',44
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,B2 D' L2 B' D' U' B2,D2 F2 R' U2 L' B2 F L2 F2 D2 L' D2,L2 D' L F' L' R' D' R D L F L,F' U2 F' U' F2 R2 B' D' B R2 F' U' F,44
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,D U2 L' R F R,U' R' U B U2 L U' B F2 L' B2,D' F2 L' U B U B' U' B' L U' F2 D,B F' D2 F2 L' F' L F' D2 B R' B2 F,43
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,F U L R U' B2,U L' U2 F2 L U' L' B' F' U' B U' L,L D F' L B' L' B D F D' L' D',B F L' F' L B' L2 F2 U L U' L' F2 L2,45
U' D R' B2 U2 L U2 L D B' F' L2 R' D B2 D' R' U2 D2 F D',x2,F L D' L U' R' U',U B' R' U2 R2 U R2 U B,D' L2 D F' L B L' F L2 D2 L' B' L,L2 F U' L' U B' U2 B U B L2 F' L B',43
D2 R2 U2 L' B D2 B' F L' D' B2 R U L2 U' F2 L2 R D2 F L' U B L',x2,L2 D2 B' D R' U2 L',F R2 U L' R2 B' R U' R' B L,L2 D2 B' L' B D' R' B2 L B2 R D L2,B D F' D R' U R' D' R U' R D' B' F,45
L' B' R D' U F L' U L2 U' F' B2 D2 L' D' U B2 R2 L2 B L,x2,R' F R2 F R2 D2,R D U R' D' L' F' R' F2 L,F2 U F D2 L2 F U' B' U2 L2 B2 D' B',B2 F2 U' R B' U R' B2 F2 L D' B L' D,43
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,R' B' R' B' R2 D U',D2 B L' F R B' F' D2 B L B',R2 U2 R2 B R F' U L2 U' F R' B',D' L B' L' U B L' B D' F R B' F' D2 L,45
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,B' D2 R' B' U' L',D L2 D' L' F' D2 F' D2 L' D',D B F' R' B2 F' U2 B2 F' D' B' D L2 F' D2,D B R2 F L D' L' D L B' D2 B L' B' F',46
B R2 B' F U' B2 D R2 L2 B' R2 U' B R2 U' D' L2 B2 U2 L B2,x2,F' U B L B U B,L' F' D2 R2 D' B2 D B2 R2 D2 L,L' F2 U2 B' U2 F R' U' B U F L,U' L D' L' D U L2 D2 L' B' L B D2 L2,44
R2 F2 D' F2 D' B2 R' U' R2 D2 U2 R2 B' L F' L2 F2 D' B' U2,x2,R' B2 U R' U2 F2,L U2 B F2 L' R' F D2 F' R B' U',L B D2 F' R2 D R2 F D2 B' L',B2 L' F L' B' F2 D F' U F' U F' D' B',43
U2 R2 F D' B U L2 R2 D' R' B' R B2 L' F' L2 R U' R2 F2,x2,B2 R' B L' D B R',U R D2 F2 R B2 U2 L D B2 U',U R' B2 R D U' L' D L D2 L2 D' L2,D' B L' F2 R' U' R' U F2 L B' D2,43
B R F2 R' F U D2 L' F2 R U' R2 U' D2 R F2 D B' U' R2 B,x2,U' L' D R2 B' U' L U',F R2 F U F' D R F' D' R,B' F D F U2 F' D' B L2 F',B' D F' R' F2 D R' D' R D R D2 B F',42
L2 R B' L' B D F R B F' U2 F' B' L R D2 B' F2 U' B' R' U F B',x2,L R' F D' R2 D',D R' D' L' D2 B2 D F D R F' L U',L' D2 L B' F2 L' U B' F R' U B2 F,U2 B2 R2 F2 D R2 B2 L2 U',41
B L R' U' D' L2 D B2 F R B2 D U2 L' U L' U F' U' B U2 R F L,x2,F' U L B' D U B',B2 D' B2 F2 U2 B L F L2 F2 L' B' F',L2 D' L' D' B F' D F D B' D L',R' F D' F' R' B' L' D L B R2,43
R' U2 L2 F' L2 U2 B2 F R' L2 B2 D' R B2 D2 R U2 B F' L2 B2,x2,B2 U2 L' U B2 U',D2 U' B' U' B2 D L B' L D F L2,F L F' L U L B L' B D2 B2 U' L2,B' U L D' L' U L2 D F L F' L2 U2 B,45
D B L' F' L2 F U2 F' R2 L D L' U' L' F2 D2 L' R U2 D' F2 B2,x2,L R2 D' L' B U' L,D2 L' D2 R2 U2 F D2 B' L' D2 R' F2,U L D R2 B' U' B U R B' R D' L' U',U2 B D2 B' U2 R' B2 R B U' B2 D2 U B',47
U' L' F2 R' L' U' D2 B' R' F' R' L' U' L2 R' D' R D2 F2 R' F,x2,D2 B2 R' D' R F,U2 L B2 F R' B2 L2 U F' U' L U,B2 D2 R U L B L' U' R' D2 B2,D2 B D B' L B' L' B2 D2 F' R' F D B' D2,44
F2 R B2 R2 F' D2 B F2 D L2 F2 D B D' B2 D2 F' L' R2 B F',x2,D2 B L' D' F L2,L2 B2 U' R B2 L2 R' D' R2 F2 R',B2 F' U R U' R B2 F2 D L2 D' F' D,D2 B D B' L B' L' B2 D2 F' R' F D B' D2,45
U2 L2 D R L2 F B U' R' U' D' R2 F D' U L U' R L B' U2 D2 R' L' B,x2,F' D' U' L D' U B R',R D B U' B' F' U' F D' U2 R',B' F2 U' B F' D L D' F' L' D' L,B D F U' F U' F D' B F2 L F' L B2,45
