scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,B U' B' D2 U2 F' D' L',B2 L R F2 R F' L' B R' B' R2 B2 U',L2 U L' B F' D B' F U' L2,D' B2 L F2 L' B2 D R' B R2 U2 R2 B' R,45
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,U R' B' U R' D2 R,D' B' F2 R' F R F' D2 R' D2 B F2 D,R2 U L2 B L2 B' L' U' L R2,L' F' R' B2 L' U' L' U B2 R F' D F2 L,44
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,L2 F R2 D R2 B2 D2 B',D' F D B' U2 B L R2 U R2 F L',B' L2 U2 L2 U R' D F2 D' R U' B,R2 D' F2 D' B2 U L2 F' U' B2 D2 B R2 B',46
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,R D2 L F' U' L2 U2 F2,D' B L' D' L2 D B' D U B' U B,L F' L' B2 F2 R F R' B2 F2,B' L2 F2 D R' D R D2 F2 U L U' L2 B,44
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,L2 R' D R2 B' L' F,U L R2 D' F' D' B U2 B' D2 L F L2,U' F D2 U2 B' U B D2 U2 F',R' B R' B' R2 D2 L' F' L D2,40
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,D B2 D2 F L U F',L2 U' B R2 F L F' D R2 U L2 U' B',F2 D2 F L' F' D' B D' B2 F2 L' B L,F' L B F' D' F D B' F L',43
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,D' U' F D L B F2 D F',B' D2 F L' F2 D2 U2 R' B' U R2,D2 L D2 L2 D F' D2 F D' L D2 L,D' L D2 L' D' B R2 U F U2 R U R B',46
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,F' L U L B' L' U F2,L F2 D B2 L2 D' F' U B2 F' L' R2,L2 B' F' D' R' D' R F L D L' B L2,D U B' L' B U' F2 D2 R' D R D F2 D',47
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,B2 R F2 D2 U' F,B' U' F R U' F2 R2 F' U R B F2 U',L2 R2 U L U' L2 B' U' B R2,L2 R' D F U2 B L2 D2 B U R U R2 D L2,44
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,R2 U2 F2 R' B F2 D F2,D F' R2 F R B' U2 B2 D2 L B F2 D,D B' L2 B L B' L' B L2 D L D2,D B R2 F2 D' F D F R2 B L' U' L B2 D',48
