scramble,orientation,step_0,step_1,step_2,total_moves
F R' F R F' R F L' R2 B2 L R2 B D2 B' D F L' U2 D2 B' U',x2,U' R2 F' L' F2 D F2 U L,F2 L' F' D2 U' B R U' B' D2 R' U L B',R B R D B' D' R' U R' U' R2 B' R2,36
R2 B2 L' D F' U B' F R' D F' R' D F2 B2 R2 B2 F2 R D F L2 R',x2,D L' R2 D2 U2 F D L' F2,F2 D' U' R' U B L' D' L D2 F' U' R2 U,U R2 D2 F D' L2 D2 F' D R2 U B2 U2 B,37
B' R2 F D' U' F2 L' D' U' B L D2 B' U2 F D U2 R' F' L,x2,U2 F U B R F2 U' B2 R,B2 F' U2 L D B' D' F2 L' U2 R B' F,F R2 F L' F' R2 F L F2,31
U2 B F' L D B' L' R U2 D2 R2 L2 U' B F2 U R' D2 U2 R2,x2,L R2 F' D2 F2 L2 U' L R2,B2 U F' D2 R' F2 U' R U' B' D' L2 U R' B,U B U2 R' U R U2 B' U' B2 R B' R' B2,38
L2 F' R' B R' D' F D2 B U' L2 U L2 D F' U R2 D2 U' B' D2 R,x2,B2 U2 F' D B2 R B' L2,U B R2 B D R2 D2 U B R D' B' R D' U2,F' U2 F' D F U2 F' D' F2,32
F' B2 L B2 U B2 R' B R U' B' D L2 R D' B2 U R2 U F' R',x2,U L' D2 U F' D2 L U' L2,R' B' D2 B2 R F R F' L' D' U2 L R F R2,U R2 U' B2 D B' U' B2 D' B2 U B' R2,37
D2 B U L R' F U2 R F' R L2 U2 F B' R' B' U' B U' D',x2,U B' F' R' U2 R2 D B',U2 F D2 L F2 U2 B' D B2 D R F D' B F',R B2 R2 D' R' D' U' F L' F' D2 U B R2,37
D2 F2 R B' D' L' B2 F2 D L' R' F2 U' B' D2 F' U' B2 U' R2 B2,x2,D2 L U B D U' L F2,B' F U' L' B2 D2 F' D F' R2 U2 F2 D2 U F',B2 R B' R D B D' B' R2 B' R B' R',36
R U D2 R B' R' U' R2 B2 U2 R L F' U F R' U' D' R' B',x2,R D R' F2 U' L D2,D2 B U2 R2 U' R' B U' L2 D' B' D L B2 D',R2 B D B2 D' R2 F' U B U B' U' B' F,36
U2 R' D' F2 R2 L' B2 U B R2 D' U2 R' D2 R B D R L' B2 R',x2,L' F R2 D' U2 L2 R B F R2,B' U' B' L' D B D2 B U' L2 F' U2 B2 D R2 B,F2 L2 B' U2 B F R' F' L F' L F' R,39
L' R2 D' F2 R' B2 R' U L R F' R' L F2 R' U D2 B' D' B,x2,F2 R2 B2 R2 U F' U2 R F2,B' R2 D R D B2 R U2 L2 D U2 F D F',U2 L U F U F' L' U R B' L R' U L',37
F2 B2 D U R L' F2 D2 B U' F' U2 F2 U' L2 F2 R2 F R U2 F,x2,D F R2 U2 R F' U B' L2,B R D2 U R2 U2 L2 D' L D U' F' U2 B' R',U' L' B L U2 R2 F R F' R U',35
U L2 U2 R L F' U R2 U D F L' F' U R' U' B R2 D2 F U' L2 F2 D F,x2,F' L R2 D2 B U2 R2 U F,D2 B' R2 U' B2 L' D2 U2 F U' R2 B' D2 R2 D,B2 L' F2 L B2 L' F2 L,32
U L2 B' U' D2 L2 R' U2 F2 L2 F2 B2 L' U' F R F' L2 U' B' L2 U F' D,x2,D2 U2 L2 U' L2 F' D',F R2 U2 R2 F' U' R2 D B2 L D' L' D2 L2 U2,F2 L2 B' U2 B F R' F' L F' L F' R,35
L2 B L F' R2 U' D' R2 F' U' L2 D' L U L B' D2 B2 D2 R' U2 L' B2 R F',x2,U L' U2 B' R' F D' F,D' B2 U2 B R D2 B2 R2 D' F U2 F' L F',B' L2 U L2 D' B' U' F U' B' U F' D B U,37
L' D U2 F D' R2 D2 L U L2 D' L' R' D' U R U2 R' L' U L2 B2 F2 R2,x2,L D' F D2 U2 B L' F',R' D2 R B F2 U' L' D R2 B' D2 B L' D' U,B2 L' U R' F R2 D2 R2 F' R U' L,35
L2 B U' F' U' B' L B' U' L B' R2 B2 R2 D2 R U D' B' D R',x2,D' F L U' B' L' F D L,L2 R2 B D' L' D2 F2 U2 F' U2 B2 D L U F',B' U2 B2 U' R2 D' F D2 L2 D F' D2 R2 U',38
R B' U' B F U' F U2 L' D R D2 R2 D2 B' D2 F2 R2 L B F' D L2 D,x2,B F U' R B D L' B',F U L F U2 B D2 R2 D' B2 R' D R' B' U,U' B' U2 B U2 L' R B R' B L B' U',36
R2 U' R2 D' R' B' R' B R2 U' R' D' F2 L2 D2 B D' R2 L F U2 R' D2 R2 L',x2,R D2 F2 L2 D2 R' U' F,R D' U' B' D U2 B D' B F' R B2 U' R2 D2,U B U2 R' U R U2 B' U' B2 R B' R' B2,37
B L' F2 R' F2 U B U' F' R D' F' B2 L' B F R' B' U2 L R U' F B2 D2,x2,F' D2 R' B L2 D2 L B2 D',R' B' U2 L2 R B2 D' R' D L' R' F U L2 R2,R2 B' D2 U' F L F' D U R D R2 B2 R',38
R' L' U D' R' D' R L B D2 B2 D L' B2 L U R2 D B2 F2,x2,L F' L' D F' L' U2 F U',R2 B R2 B2 R' D' B' D2 B R D B,B R D2 B2 D B' D2 B D' B2 D2 R' B,34
D2 U' R2 L U2 B2 R' L2 B U L2 D F2 R' D2 R' L B2 F2 R' L,x2,B2 L B2 R' F2 U' B D2 L',B' U2 F' U2 B' D2 U' L' D2 U2 B' D B R2 U',L R U R2 F2 L D L' F2 R U' L',36
R2 B2 D' R2 U2 F2 B D' F D B2 R' B2 U2 R L' F' L B2 L F2 B D L2,x2,L B2 U2 B' L R' B' F2 U2,B L2 U2 L2 U2 B D L2 R D B L2 R2 B L,F2 D F U2 F' D' F U2 F,33
