scramble,orientation,step_0,step_1,step_2,total_moves
L F2 U2 R2 L D' F' U' F' R' L F L2 B' F R' L' F R B' U' F2 L R2 F',x2,L' B' D2 U R U F' U B D2,L' R2 F L2 R2 D F' L' R' D2 R D F,B2 D' F D B2 D' F' D,31
D' R2 F' D U' R' D U' F L F U2 D' R2 F2 B' R' B' D2 F2 D2 L' R2 F',x2,L2 U2 B U F D' R' B' L R2 F',B F2 U' L2 F R2 B2 F D' R2 B,U2 L' D L U2 L' D' L,30
B' F' D' L F2 R' L B F R' L2 D' L U2 R' F2 U' L' B2 U',x2,B2 U R' F R' F2 D' B' R,R' B' D L' U F' L F L D' U' L B R,R2 D L' D' R2 D L D',31
D L B' F D' U B' R2 B2 L F L2 U B2 R F2 U2 F2 R U,x2,L' F D2 U L B F D2 F,D' F U' F R B2 R2 B2 F2 U2 B D L U' L,D L2 D' F2 D F2 L' F2 L' D' L F2 L',37
F' R' L B2 U2 R D' R D' B' F' D' B2 D L F' L' D R D' L2 B R' U' D',x2,B D L2 U B2 U' F2 L U2,U' L B2 F' U2 L2 U B' U F D' B' D L' U,D' B D F2 D' B2 U' B D2 B' U B D' F2,38
B2 R U2 D2 B' F2 R' U2 L R' B' U2 R U' D2 L' B U2 R' L B2 U' L2 B',x2,L D' U2 F' L2 U2 F R' F2 U2,R2 U L' D U2 R U' R' B' U2 B D' R2 B' L,D' L' R' B R F' R F' R B' R2 F2 L D',39
R F2 U2 R' B D' R2 U F2 R' U2 R' B R B U' D2 F L2 F D F' D L,x2,R2 B R' B U2 B' D F L2 D',F2 R D R' F2 U' F' U' L B' L' U F U,L' U L' U R2 U2 L' D2 U' R2 U L' D2,37
U' D2 L B' U R B L' D' L' D R' U B2 R2 L' U D2 B2 U D2,x2,R' B' U2 R2 U' R' B' D' L' F2,L' U L2 D2 L D2 F' L2 B2 F2 U2 B R' U F',B' D' B U' B U' B D B' F' L2 F U2 B',39
D F2 U2 F B' U2 B D2 F2 R' U2 R' U' L' D2 L' U R2 D2 F B' U L' B2,x2,F' L D' F D2 F' L2 R2 U' R2,B F U R' B2 L' F' D' F' L' D B R2 F D2,R' D2 R B2 R' B2 D B2 D R D' B2 D,38
B2 F2 U' L2 D2 F L2 U2 R2 U' R F2 D L2 F' L' F' B R' F2 U2,x2,U' L B' D2 L' D' R D' L2 U',B2 L' B2 U B L' U' F' L2 F' R2 U B' U' R2 F2,F2 D' B2 D' F' D B' D' F D2 F2 D' B' D,40
