scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,B L2 B' L' U',U' R' D2 L2 B' L B F' L2 D2,D' B R2 D2 R' B2 R' B2 D B D B',B R D R2 B R B2 R' B2 R D' R' B' R,,41
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,D B2 U' L2,U L F' R U' F2 L2 B' L,R B F' R2 F R' F' R2 B' R' F R,L R' B R B2 D2 L' D' L D' B L',,37
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,L2 R B2 L2 D,L2 R F2 L2 U' R' B2 U' B,B2 D' B D' L B' L' D' R2 D' R2 B2 D2,L' R' B U B' U2 B U B2 R B L' B L2,R' B' R B F D2 B2 D' B D B D2 F',54
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,D B2 U2 L' D,B U2 L' D B L B' U R U2,B R2 D R D' R2 B' D' R D2 R D',L2 B D' B' D B D B2 L2 R D R' D',R' B' R B F D2 B2 D' B D B D2 F',53
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,L2 U' L B2,B' R' U L2 D' L2 B U' R,B' D2 B2 D R D' B' D' R D' R2,R F' L' B2 L' R' B' L2 R F R' U2,R' B' R B F D2 B2 D' B D B D2 F',49
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,U' L' D2 B L2 D,R' U' B L' R' D2 R2 B L,B2 R2 B D R D' R2 B2 R B R2 B2,B D L B2 L' B' D' R' B2 R,R' B' R B F D2 B2 D' B D B D2 F',50
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,F2 U L' F' D',B U L2 R D L2 B' R,L2 U F U' L2 B D2 B D R2 D B',D F D2 F2 U' R2 B U' B U B2 U F D,,39
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,B D B R' F2,L U F L' D2 L2 F L2 D2,R' F2 U F U' B F D2 B D2 R2 B' R',L R' B R D B2 U B' D' B U' B2 L',,40
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,F' U B L' U L',R' B2 D' U2 R B' U' B D,B F L' R2 B' R B L R2 B' F',R2 F2 R' F2 R' D L B' L B' L' B L' D',R' B' R B F D2 B2 D' B D B D2 F',53
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,B U' R D2,B U' L' R' F2 D' F2 L U B',D' B2 R2 D' L' D' L B2 D2 B' D' B' R2 B2,L' D' R D L2 D2 F2 L2 R B L F U2 R2 F,,43
