scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,R2 B2 L' B' U2 R',D2 F' R2 F' U R2 F2 D',R' D' B F R2 F' D B' U2 B2 U2 R D,F2 L' D L' D' L2 F2 D2 F L2 F' D2,L F2 L B F' D' F2 D B' F L2,50
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,U2 L' F2 U' L2 U2,L' B' U' L F2 U B2,L2 F L B L B L2 F' L B' L,R2 U2 F' D L' D' F U2 B R B R,B2 U L' B U' L B2 F2 R' D B' R D' F2,50
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,D F2 L2 U2 B' L',B' D B2 D L' D2,R' D' F' R B F D' L2 D L2 B' D R,R' U' L U R' U2 L' B' U' B U2 R2,B2 D U B D2 R2 D2 B D' U',47
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,F L B2 U2 R2,U2 B D R2 D' R B' F U2,F2 D' R U' F U F' R' D F2,L' R' B' L B L2 D2 F' D' F D' L2 R,R D' B F' R U R' B' F D R2,48
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,R B2 F D U R,D2 B2 D' L2 R D' R' B',U2 R' B R2 B' L' B' D B L U2,L' B D B2 L' D L D' L' D' L2 B,B2 U L' B U' L B2 F2 R' D B' R D' F2,51
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,F' L' B2 L2 U',B' D L' B' L2 D B2 D2 B,B2 U B' L2 R' U F U' L D L U',B2 R' B U2 B' U B' R2 B2 U2 B2 R' B',B2 D U B D2 R2 D2 B D' U',49
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,F2 D R U' R2 U,U' F' L U L' B2 L2 D B L2,U2 R' U2 B' U2 R B R' B' U2 B2,F' U L' U' F R2 B2 F' L F U' B2 R2,B2 D U B D2 R2 D2 B D' U',50
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,L B' F2 D2 U L U2,B D L U2 R U2 B' L D',U B R' B' R B' U R U2,U B' U' B' R B2 L' B' L R' B2 R' B',L2 B F' D' F2 D B' F L' F2 L',49
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,U' R2 F2 D2 R2,L D' B2 L2 D' B D B L',L' D' F2 U2 B R' U2 F' L' F' D2,R2 U2 L U' L2 D L' D' L2 U2 B' U R2,L2 B F' D' F2 D B' F L' F2 L',49
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,L D R U2 L2 U2 F,D2 L B' L D' B' L' D',B D2 B' D' F2 D2 L' D2 F2 D',F' L U L' U' L2 F2 R' D' R F2 L2 F,R D' B F' R U R' B' F D R2,49
