scramble,orientation,step_0,step_1,step_2,total_moves
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,U B D U L' B U2 F' R' D2,U2 F2 U F' U2 L2 B' U2 R' U B L2 F' U',D2 B2 F U' L2 U F U2 L' B L F2 D B,38
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,U2 L' B2 D R2 F' L2 B' F' L,F2 D F D2 B2 U' R2 D' F D2 U B' F2 D2,B D' F2 R U' R' U' F2 D' B L B' D2 B',38
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,B2 F2 L2 B U L' R D U2 L2,L' U' F2 D2 B R' F2 L U2 B2 L2 U' L2,F L' D F2 R2 U F D' F2 L' B L B' U' F2,38
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,U L R U B2 L2 B' U' R2,L' U' F2 U B2 R B F2 U' R2 F2 R2 B L,F' U F2 U' R2 B2 U' L2 U B2 D' R2 F,36
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,F L R D' R B2 D B L2 U2,D' B2 L2 U' L2 R2 F L U' F R2 B2 U L2,B2 L' B2 L' D' F' R B R' F2 U B' F' D L2,39
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,U' F2 L F2 R2 D2 F' D' R2 U,D L2 U R2 F L D L F R2 D' B' U2 B' U2,U B U' B' F' L2 B2 L B' L' B' L2 F,38
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B2 D' B R' F2 R2 U2 F L D,D L2 B2 R B2 L' F L B' L' F' D' L' R' D',F U' B D' B2 U' L' B' L B2 D B' U2 F',39
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,B2 D' R D2 L F' D U F,F D L2 U R' U' R B2 R2 U B2 L2 F,B F2 L' U L U' F2 R2 B2 F L' F' D B2 R2 B',38
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,R' U B L2 B L U2 B' U L',F' L B R2 U' B' F R2 D2 R D B' F' D',R B R' F' R B L' B' U' L' U L B' R' F,39
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,L2 R' U2 L' B2 D' F U' L',D' B2 U R' F' L U2 L' F2 R B U' B' D,B F2 U B L F' L' F U2 L' U' F U' B2 F,38
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,L' R' D F2 U R2 D2 R' F L,D' L2 B' R B' L' D2 B' D' B2 R' B' L' D,B' F D' B D B2 L2 F U B' U2 B' F2,37
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,F2 R2 B R2 U L2 R' B D U,D' R B2 L' B2 L2 F L F' D' R' B L2 D,R F R' B2 D2 F L B' L F2 U2 B' R2,37
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,R' F U' B2 L U R2 F2 U B,L' U2 L2 B' U' F U' R U2 R U B F',R' B2 F' L' B L B2 U F U R U' B',36
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,F D' F2 L2 R' B2 R' U2 R2 U',R' F L2 R' U' F' L' U2 L' D2 B' D2 R F',F' R D F D' B2 L' B2 D' F' D' R' D2 F,38
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,B' D2 B' L' F L2 R' D F2 U',U2 B L D2 U F U' B' U2 L2 R' U' F',F2 R B' L2 B2 F' U' L2 U B' D2 F R' U2 F2,38
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,L B2 D2 F' U' B2 R B' F' R,D U2 R' U' L B2 F' U F U' L' F2 U' R D,B' D B U' R B2 F L D' L' B2 F' R' U,39
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,B U' R2 F L F L2 R' F',F L B' L2 D2 R' F' L R D' U' B' D' F' L,F' D B' D B2 F R' F U' B U' B2 F' R,38
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,D2 R' U2 L2 F R D F D,L' F' R2 D' L' D2 F R' B' R F' R2 D' L F,F2 U2 F2 R' F D' R2 B L2 B' R2 D F' R,38
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,B' D L' B2 F' U B L2 D2 L,D' U B' F U2 B D L2 D' B2 F' D U L2,D' L2 D' B' F2 R B2 R U2 B' U' B2 R2 F2 D2 B,40
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,L2 B2 U2 F' L2 B' L' R2 D',D' U R' U' R D2 L' B U B2 U' B' L D',R' B2 R' F' U2 B F2 L B2 D B' D L2 F2 R F,39
