scramble,orientation,step_0,step_1,step_2,total_moves
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,F' U B R' D2 U R B' R2 F L,D' R2 U2 R' U R2 D2 R' U L2 R2 D L2,B F D' B2 L2 B2 D' B' F' D2,34
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,U' L' U' B' D R' D2 B' D' B2,L2 D F' U2 R' U2 F' U' F' D' F2 U F L2,B' L2 B2 L R D L' D' R' B2 L B L,37
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,F L' D2 B D' U R F L2 U',F2 L2 B2 F' U R2 D L U2 F' L F2 U L,L' U2 B2 D' R' D B2 U' L' D U' F2 D',37
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,R' B L2 U L B2 R U' L2 D B',L' D' F' D' U L R D' R D2 U2 L2 U L D,,26
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,B2 R F' L B' U2 B' D L2 U B,L D' L' F' U2 L B' L' D2 B U' F' D' F U',L F L' R' D2 B R' B L' B2 R2 D2 F L,40
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,F L2 F2 D2 F' L' R2 U' F,U2 B2 F D' F' U' L2 U R D B' D2 U2 F',L2 F L2 D' L D L2 F' L' F2 D F' D' F2 L',38
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,L D B R' D F' L2 D B2 D,U L' U F2 D' B U' L U2 L D U F L F2,U2 F2 U F2 U L' U' L D' L D L' U L,39
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,U2 F D2 B' U' L' D' B2 D' B,U2 B' D L2 U' L' U' B R U' B' U2 L' B U2,D U' F' U2 R2 D B U R2 D2 F' U F' U,39
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,D' F R2 B' D' F' L U2 B2 L,D2 U B' U' F2 D B D B' D U2 B2 U2 F2,U L' U B L' R' D' L R B2 U' B U' L F',39
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,L' D F R2 U R' B2 R' U R,F D2 F D' L2 F R F2 R' F' U B U',D' L2 F L2 F2 D' L' D F2 D F' D2 L D2 F,38
