scramble,orientation,step_0,step_1,step_2,total_moves
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,F L D R B' L' B' D,R2 U2 B L R' F2 L2 R' F2 D F2 L,F2 L' R U B2 U L R' F' U2 F,31
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,R' B L' D2 R' B' F,D2 R' U2 R B F U' F L F D2 U F',R' D' L U' L U' L D L R B2 R D2 R',34
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,U2 L' B L' D' F D R2,L' R B2 F' D' L R2 B R D B2 U2,U' F' U R F U2 L F' L' U L R' F2 L',34
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,L' B2 F U' L U2 F' R2,R U2 B' F2 U2 B2 F L' D2 L' B' L2 R',R' D' B2 D B R' B2 R B' D' L' R F L,35
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,D2 F R2 D' L2 B' L' F U,L B R2 B' L2 D L U R2 U2 B2 U,L' U' R D' B' D B2 F' U' B' R' F D U L,36
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,D L2 D2 F' L2 F2 R,D' L' F' D U' F' D' F R U L D,R2 U' L' B U' B' R' U R2 B2 L' D R D' L2,34
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,R' D2 B L2 U' R2 B D2,F' L' D2 U' R2 F2 U2 L' B' U R U2 L2,L D2 L' R U F' L2 U' L2 D F2 D' U F' R',36
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,R' B L' B U L2 D2,B2 U' R D L2 U B2 L2 B2 L2 B' D' B',D R D2 L' F L2 B2 D B2 L' D F' R F2 R2,35
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,R' D' F2 D L' D2 R2 B2,L2 D L2 F' R2 B R' U' B' R' B R' F,B R U' R' D2 R2 B' R2 B' R2 B R U R D2 B',37
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,L2 U' B L' F2 L F2 R',B2 D' B L' D' L F2 D' B' F2 D B2,D' F2 D F' R' D' L B2 R' B' L' R2 F D2 F2 D,36
