scramble,orientation,step_0,step_1,step_2,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,R2 F2 U2 R F R' D L U2 F2,R' U2 F' D2 F2 U2 B D2 R2 B R',L F U2 B L U L' F' U L U2 B' L' U',35
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,F' R2 B D L B2 F L' F R2,B' F2 R' U2 F R' U2 F' R B F2,U' L D F D U' F' R2 F R' D2 U2 L' B,35
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,U2 L2 D2 B L B' F' D',L2 F2 U L' U' F2 U B D2 B' U' L2,U B2 R B2 D2 R' B F D2 B' F' R D2 U',34
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,F D' B' L' B2 R2 D U2 B' R' F2,B2 L2 R U L2 F2 L2 U' L2 R' B2,D' L2 U' L' D B' U' L F L' U B F2 U,36
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,F' L2 R' B L D2 F2 D' R2 B' F,R' B2 L B2 L2 B D' B' L D2 R D2,U' L2 U L D' B' L' B D L' U' F2 L2 U,37
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,D2 L' F2 U F2 D' B2 F L' U2,B' L2 D2 U2 B D' B' D' U2 L2 B,F L' F2 L U B2 R' D2 R B2 U' F',33
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,B' D' U2 F' R' B2 R2 F' L2 U',B' F2 R F U R' B F,L2 F U' R' F R U2 L U' F' U' F2 U L2,32
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,R2 B' L2 U R2 D' B' L' D2 R2,L' B D F L2 D' L2 D F' D B' L,L' B' L U' B2 D' R U' R' U R2 D B',35
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,L' F L D' R2 D' F2 L U' L,L' B2 F R' B2 L' B2 R B2 F' L,U' L U' F2 R B2 U L' U' B2 R' U F2 L' U,36
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,L U2 B U F L2 U F2 R' U2,D2 B R2 F' R2 F D2 B',F L2 F' L' F U2 F U2 F2 L' U' F' L' U L,33
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,R' U F2 L' B' F' D' B L' D2,B F L F' D' F D' F L' B' F2,U' F U' F L B2 R' D2 F2 R B' L B' L',35
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,D2 F D2 B2 F R' D2 L2 F',B L2 U2 B R D' B' U2 L2 B' L',B' U' L' F' U F L B2 F' U' F U B',33
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,F2 L' D2 F' D' R' F D U,L' F2 L' B F2 D F' D2 B' F L',R F2 L2 B' F U' L2 U L2 U' B F R',33
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,B L R U L F' R B' D2 U,L' B R' D2 R D2 B' D' L' D L2,B D2 F L F' L' F' D' F U' F' D' U B',35
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,F U R2 B' D B2 R' U F' R',D F' L2 D' L2 F D',U' L2 D2 U' R D' U2 L D2 B2 U R D U',31
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,U2 B U L2 F2 D2 F' R' B' F2,B U F R U2 F' U2 R' F' U' B',L U2 L' U L F' L' U' L U F L' U,34
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,D' R D' F' D2 U B2 L D2 B R2,R' F2 R B' U2 B' R2 B2 R' F2 R,U' L2 D L' F2 L U L2 U2 F2 U L2 U L' D',37
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,L R2 U' F2 L D2 B' F2 D F2,U R U L U' R' B2 D B2 U L' U2,U B2 L' B D2 F' R' U' R F D2 B' L B2 U',37
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,D' R' B D2 U2 F R D2 U,B L' F L' D' L2 D2 B' L F' L,B D2 U' F D' U' F2 D' R' D F2 D' R U2 B',35
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,F2 U F L' U' R2 D' L2 B2,L R' F2 D R2 D' R' U F2 L' U' R,U' B D L D' L2 F2 L B' F2 L' F2 L' F2 L2 U,37
