scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,D' R' B' F' L R D B',D2 B' U2 B D2 U' L U' B,L2 B L B U B' U' L,U L' F2 L B L' F2 L B' U',D2 R2 B2 L U R' U L2 F2 R' D' L D,48
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,D R D B' U' B' R',R' U2 L B' U L' U B R,L' U B' U' L' D' B D L2,R' F R' D2 L' F' L D2 F R F2 R,F' L' F' R' F L2 D' B2 D L' F' R D2 F2,51
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,U' L' R F L' D2 F2,B' D R B2 R F2 R' D B2 R' D' B,L' U B' U' L' D' B D L2,L' U' L' B2 U R' U2 R B2 U L2,B D' B L' D L B L' D' L B2 D,51
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,B2 L B' F U B' D' R2,U L D' B' D2 B L U' B' D',L' R' U' L R,D' B U2 B' D B U2 B',L2 B' D' R D' R2 U' R' U' F' R2 D2 B',44
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,F U2 F' R U' F' U' L',R B D' F2 D L2 B' L2 R2 B' R,L2 B L R' U L R,U2 L B2 D L' D' U2 B2 U' L' U B2,D L' F L2 U2 L2 F' L D' F2 R B2 R' F2,52
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,L F' U2 R F' U R' B2,U' R' B F2 D' R B' D L' F2 R U,D2 R2 F2 R2 D2 L2 B' L2,D' L2 R F2 L D L' F2 L2 D' R' D2,B2 D' R D L D' R2 B U2 B' R D L',53
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,F' U2 L' B' U R',B2 U R2 B R2 D' B' R2 D L U',D L D' B2 D L' D',U' R2 D2 B R2 U2 F' D2 F D2 L2 F U',F' L' F' R' F L2 D' B2 D L' F' R D2 F2,51
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,R B' L D2 F' D B' R' U',L2 B' D F' L2 F' R' U R F2 D',R D' F' D F R F' R2,L' U B U' B' L2 B' D' B' D B2 L',L2 U' L2 B2 D' L' R' B R2 B L R' U2 B2 D,55
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,B' U F L B D' U,F2 U L' D L D' U' F2 U2 B' U2,L B2 L B' L' B' L',L' B L D' R F' R U R' F D R',F U' R U' R B R2 U' R U' B' U' R' F' U,52
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,L' R2 D' F' D' U L' D F',D2 L' U2 B' D B2 U2 B' L D2,L' B U' B' U2 B U B' L,B2 L2 B L2 B2 D' B' U B' U' B' D L2 B',B2 D' B R' U B' R B' D' L R F L' R' D2 B',58
