scramble,orientation,step_0,step_1,step_2,step_3,total_moves
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,D2 B R' F2 L2 R2 D2,U' L F R' F U2 L' U',U' L' D2 B R' B D2 L' D F2 R2 D' L2,D' B' U2 L' R2 F' L R' D R' U2 B D,41
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,F2 R D' L B F' U L2,B' R U2 R2 B U' R,D2 R B2 F R' B D2 B F' R D2,B D B D' R B2 L D L' B2 R' B' L D' L',41
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,U L2 F' U R B L2,R2 B' L R2 F L' B,U2 L' B L R U' L U' L2 R' B' L U2,D' U R' D2 R B' R' D2 R2 B' R' B D U',41
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,F' D' F' D2 L2 R D,F2 L' U' L U F2,L F D' B2 U B' L' B' U2 L U B2 D,L' B2 D R' B' R2 U2 L' F' L U2 R' B2 L,40
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,U2 L D B' R2 D',B2 R2 B R U2 B U' R,L2 R D2 L' F' R U2 R F2 L' U2 B,L F' R' F' U2 B' R B2 U B' U R' U2 R' F2 L',42
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,U2 F L U' L D',L2 R F' L' R' F L',B2 U' B R2 D2 R' D' R D2 B' U B2,L' F' U2 B2 L F2 L B' L D F' D' U2 B' L R',41
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,D U2 L B2 U2 B D B2,L2 B' F D' B F' L2,R' B' L2 R' F' D2 R' F R' F' L2 U2,L2 U B D' B2 U2 L D' U' R F R' U2 B' D,42
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,B' F2 D2 L' R' B U,L R U2 F2 L' U R',D2 B' L' R B' D F' D2 B D' F' L R,B U F' D2 B2 R2 D R2 D' R' B2 D2 F D U' B',43
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,F U' R F L D' B',U2 F' U B F U B' U,U L2 F' L2 R U2 R' B' U' B U2,B2 U R' D' B' D2 R D' R2 B D B2 R' B U' B,42
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,D' L2 D' B U2 L' B2,B' U2 R2 U' B R U',L2 R F2 L B D L U' B' F' U' F R,L' D' L D' B' D2 B F2 R2 B2 U' R2 F2 D' L2 B',43
