scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,U2 L' U' F L2 D,L2 F' R2 D' F' L2 R U2,F' L2 B L' D L' D' L2 F,L U R' F' R B U R' F R B' U' L',D2 U F' R' B R' B2 R2 F D B' D B2 U',50
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,U L2 B2 F L',B2 R2 B U B2 R U,B R' U' L' R B L,R' D2 F U' F' D2 U' R' F' R2 B L2 B',L2 F2 U' F' U F' L2 F D' U B' D U' F',46
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,U R B2 U L2,F' L B' U2 F2 R' F',L U R2 F L' R2 B U,R U B2 L2 D2 F2 D B2 U R2 F2 R',L' R F L' B F' D F' D B' F R',44
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,U2 F' D2 R',R2 U' B U' B' R',R' U R B U B2 U',L F2 U' F2 L2 D' B2 L U L2 D L2 U2,R' U2 R B F' U' L2 U B' F,40
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,U2 L' F' U L2,B' L F2 R F2 L',D R F L' F' R' D',D2 L2 D' R D' L F2 L' R' D' L2 D,B R2 F' U' R' F R' B2 D' L B' L' B2,43
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,R2 U' F L2,U2 F R F D L2 F2,R U2 L2 D R2 D L2 R B',F' U L' U' B U2 B' U' L U' F,L2 B' D' L2 U' R F R' U L2 B D' L2,44
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,L2 B L2 D2,U2 B2 D L' B L D' R2,U R B R' B2 U' B2,F2 R2 U' L F2 U F' U' L' U R2 F2,U F D' B' D F' L D2 L' B L B' D2 L' U',46
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,F2 D2 L' R,F' U B2 F U R' U,U R2 F2 L' F2 R2 U' B,R' F U' R' B' U' R U B R F' R,U' L' U L' B' D' B2 D F U B' U' L' F' L2,46
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,L2 U' F' D',U2 L D2 U2 R D2 F2,F D' B2 D B F',D U L R B' R' B L' D' U',U2 L' U' F U2 F' D L2 D2 U' L' D U2 B2 L,42
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,D2 B U2 L' D2,F2 L D' B L' F2 U,U B' F L F U' F2 U' B,U2 B' F R D2 R' B2 F2 U2 L B' F,F U2 B2 L B F2 R F D' L D' L' D' R' B R,49
