scramble,orientation,step_0,step_1,step_2,total_moves
L F2 U2 R2 L D' F' U' F' R' L F L2 B' F R' L' F R B' U' F2 L R2 F',x2,L2 F D2 U' L2 R2 B,B' D2 R2 F L2 U F' R2 D B D L' B2,F D' B' L2 F2 U B' U F' U L2 F2 R2,33
B2 R U2 D2 B' F2 R' U2 L R' B' U2 R U' D2 L' B U2 R' L B2 U' L2 B',x2,L U2 R' D' F' L2 U' F',D' F' R F' U B U' B' R U F2 D,D' F D R F' L' U L F2 D R D' F' R',34
D L B' F D' U B' R2 B2 L F L2 U B2 R F2 U2 F2 R U,x2,D F L U B L' D2 F2,B' R2 U2 F' L' B2 F D2 L2 U' F' L F' D2,L' D B2 D' L' R' D2 B' R2 B D2 B' L2 R,36
F' R' L B2 U2 R D' R D' B' F' D' B2 D L F' L' D R D' L2 B R' U' D',x2,D' B L2 F2 L' U L2,B L' U F2 R B L' U2 F' L B2 R' D2 U',B D B' R' B' R' B U' R D' R' U B' R2,35
U' D2 L B' U R B L' D' L' D R' U B2 R2 L' U D2 B2 U D2,x2,U B R2 B D' L U' L2 F2,F' D R F2 L U2 L2 U2 B2 L' F2 D F,D' L' F2 U2 B' F R B F' U F2 L D,35
D' R2 F' D U' R' D U' F L F U2 D' R2 F2 B' R' B' D2 F2 D2 L' R2 F',x2,B F2 R2 D' F U F L' D,B2 D' B F' D' R' B' U' B2 R2 U2 F2 D' F',D U R2 F D L' F' L R F' U' R D',36
B2 F2 U' L2 D2 F L2 U2 R2 U' R F2 D L2 F' L' F' B R' F2 U2,x2,D R' D F' L F2 R2,B R2 B2 F D2 B2 F' U R B' U' R,L F' R2 F D2 F L2 U L' D' B D B L2 F',34
B' F' D' L F2 R' L B F R' L2 D' L U2 R' F2 U' L' B2 U',x2,D' B' R' U F' D' R2 F2,F L2 F' L D2 L' F2 U' R2 B' R U2 F2,L B' D' B2 D B' R' B2 D' R' B2 D B L' R,36
D F2 U2 F B' U2 B D2 F2 R' U2 R' U' L' D2 L' U R2 D2 F B' U L' B2,x2,L B2 D' U' B2 L2 R',L' B2 L2 B2 F U' F' D' B D2 L D' B',L2 R' D' B' R2 F R' B R F' D B R B2 L2,35
R F2 U2 R' B D' R2 U F2 R' U2 R' B R B U' D2 F L2 F D F' D L,x2,B2 D' B' R2 F' R' D R2,R' U' L2 U R B U L2 F2 D F' U F',R' D L2 B' L' D' B' D B' D' B D2 L' D2 R,36
