scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F D' R2 D L D2 U2 R' F' R2 U' F2 L2 B D R' U2 F' D R' F' U,x2,D U F' U B R D',L' B R F R B' D2 F' L D',D' F' D2 B L2 U F U2 F2 L2 F D',L2 D U' B F2 D' U R',D' U R2 D U' B2,43
R L2 F2 D L R F' D2 L' U2 L' U' B L' R F D' L2 D L F2,x2,R D2 L' B2 R U L,F R F U F2 U' B' D' B,U' B' D' U2 B2 D U2 B U L2,L B2 F2 L' B' F D2 U' B' F L R2,D' U R2 D U' B2,44
R' L B' R' F' U R2 L2 B2 R' B D B2 D F' B2 L' D U R' L,x2,R D' B L' F2 L,D B2 U' R' B L2 U B F D',D' L2 F' L2 U' R' U' B' U2 B D B',U' F' L2 D2 R2 B' D2 L2 U',R B' F D B2 D' B F' R B2 R2,48
L2 R' D' L' B' D R' U' R' D' R D F R L2 D' R2 D' U' R' F2,x2,F L2 D' F U2 L2 R,F' U' B' D B D' R D2 U,B F2 R' B' R2 B D' R D2 B' D' R' F2,B2 R D' U F' R2 F D2 U2 B' D' U,B2 U2 R B' F D R2 B2 R2 D' B F' R' U2,55
B' U' L2 R B2 L2 U' B F' R F R D R2 L' D2 B' D' R2 L2 F',x2,U R2 D2 L U L B,D2 L R' D' L' R B R2 B' F,B' U R2 B R2 B' R2 U' B2,U L D2 L' D U' F D2 F' D',R2 F' D U' R B2 R' D' U F,46
R' F' D2 L D' B2 F2 U D' F B D R2 U F' D R D2 L' R2 U2 D L',x2,L2 B' R F2 L2 F U,U R D F2 R' D' L' U' F',B2 F R U F' U' L' U' L B2,D2 U2 L D2 U2 R',R F' U' B' U B F R2 B2 R' B R B R,46
U F B D' U2 B L' B U L' B' R U2 B U' B2 U2 D2 F2 R' D2 U2 B,x2,L D' F' L B U',B' L F2 D F2 D' U' B L' D,L' D B' D2 B D B' R' B L R B,D' U F' D U' R,D' U R2 D U' B2,40
L R' F D' F' R' D' L' F D U F' U2 L2 D' F U' F' D2 U R' D' R2,x2,B U2 F2 L2 R B' L',L2 F L' D L2 F' D' L F',D2 B F' D F D' B' D2,U2 B2 D2 L D U R2 U2 F D U',R B' F D B2 D' B F' R B2 R2,46
L2 B L' U2 B' D L D' U' R' U2 F L2 R2 D2 B2 R D F L2 F' L',x2,R F2 D' L B' L',U2 L' B' L' B' U2 R' F',D' U' R U2 R' B U2 B' U' R' D B2,F2 D U' B' L2 D' U B2 R F2,B2 R' B' F D B2 D' B F' R,46
B' F' L U R F' B D B R D2 B' L D B D2 F' D' L2 R B U L R2,x2,R2 B U2 F' R' B',R2 D2 F2 L' F D' L D R2 F2,B R2 F D R D' R2 B' R F' R',R2 D' U F' D' U L' D2 U2,F R' D B F' R' U F' R U' B' F R D',50
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,B2 L R2 B' F R',B U' R2 D U F' R2 B' D,F L' R2 D L B D B' D' R2 F',R D2 U2 L' D' U B' D' U R,R' B' F D B2 D' B F' R B2,46
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,B L F U2 R2 B' L',F2 D2 B R2 F' R F' R' B' D',D2 U L D' B2 L2 B2 D' U2 R' U,L' D2 B2 F2 L' B' F U R2 B' F L,B L' R D' R2 D L R' B' R2,50
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,L' B' R2 F' U L R2,F2 L' F L D2 B F2 D F' D B',B L' F2 U' F R2 F L B' L' D' L,B2 F2 R' D2 U2 L B2 D2 U2 B2,,40
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,R B' R F2 U' B' R,D' B U2 R D' F2 R' U2 B' D',D F' D F' D2 B D' B' D2 F2 D',L U2 R' D2 B F' R2 U B' F U2 L',R2 F' D U' R B2 R' D' U F,50
